number,date_time,temp,RH,site,block,treatment,,
2141,8/2/2017 21:00,66.515,78.678,,,,,
2142,8/2/2017 21:30,61.891,87.86,,,,,
2143,8/2/2017 22:00,60.39,90.673,,,,,
2144,8/2/2017 22:30,59.572,92.194,,,,,
2145,8/2/2017 23:00,58.755,92.994,,,,,
2146,8/2/2017 23:30,58.023,93.904,,,,,
2147,8/3/2017 0:00,58.239,95.383,,,,,
2148,8/3/2017 0:30,57.333,94.838,,,,,
2149,8/3/2017 1:00,56.383,95.137,,,,,
2150,8/3/2017 1:30,57.031,96.13,,,,,
2151,8/3/2017 2:00,56.295,95.842,,,,,
2152,8/3/2017 2:30,55.992,95.925,,,,,
2153,8/3/2017 3:00,55.69,96.645,,,,,
2154,8/3/2017 3:30,58.152,97.727,,,,,
2155,8/3/2017 4:00,55.515,97.508,,,,,
2156,8/3/2017 4:30,56.208,97.688,,,,,
2157,8/3/2017 5:00,55.386,98.423,,,,,
2158,8/3/2017 5:30,55.69,98.167,,,,,
2159,8/3/2017 6:00,55.992,97.833,,,,,
2160,8/3/2017 6:30,55.992,98.213,,,,,
2161,8/3/2017 7:00,56.383,98.272,,,,,
2162,8/3/2017 7:30,62.148,98.891,,,,,
2163,8/3/2017 8:00,67.971,98.06,,,,,
2164,8/3/2017 8:30,68.484,97.901,,,,,
2165,8/3/2017 9:00,77.203,92.361,,,,,
2166,8/3/2017 9:30,81.73,84.786,,,,,
2167,8/3/2017 10:00,86.211,77.553,,,,,
2168,8/3/2017 10:30,87.255,73.623,,,,,
2169,8/3/2017 11:00,89.546,71.086,,,,,
2170,8/3/2017 11:30,92.197,68.014,,,,,
2171,8/3/2017 12:00,92.386,64.995,,,,,
2172,8/3/2017 12:30,93.564,61.652,,,,,
2173,8/3/2017 13:00,95.184,57.143,,,,,
2174,8/3/2017 13:30,97.111,55.266,,,,,
2175,8/3/2017 14:00,95.04,57.58,,,,,
2176,8/3/2017 14:30,80.096,78.587,,,,,
2177,8/3/2017 15:00,80.492,81.205,,,,,
2178,8/3/2017 15:30,95.855,64.029,,,,,
2179,8/3/2017 16:00,80.449,73.023,,,,,
2180,8/3/2017 16:30,77.203,77.359,,,,,
2181,8/3/2017 17:00,72.136,95.56,,,,,
2182,8/3/2017 17:30,72.61,92.814,,,,,
2183,8/3/2017 18:00,75.985,90.911,,,,,
2184,8/3/2017 18:30,74.12,91.532,,,,,
2185,8/3/2017 19:00,72.955,91.509,,,,,
2186,8/3/2017 19:30,72.178,91.972,,,,,
2187,8/3/2017 20:00,71.704,92.123,,,,,
2188,8/3/2017 20:30,69.728,92.711,,,,,
2189,8/3/2017 21:00,64.76,94.767,,,,,
2190,8/3/2017 21:30,62.406,96.407,,,,,
2191,8/3/2017 22:00,63.133,98.013,,,,,
2192,8/3/2017 22:30,66,97.56,,,,,
2193,8/3/2017 23:00,66.558,96.991,,,,,
2194,8/3/2017 23:30,66.643,97.499,,,,,
2195,8/4/2017 0:00,65.145,98.494,,,,,
2196,8/4/2017 0:30,65.23,99.254,,,,,
2197,8/4/2017 1:00,64.803,99.652,,,,,
2198,8/4/2017 1:30,64.117,99.881,,,,,
2199,8/4/2017 2:00,63.903,100,,,,,
2200,8/4/2017 2:30,63.99,100,,,,,
2201,8/4/2017 3:00,63.775,100,,,,,
2202,8/4/2017 3:30,64.288,100,,,,,
2203,8/4/2017 4:00,64.589,100,,,,,
2204,8/4/2017 4:30,65.444,100,,,,,
2205,8/4/2017 5:00,65.829,100,,,,,
2206,8/4/2017 5:30,66.043,100,,,,,
2207,8/4/2017 6:00,66.043,100,,,,,
2208,8/4/2017 6:30,65.829,100,,,,,
2209,8/4/2017 7:00,61.29,100,,,,,
2210,8/4/2017 7:30,61.075,100,,,,,
2211,8/4/2017 8:00,60.948,99.829,,,,,
2212,8/4/2017 8:30,63.219,98.025,,,,,
2213,8/4/2017 9:00,65.872,95.819,,,,,
2214,8/4/2017 9:30,64.888,100,,,,,
2215,8/4/2017 10:00,65.403,94.386,,,,,
2216,8/4/2017 10:30,64.632,93.116,,,,,
2217,8/4/2017 11:00,62.577,88.784,,,,,
2218,8/4/2017 11:30,60.904,87.81,,,,,
2219,8/4/2017 12:00,63.689,81.725,,,,,
2220,8/4/2017 12:30,63.09,79.482,,,,,
2221,8/4/2017 13:00,64.974,72.973,,,,,
2222,8/4/2017 13:30,61.677,82.857,,,,,
2223,8/4/2017 14:00,61.633,80.893,,,,,
2224,8/4/2017 14:30,63.39,81.522,,,,,
2225,8/4/2017 15:00,61.032,94.389,,,,,
2226,8/4/2017 15:30,59.572,96.788,,,,,
2227,8/4/2017 16:00,60.948,97.635,,,,,
2228,8/4/2017 16:30,59.572,99.391,,,,,
2229,8/4/2017 17:00,59.702,99.436,,,,,
2230,8/4/2017 17:30,60.089,99.52,,,,,
2231,8/4/2017 18:00,61.205,99.97,,,,,
2232,8/4/2017 18:30,60.003,99.963,,,,,
2233,8/4/2017 19:00,59.659,100,,,,,
2234,8/4/2017 19:30,59.142,100,,,,,
2235,8/4/2017 20:00,57.549,100,,,,,
2236,8/4/2017 20:30,55.949,100,,,,,
2237,8/4/2017 21:00,56.165,100,,,,,
2238,8/4/2017 21:30,56.642,100,,,,,
2239,8/4/2017 22:00,56.815,100,,,,,
2240,8/4/2017 22:30,56.944,100,,,,,
2241,8/4/2017 23:00,56.815,100,,,,,
2242,8/4/2017 23:30,55.906,100,,,,,
2243,8/5/2017 0:00,54.212,100,,,,,
2244,8/5/2017 0:30,53.733,100,,,,,
2245,8/5/2017 1:00,53.951,100,,,,,
2246,8/5/2017 1:30,53.733,100,,,,,
2247,8/5/2017 2:00,52.554,100,,,,,
2248,8/5/2017 2:30,54.473,100,,,,,
2249,8/5/2017 3:00,55.906,100,,,,,
2250,8/5/2017 3:30,56.122,100,,,,,
2251,8/5/2017 4:00,56.685,100,,,,,
2252,8/5/2017 4:30,54.691,100,,,,,
2253,8/5/2017 5:00,54.691,100,,,,,
2254,8/5/2017 5:30,54.909,100,,,,,
2255,8/5/2017 6:00,54.255,100,,,,,
2256,8/5/2017 6:30,53.645,100,,,,,
2257,8/5/2017 7:00,55.69,100,,,,,
2258,8/5/2017 7:30,58.885,99.766,,,,,
2259,8/5/2017 8:00,67.543,96.245,,,,,
2260,8/5/2017 8:30,67.329,99.365,,,,,
2261,8/5/2017 9:00,69.386,99.675,,,,,
2262,8/5/2017 9:30,70.543,98.912,,,,,
2263,8/5/2017 10:00,72.437,96.294,,,,,
2264,8/5/2017 10:30,76.811,94.48,,,,,
2265,8/5/2017 11:00,77.464,79.066,,,,,
2266,8/5/2017 11:30,79.261,58.135,,,,,
2267,8/5/2017 12:00,82.486,46.967,,,,,
2268,8/5/2017 12:30,83.467,45.047,,,,,
2269,8/5/2017 13:00,84.767,41.413,,,,,
2270,8/5/2017 13:30,86.437,38.516,,,,,
2271,8/5/2017 14:00,86.981,37.339,,,,,
2272,8/5/2017 14:30,77.77,50.808,,,,,
2273,8/5/2017 15:00,83.959,44.359,,,,,
2274,8/5/2017 15:30,75.333,52.429,,,,,
2275,8/5/2017 16:00,86.391,37.71,,,,,
2276,8/5/2017 16:30,83.242,40.593,,,,,
2277,8/5/2017 17:00,81.864,42.258,,,,,
2278,8/5/2017 17:30,81.687,42.936,,,,,
2279,8/5/2017 18:00,81.597,41.155,,,,,
2280,8/5/2017 18:30,77.902,45.233,,,,,
2281,8/5/2017 19:00,73.558,51.664,,,,,
2282,8/5/2017 19:30,71.404,56.64,,,,,
2283,8/5/2017 20:00,70.201,60.886,,,,,
2284,8/5/2017 20:30,63.176,77.725,,,,,
2285,8/5/2017 21:00,57.031,86.52,,,,,
2286,8/5/2017 21:30,54.909,90.076,,,,,
2287,8/5/2017 22:00,54.3,91.843,,,,,
2288,8/5/2017 22:30,53.427,93.141,,,,,
2289,8/5/2017 23:00,53.515,93.667,,,,,
2290,8/5/2017 23:30,52.772,93.765,,,,,
2291,8/6/2017 0:00,52.203,94.296,,,,,
2292,8/6/2017 0:30,50.974,94.549,,,,,
2293,8/6/2017 1:00,50.974,95.336,,,,,
2294,8/6/2017 1:30,50.4,95.251,,,,,
2295,8/6/2017 2:00,50.002,95.596,,,,,
2296,8/6/2017 2:30,49.737,95.733,,,,,
2297,8/6/2017 3:00,49.737,96.01,,,,,
2298,8/6/2017 3:30,50.002,96.351,,,,,
2299,8/6/2017 4:00,51.237,96.738,,,,,
2300,8/6/2017 4:30,50.752,97.167,,,,,
2301,8/6/2017 5:00,52.772,97.623,,,,,
2302,8/6/2017 5:30,51.852,98.035,,,,,
2303,8/6/2017 6:00,55.038,98.723,,,,,
2304,8/6/2017 6:30,52.729,97.516,,,,,
2305,8/6/2017 7:00,53.209,98.217,,,,,
2306,8/6/2017 7:30,57.506,99.504,,,,,
2307,8/6/2017 8:00,60.69,99.333,,,,,
2308,8/6/2017 8:30,62.704,98.488,,,,,
2309,8/6/2017 9:00,66.6,97.023,,,,,
2310,8/6/2017 9:30,69.643,95.971,,,,,
2311,8/6/2017 10:00,72.264,93.332,,,,,
2312,8/6/2017 10:30,74.813,88.721,,,,,
2313,8/6/2017 11:00,75.551,84.641,,,,,
2314,8/6/2017 11:30,76.942,83.176,,,,,
2315,8/6/2017 12:00,75.637,76.893,,,,,
2316,8/6/2017 12:30,78.251,61.299,,,,,
2317,8/6/2017 13:00,79.612,56.603,,,,,
2318,8/6/2017 13:30,82.218,52.83,,,,,
2319,8/6/2017 14:00,81.687,51.226,,,,,
2320,8/6/2017 14:30,73.602,68.069,,,,,
2321,8/6/2017 15:00,81.066,51.276,,,,,
2322,8/6/2017 15:30,84.094,47.11,,,,,
2323,8/6/2017 16:00,80.008,51.516,,,,,
2324,8/6/2017 16:30,68.227,95.74,,,,,
2325,8/6/2017 17:00,77.99,96.022,,,,,
2326,8/6/2017 17:30,74.338,92.81,,,,,
2327,8/6/2017 18:00,70.63,93.184,,,,,
2328,8/6/2017 18:30,66.643,95.642,,,,,
2329,8/6/2017 19:00,65.872,97.697,,,,,
2330,8/6/2017 19:30,65.788,97.866,,,,,
2331,8/6/2017 20:00,66.686,98.492,,,,,
2332,8/6/2017 20:30,66.515,98.129,,,,,
2333,8/6/2017 21:00,64.459,99.138,,,,,
2334,8/6/2017 21:30,63.262,99.213,,,,,
2335,8/6/2017 22:00,62.319,98.763,,,,,
2336,8/6/2017 22:30,59.315,99.275,,,,,
2337,8/6/2017 23:00,59.056,99.21,,,,,
2338,8/6/2017 23:30,55.949,98.408,,,,,
2339,8/7/2017 0:00,54.604,98.606,,,,,
2340,8/7/2017 0:30,54.952,100,,,,,
2341,8/7/2017 1:00,55.081,99.282,,,,,
2342,8/7/2017 1:30,56.426,100,,,,,
2343,8/7/2017 2:00,55.342,99.146,,,,,
2344,8/7/2017 2:30,54.343,99.693,,,,,
2345,8/7/2017 3:00,54.212,99.298,,,,,
2346,8/7/2017 3:30,53.951,99.308,,,,,
2347,8/7/2017 4:00,52.992,99.609,,,,,
2348,8/7/2017 4:30,51.678,99.156,,,,,
2349,8/7/2017 5:00,52.992,100,,,,,
2350,8/7/2017 5:30,54.387,99.825,,,,,
2351,8/7/2017 6:00,55.125,100,,,,,
2352,8/7/2017 6:30,56.556,100,,,,,
2353,8/7/2017 7:00,57.636,100,,,,,
2354,8/7/2017 7:30,59.616,100,,,,,
2355,8/7/2017 8:00,61.248,100,,,,,
2356,8/7/2017 8:30,63.347,100,,,,,
2357,8/7/2017 9:00,63.561,100,,,,,
2358,8/7/2017 9:30,63.862,100,,,,,
2359,8/7/2017 10:00,66.301,99.88,,,,,
2360,8/7/2017 10:30,68.142,98.762,,,,,
2361,8/7/2017 11:00,67.543,97.97,,,,,
2362,8/7/2017 11:30,71.791,95.245,,,,,
2363,8/7/2017 12:00,81.819,85.138,,,,,
2364,8/7/2017 12:30,83.779,81.623,,,,,
2365,8/7/2017 13:00,86.119,77.159,,,,,
2366,8/7/2017 13:30,84.9,76.581,,,,,
2367,8/7/2017 14:00,87.62,75.366,,,,,
2368,8/7/2017 14:30,84.632,61.275,,,,,
2369,8/7/2017 15:00,85.712,41.271,,,,,
2370,8/7/2017 15:30,87.802,40.265,,,,,
2371,8/7/2017 16:00,85.802,39.615,,,,,
2372,8/7/2017 16:30,82.175,43.884,,,,,
2373,8/7/2017 17:00,80.272,48.944,,,,,
2374,8/7/2017 17:30,83.824,41.257,,,,,
2375,8/7/2017 18:00,82.441,43.574,,,,,
2376,8/7/2017 18:30,78.427,49.804,,,,,
2377,8/7/2017 19:00,77.203,57.402,,,,,
2378,8/7/2017 19:30,74.381,58.835,,,,,
2379,8/7/2017 20:00,72.523,61.277,,,,,
2380,8/7/2017 20:30,63.775,77.371,,,,,
2381,8/7/2017 21:00,56.815,86.813,,,,,
2382,8/7/2017 21:30,53.645,91.127,,,,,
2383,8/7/2017 22:00,52.029,92.837,,,,,
2384,8/7/2017 22:30,50.002,92.418,,,,,
2385,8/7/2017 23:00,48.538,93.356,,,,,
2386,8/7/2017 23:30,47.602,93.979,,,,,
2387,8/8/2017 0:00,47.289,94.539,,,,,
2388,8/8/2017 0:30,48.805,95.217,,,,,
2389,8/8/2017 1:00,49.028,96.305,,,,,
2390,8/8/2017 1:30,47.871,96.081,,,,,
2391,8/8/2017 2:00,48.895,96.536,,,,,
2392,8/8/2017 2:30,47.959,96.395,,,,,
2393,8/8/2017 3:00,46.346,95.753,,,,,
2394,8/8/2017 3:30,45.262,96.535,,,,,
2395,8/8/2017 4:00,44.946,97.081,,,,,
2396,8/8/2017 4:30,45.262,97.03,,,,,
2397,8/8/2017 5:00,45.806,98.249,,,,,
2398,8/8/2017 5:30,45.714,97.52,,,,,
2399,8/8/2017 6:00,45.082,97.546,,,,,
2400,8/8/2017 6:30,44.719,97.81,,,,,
2401,8/8/2017 7:00,46.121,98.15,,,,,
2402,8/8/2017 7:30,52.029,97.736,,,,,
2403,8/8/2017 8:00,63.09,96.04,,,,,
2404,8/8/2017 8:30,65.788,97.84,,,,,
2405,8/8/2017 9:00,68.527,95.836,,,,,
2406,8/8/2017 9:30,73.083,93.446,,,,,
2407,8/8/2017 10:00,77.553,88.859,,,,,
2408,8/8/2017 10:30,79.963,82.518,,,,,
2409,8/8/2017 11:00,82.841,69.562,,,,,
2410,8/8/2017 11:30,86.437,48.409,,,,,
2411,8/8/2017 12:00,86.981,45.507,,,,,
2412,8/8/2017 12:30,88.81,41.192,,,,,
2413,8/8/2017 13:00,90.379,37.695,,,,,
2414,8/8/2017 13:30,92.714,33.98,,,,,
2415,8/8/2017 14:00,93.328,34.079,,,,,
2416,8/8/2017 14:30,85.262,39.65,,,,,
2417,8/8/2017 15:00,92.95,29.518,,,,,
2418,8/8/2017 15:30,92.48,29.221,,,,,
2419,8/8/2017 16:00,90.239,30.328,,,,,
2420,8/8/2017 16:30,90.844,32.485,,,,,
2421,8/8/2017 17:00,88.396,32.128,,,,,
2422,8/8/2017 17:30,85.894,36.608,,,,,
2423,8/8/2017 18:00,84.99,36.425,,,,,
2424,8/8/2017 18:30,81.687,39.508,,,,,
2425,8/8/2017 19:00,79.7,42.287,,,,,
2426,8/8/2017 19:30,78.121,47.41,,,,,
2427,8/8/2017 20:00,75.117,52.507,,,,,
2428,8/8/2017 20:30,66.258,67.838,,,,,
2429,8/8/2017 21:00,57.42,84.012,,,,,
2430,8/8/2017 21:30,54.082,88.438,,,,,
2431,8/8/2017 22:00,52.641,90.987,,,,,
2432,8/8/2017 22:30,51.501,92.041,,,,,
2433,8/8/2017 23:00,50.841,92.795,,,,,
2434,8/8/2017 23:30,50.047,93.217,,,,,
2435,8/9/2017 0:00,49.782,93.74,,,,,
2436,8/9/2017 0:30,49.428,93.739,,,,,
2437,8/9/2017 1:00,49.073,93.941,,,,,
2438,8/9/2017 1:30,48.85,94.466,,,,,
2439,8/9/2017 2:00,48.538,94.521,,,,,
2440,8/9/2017 2:30,48.315,94.816,,,,,
2441,8/9/2017 3:00,48.137,95.067,,,,,
2442,8/9/2017 3:30,48.137,95.168,,,,,
2443,8/9/2017 4:00,48.094,96.09,,,,,
2444,8/9/2017 4:30,47.871,96.481,,,,,
2445,8/9/2017 5:00,48.182,96.978,,,,,
2446,8/9/2017 5:30,47.871,97.652,,,,,
2447,8/9/2017 6:00,47.914,97.584,,,,,
2448,8/9/2017 6:30,47.736,97.78,,,,,
2449,8/9/2017 7:00,48.805,97.919,,,,,
2450,8/9/2017 7:30,53.472,98.383,,,,,
2451,8/9/2017 8:00,62.062,99.185,,,,,
2452,8/9/2017 8:30,65.959,99.313,,,,,
2453,8/9/2017 9:00,70.974,97.087,,,,,
2454,8/9/2017 9:30,76.332,92.759,,,,,
2455,8/9/2017 10:00,81.687,87.636,,,,,
2456,8/9/2017 10:30,84.767,83.097,,,,,
2457,8/9/2017 11:00,87.073,80.176,,,,,
2458,8/9/2017 11:30,89.362,74.116,,,,,
2459,8/9/2017 12:00,88.259,75.286,,,,,
2460,8/9/2017 12:30,93.423,70.929,,,,,
2461,8/9/2017 13:00,94.8,68.142,,,,,
2462,8/9/2017 13:30,90.703,69.74,,,,,
2463,8/9/2017 14:00,97.5,63.263,,,,,
2464,8/9/2017 14:30,97.014,37.721,,,,,
2465,8/9/2017 15:00,93.328,29.881,,,,,
2466,8/9/2017 15:30,90.471,30.442,,,,,
2467,8/9/2017 16:00,95.952,28.329,,,,,
2468,8/9/2017 16:30,89.731,33.899,,,,,
2469,8/9/2017 17:00,83.199,42.044,,,,,
2470,8/9/2017 17:30,81.421,46.473,,,,,
2471,8/9/2017 18:00,82.308,44.579,,,,,
2472,8/9/2017 18:30,79.48,50.36,,,,,
2473,8/9/2017 19:00,77.99,53.107,,,,,
2474,8/9/2017 19:30,76.811,57.68,,,,,
2475,8/9/2017 20:00,74.943,65.833,,,,,
2476,8/9/2017 20:30,70.803,75.572,,,,,
2477,8/9/2017 21:00,61.977,84.155,,,,,
2478,8/9/2017 21:30,57.463,89.637,,,,,
2479,8/9/2017 22:00,55.906,91.653,,,,,
2480,8/9/2017 22:30,54.995,92.486,,,,,
2481,8/9/2017 23:00,53.865,93.872,,,,,
2482,8/9/2017 23:30,53.69,94.001,,,,,
2483,8/10/2017 0:00,52.686,94.341,,,,,
2484,8/10/2017 0:30,53.035,95.692,,,,,
2485,8/10/2017 1:00,51.895,95.117,,,,,
2486,8/10/2017 1:30,51.237,95.679,,,,,
2487,8/10/2017 2:00,51.764,96.212,,,,,
2488,8/10/2017 2:30,51.895,96.686,,,,,
2489,8/10/2017 3:00,52.115,96.82,,,,,
2490,8/10/2017 3:30,52.641,97.553,,,,,
2491,8/10/2017 4:00,52.115,97.021,,,,,
2492,8/10/2017 4:30,52.554,97.841,,,,,
2493,8/10/2017 5:00,53.121,98.204,,,,,
2494,8/10/2017 5:30,52.291,97.776,,,,,
2495,8/10/2017 6:00,50.797,98.374,,,,,
2496,8/10/2017 6:30,51.017,98.158,,,,,
2497,8/10/2017 7:00,52.203,98.664,,,,,
2498,8/10/2017 7:30,57.549,99.46,,,,,
2499,8/10/2017 8:00,60.561,99.516,,,,,
2500,8/10/2017 8:30,65.273,99.235,,,,,
2501,8/10/2017 9:00,68.4,97.366,,,,,
2502,8/10/2017 9:30,71.231,95.351,,,,,
2503,8/10/2017 10:00,76.899,91.718,,,,,
2504,8/10/2017 10:30,84.542,82.176,,,,,
2505,8/10/2017 11:00,87.939,78.395,,,,,
2506,8/10/2017 11:30,91.729,71.247,,,,,
2507,8/10/2017 12:00,92.104,72.137,,,,,
2508,8/10/2017 12:30,94.134,63.434,,,,,
2509,8/10/2017 13:00,94.705,68.226,,,,,
2510,8/10/2017 13:30,91.355,71.756,,,,,
2511,8/10/2017 14:00,97.403,65.05,,,,,
2512,8/10/2017 14:30,98.676,62.195,,,,,
2513,8/10/2017 15:00,95.662,64.169,,,,,
2514,8/10/2017 15:30,97.794,65.243,,,,,
2515,8/10/2017 16:00,94.705,41.747,,,,,
2516,8/10/2017 16:30,95.135,27.108,,,,,
2517,8/10/2017 17:00,93.848,27.856,,,,,
2518,8/10/2017 17:30,88.626,31.386,,,,,
2519,8/10/2017 18:00,82.175,39.934,,,,,
2520,8/10/2017 18:30,79.261,44.023,,,,,
2521,8/10/2017 19:00,76.593,49.001,,,,,
2522,8/10/2017 19:30,73.947,56.728,,,,,
2523,8/10/2017 20:00,74.077,58.038,,,,,
2524,8/10/2017 20:30,71.017,63.594,,,,,
2525,8/10/2017 21:00,65.188,75.717,,,,,
2526,8/10/2017 21:30,62.661,81.129,,,,,
2527,8/10/2017 22:00,63.133,84.302,,,,,
2528,8/10/2017 22:30,65.23,82.303,,,,,
2529,8/10/2017 23:00,67.372,76.077,,,,,
2530,8/10/2017 23:30,67.413,75.28,,,,,
2531,8/11/2017 0:00,66.943,76.856,,,,,
2532,8/11/2017 0:30,66.214,79.234,,,,,
2533,8/11/2017 1:00,68.698,74.705,,,,,
2534,8/11/2017 1:30,69.728,74.472,,,,,
2535,8/11/2017 2:00,63.862,96.517,,,,,
2536,8/11/2017 2:30,63.862,98.018,,,,,
2537,8/11/2017 3:00,63.775,98.521,,,,,
2538,8/11/2017 3:30,63.862,98.945,,,,,
2539,8/11/2017 4:00,63.347,98.97,,,,,
2540,8/11/2017 4:30,62.748,98.674,,,,,
2541,8/11/2017 5:00,61.205,98.901,,,,,
2542,8/11/2017 5:30,59.358,98.214,,,,,
2543,8/11/2017 6:00,60.089,99.165,,,,,
2544,8/11/2017 6:30,60.818,99.81,,,,,
2545,8/11/2017 7:00,62.233,99.67,,,,,
2546,8/11/2017 7:30,63.99,99.836,,,,,
2547,8/11/2017 8:00,66,99.628,,,,,
2548,8/11/2017 8:30,67.842,99.339,,,,,
2549,8/11/2017 9:00,71.274,98.707,,,,,
2550,8/11/2017 9:30,70.372,99.043,,,,,
2551,8/11/2017 10:00,70.587,99.023,,,,,
2552,8/11/2017 10:30,72.351,97.499,,,,,
2553,8/11/2017 11:00,76.55,93.007,,,,,
2554,8/11/2017 11:30,81.154,73.868,,,,,
2555,8/11/2017 12:00,82.62,68.543,,,,,
2556,8/11/2017 12:30,90.333,50.311,,,,,
2557,8/11/2017 13:00,88.396,47.763,,,,,
2558,8/11/2017 13:30,90.891,44.244,,,,,
2559,8/11/2017 14:00,83.601,54.78,,,,,
2560,8/11/2017 14:30,92.291,41.735,,,,,
2561,8/11/2017 15:00,84.452,49.306,,,,,
2562,8/11/2017 15:30,89.638,43.303,,,,,
2563,8/11/2017 16:00,83.601,49.116,,,,,
2564,8/11/2017 16:30,86.119,47.574,,,,,
2565,8/11/2017 17:00,83.109,49.081,,,,,
2566,8/11/2017 17:30,81.642,54.151,,,,,
2567,8/11/2017 18:00,79.567,58.068,,,,,
2568,8/11/2017 18:30,74.727,66.534,,,,,
2569,8/11/2017 19:00,75.463,63.492,,,,,
2570,8/11/2017 19:30,72.437,68.488,,,,,
2571,8/11/2017 20:00,68.142,75.534,,,,,
2572,8/11/2017 20:30,65.188,82.048,,,,,
2573,8/11/2017 21:00,64.803,83.66,,,,,
2574,8/11/2017 21:30,62.319,87.89,,,,,
2575,8/11/2017 22:00,62.148,89.664,,,,,
2576,8/11/2017 22:30,60.904,93.718,,,,,
2577,8/11/2017 23:00,60.861,95.04,,,,,
2578,8/11/2017 23:30,60.303,96.15,,,,,
2579,8/12/2017 0:00,60.003,97.391,,,,,
2580,8/12/2017 0:30,59.916,97.07,,,,,
2581,8/12/2017 1:00,58.842,97.677,,,,,
2582,8/12/2017 1:30,58.582,97.588,,,,,
2583,8/12/2017 2:00,57.376,97.356,,,,,
2584,8/12/2017 2:30,59.014,98.671,,,,,
2585,8/12/2017 3:00,59.229,98.653,,,,,
2586,8/12/2017 3:30,59.056,98.982,,,,,
2587,8/12/2017 4:00,58.712,98.803,,,,,
2588,8/12/2017 4:30,59.572,99.467,,,,,
2589,8/12/2017 5:00,59.572,99.517,,,,,
2590,8/12/2017 5:30,60.046,99.742,,,,,
2591,8/12/2017 6:00,60.174,99.711,,,,,
2592,8/12/2017 6:30,60.346,99.686,,,,,
2593,8/12/2017 7:00,60.433,99.801,,,,,
2594,8/12/2017 7:30,60.433,98.937,,,,,
2595,8/12/2017 8:00,64.974,96.966,,,,,
2596,8/12/2017 8:30,67.543,89.234,,,,,
2597,8/12/2017 9:00,69.728,84.749,,,,,
2598,8/12/2017 9:30,72.955,77.167,,,,,
2599,8/12/2017 10:00,80.096,57.737,,,,,
2600,8/12/2017 10:30,73.602,63.623,,,,,
2601,8/12/2017 11:00,73.472,66.622,,,,,
2602,8/12/2017 11:30,75.767,59.325,,,,,
2603,8/12/2017 12:00,77.421,57.452,,,,,
2604,8/12/2017 12:30,82.665,51.874,,,,,
2605,8/12/2017 13:00,75.724,57.372,,,,,
2606,8/12/2017 13:30,78.645,56.898,,,,,
2607,8/12/2017 14:00,84.272,50.003,,,,,
2608,8/12/2017 14:30,83.601,49.568,,,,,
2609,8/12/2017 15:00,81.199,48.494,,,,,
2610,8/12/2017 15:30,85.622,44.565,,,,,
2611,8/12/2017 16:00,87.847,41.732,,,,,
2612,8/12/2017 16:30,77.727,55.509,,,,,
2613,8/12/2017 17:00,84.9,44.65,,,,,
2614,8/12/2017 17:30,76.986,54.697,,,,,
2615,8/12/2017 18:00,76.854,57.839,,,,,
2616,8/12/2017 18:30,80.316,52.97,,,,,
2617,8/12/2017 19:00,78.076,57.973,,,,,
2618,8/12/2017 19:30,74.597,64.381,,,,,
2619,8/12/2017 20:00,71.748,68.863,,,,,
2620,8/12/2017 20:30,67.372,76.477,,,,,
2621,8/12/2017 21:00,64.117,84.728,,,,,
2622,8/12/2017 21:30,60.948,91.279,,,,,
2623,8/12/2017 22:00,59.014,94.046,,,,,
2624,8/12/2017 22:30,60.39,93.592,,,,,
2625,8/12/2017 23:00,59.185,95.005,,,,,
2626,8/12/2017 23:30,56.383,94.803,,,,,
2627,8/13/2017 0:00,54.43,95.745,,,,,
2628,8/13/2017 0:30,53.166,96.522,,,,,
2629,8/13/2017 1:00,52.641,95.532,,,,,
2630,8/13/2017 1:30,51.237,95.704,,,,,
2631,8/13/2017 2:00,50.974,95.993,,,,,
2632,8/13/2017 2:30,50.092,95.861,,,,,
2633,8/13/2017 3:00,49.914,96.288,,,,,
2634,8/13/2017 3:30,49.561,96.285,,,,,
2635,8/13/2017 4:00,49.116,96.719,,,,,
2636,8/13/2017 4:30,48.628,96.345,,,,,
2637,8/13/2017 5:00,48.493,96.425,,,,,
2638,8/13/2017 5:30,48.315,96.748,,,,,
2639,8/13/2017 6:00,47.781,96.468,,,,,
2640,8/13/2017 6:30,47.422,96.813,,,,,
2641,8/13/2017 7:00,48.094,96.765,,,,,
2642,8/13/2017 7:30,54.952,97.625,,,,,
2643,8/13/2017 8:00,58.368,96.942,,,,,
2644,8/13/2017 8:30,64.117,93.729,,,,,
2645,8/13/2017 9:00,64.717,88.37,,,,,
2646,8/13/2017 9:30,71.361,73.111,,,,,
2647,8/13/2017 10:00,76.332,58.137,,,,,
2648,8/13/2017 10:30,79.084,50.905,,,,,
2649,8/13/2017 11:00,82.218,45.096,,,,,
2650,8/13/2017 11:30,83.377,44.125,,,,,
2651,8/13/2017 12:00,84.9,43.006,,,,,
2652,8/13/2017 12:30,78.208,54.857,,,,,
2653,8/13/2017 13:00,84.812,43.33,,,,,
2654,8/13/2017 13:30,85.984,41.354,,,,,
2655,8/13/2017 14:00,84.272,43.263,,,,,
2656,8/13/2017 14:30,90.797,35.687,,,,,
2657,8/13/2017 15:00,90.891,34.434,,,,,
2658,8/13/2017 15:30,92.01,34.047,,,,,
2659,8/13/2017 16:00,91.076,34.307,,,,,
2660,8/13/2017 16:30,92.48,31.292,,,,,
2661,8/13/2017 17:00,92.527,30.64,,,,,
