number,date_time,temp,RH,site,treatment
3223,8/18/2017 9:00,66.472,98.434,1,medium shade corn
3224,8/18/2017 9:30,66.814,97.498,1,medium shade corn
3225,8/18/2017 10:00,69.771,95.222,1,medium shade corn
3226,8/18/2017 10:30,71.533,86.915,1,medium shade corn
3227,8/18/2017 11:00,75.724,78.807,1,medium shade corn
3228,8/18/2017 11:30,70.93,79.96,1,medium shade corn
3229,8/18/2017 12:00,70.329,83.013,1,medium shade corn
3230,8/18/2017 12:30,70.372,81.588,1,medium shade corn
3231,8/18/2017 13:00,74.338,78.991,1,medium shade corn
3232,8/18/2017 13:30,76.593,74.846,1,medium shade corn
3233,8/18/2017 14:00,75.376,71.513,1,medium shade corn
3234,8/18/2017 14:30,77.727,67.638,1,medium shade corn
3235,8/18/2017 15:00,76.854,68.362,1,medium shade corn
3236,8/18/2017 15:30,75.376,72.309,1,medium shade corn
3237,8/18/2017 16:00,75.117,71.456,1,medium shade corn
3238,8/18/2017 16:30,74.12,71.382,1,medium shade corn
3239,8/18/2017 17:00,72.437,72.877,1,medium shade corn
3240,8/18/2017 17:30,73.299,73.728,1,medium shade corn
3241,8/18/2017 18:00,72.523,74.75,1,medium shade corn
3242,8/18/2017 18:30,71.103,78.388,1,medium shade corn
3243,8/18/2017 19:00,70.846,78.928,1,medium shade corn
3244,8/18/2017 19:30,69.858,77.731,1,medium shade corn
3245,8/18/2017 20:00,69.042,79.398,1,medium shade corn
3246,8/18/2017 20:30,68.313,81.62,1,medium shade corn
3247,8/18/2017 21:00,67.627,83.764,1,medium shade corn
3248,8/18/2017 21:30,66.9,86.153,1,medium shade corn
3249,8/18/2017 22:00,64.717,89.125,1,medium shade corn
3250,8/18/2017 22:30,62.748,92.376,1,medium shade corn
3251,8/18/2017 23:00,61.333,94.014,1,medium shade corn
3252,8/18/2017 23:30,61.205,95.765,1,medium shade corn
3253,8/19/2017 0:00,60.775,96.116,1,medium shade corn
3254,8/19/2017 0:30,60.991,96.921,1,medium shade corn
3255,8/19/2017 1:00,60.26,96.504,1,medium shade corn
3256,8/19/2017 1:30,59.659,96.75,1,medium shade corn
3257,8/19/2017 2:00,59.616,97.615,1,medium shade corn
3258,8/19/2017 2:30,60.174,97.852,1,medium shade corn
3259,8/19/2017 3:00,60.604,98.351,1,medium shade corn
3260,8/19/2017 3:30,61.506,98.205,1,medium shade corn
3261,8/19/2017 4:00,61.462,98.429,1,medium shade corn
3262,8/19/2017 4:30,62.148,98.276,1,medium shade corn
3263,8/19/2017 5:00,62.319,98.302,1,medium shade corn
3264,8/19/2017 5:30,61.547,98.084,1,medium shade corn
3265,8/19/2017 6:00,61.804,98.481,1,medium shade corn
3266,8/19/2017 6:30,61.761,98.654,1,medium shade corn
3267,8/19/2017 7:00,60.561,97.833,1,medium shade corn
3268,8/19/2017 7:30,61.29,98.863,1,medium shade corn
3269,8/19/2017 8:00,62.962,99.193,1,medium shade corn
3270,8/19/2017 8:30,64.931,95.787,1,medium shade corn
3271,8/19/2017 9:00,66.301,89.23,1,medium shade corn
3272,8/19/2017 9:30,67.971,83.335,1,medium shade corn
3273,8/19/2017 10:00,70.329,75.893,1,medium shade corn
3274,8/19/2017 10:30,72.351,69.427,1,medium shade corn
3275,8/19/2017 11:00,72.997,63.294,1,medium shade corn
3276,8/19/2017 11:30,73.818,63.855,1,medium shade corn
3277,8/19/2017 12:00,75.81,56.633,1,medium shade corn
3278,8/19/2017 12:30,78.208,58.202,1,medium shade corn
3279,8/19/2017 13:00,78.339,55.872,1,medium shade corn
3280,8/19/2017 13:30,81.909,50.025,1,medium shade corn
3281,8/19/2017 14:00,82.175,47.788,1,medium shade corn
3282,8/19/2017 14:30,76.636,53.507,1,medium shade corn
3283,8/19/2017 15:00,82.841,49.094,1,medium shade corn
3284,8/19/2017 15:30,82.308,48.379,1,medium shade corn
3285,8/19/2017 16:00,82.62,51.263,1,medium shade corn
3286,8/19/2017 16:30,79.567,51.642,1,medium shade corn
3287,8/19/2017 17:00,81.376,49.729,1,medium shade corn
3288,8/19/2017 17:30,80.096,52.509,1,medium shade corn
3289,8/19/2017 18:00,78.69,57.058,1,medium shade corn
3290,8/19/2017 18:30,77.77,59.436,1,medium shade corn
3291,8/19/2017 19:00,76.507,60.375,1,medium shade corn
3292,8/19/2017 19:30,74.338,63.448,1,medium shade corn
3293,8/19/2017 20:00,72.093,70.14,1,medium shade corn
3294,8/19/2017 20:30,70.029,73.578,1,medium shade corn
3295,8/19/2017 21:00,68.356,78.751,1,medium shade corn
3296,8/19/2017 21:30,66.814,83.441,1,medium shade corn
3297,8/19/2017 22:00,65.23,87.137,1,medium shade corn
3298,8/19/2017 22:30,64.845,88.927,1,medium shade corn
3299,8/19/2017 23:00,62.406,91.03,1,medium shade corn
3300,8/19/2017 23:30,60.861,91.953,1,medium shade corn
