number,date_time,temp,RH,site,block,treatment,,
2186,8/3/2017 19:30,72.007,73.618,,,,,
2187,8/3/2017 20:00,71.62,74.505,,,,,
2188,8/3/2017 20:30,70.243,75.423,,,,,
2189,8/3/2017 21:00,67.329,79.168,,,,,
2190,8/3/2017 21:30,65.829,82.154,,,,,
2191,8/3/2017 22:00,66.173,84.246,,,,,
2192,8/3/2017 22:30,67.158,85.197,,,,,
2193,8/3/2017 23:00,67.285,85.048,,,,,
2194,8/3/2017 23:30,67.413,85.78,,,,,
2195,8/4/2017 0:00,65.444,92.965,,,,,
2196,8/4/2017 0:30,65.745,94.382,,,,,
2197,8/4/2017 1:00,64.974,96.732,,,,,
2198,8/4/2017 1:30,64.375,97.837,,,,,
2199,8/4/2017 2:00,64.332,98.218,,,,,
2200,8/4/2017 2:30,64.204,98.327,,,,,
2201,8/4/2017 3:00,64.033,98.662,,,,,
2202,8/4/2017 3:30,64.546,98.842,,,,,
2203,8/4/2017 4:00,64.888,99.048,,,,,
2204,8/4/2017 4:30,65.615,99.055,,,,,
2205,8/4/2017 5:00,65.959,99.081,,,,,
2206,8/4/2017 5:30,66.214,99.068,,,,,
2207,8/4/2017 6:00,66.301,99.081,,,,,
2208,8/4/2017 6:30,66.043,99.12,,,,,
2209,8/4/2017 7:00,61.547,98.596,,,,,
2210,8/4/2017 7:30,61.462,98.378,,,,,
2211,8/4/2017 8:00,61.205,97.981,,,,,
2212,8/4/2017 8:30,62.834,95.795,,,,,
2213,8/4/2017 9:00,63.99,89.699,,,,,
2214,8/4/2017 9:30,64.375,78.849,,,,,
2215,8/4/2017 10:00,63.946,74.609,,,,,
2216,8/4/2017 10:30,63.604,72.278,,,,,
2217,8/4/2017 11:00,62.062,72.686,,,,,
2218,8/4/2017 11:30,60.303,76.071,,,,,
2219,8/4/2017 12:00,62.019,75.559,,,,,
2220,8/4/2017 12:30,60.818,78.151,,,,,
2221,8/4/2017 13:00,61.333,75.538,,,,,
2222,8/4/2017 13:30,60.26,81.526,,,,,
2223,8/4/2017 14:00,59.315,82.097,,,,,
2224,8/4/2017 14:30,60.647,81.463,,,,,
2225,8/4/2017 15:00,58.023,92.786,,,,,
2226,8/4/2017 15:30,57.592,94.67,,,,,
2227,8/4/2017 16:00,58.498,95.472,,,,,
2228,8/4/2017 16:30,58.498,97.115,,,,,
2229,8/4/2017 17:00,58.798,97.109,,,,,
2230,8/4/2017 17:30,59.572,96.994,,,,,
2231,8/4/2017 18:00,60.517,96.336,,,,,
2232,8/4/2017 18:30,59.401,97.455,,,,,
2233,8/4/2017 19:00,59.229,97.736,,,,,
2234,8/4/2017 19:30,58.798,97.569,,,,,
2235,8/4/2017 20:00,57.074,97.31,,,,,
2236,8/4/2017 20:30,55.69,96.951,,,,,
2237,8/4/2017 21:00,55.863,98.092,,,,,
2238,8/4/2017 21:30,56.469,98.689,,,,,
2239,8/4/2017 22:00,56.642,98.715,,,,,
2240,8/4/2017 22:30,56.772,98.634,,,,,
2241,8/4/2017 23:00,56.815,98.464,,,,,
2242,8/4/2017 23:30,56.208,98.523,,,,,
2243,8/5/2017 0:00,55.256,98.756,,,,,
2244,8/5/2017 0:30,55.125,98.887,,,,,
2245,8/5/2017 1:00,55.081,99.181,,,,,
2246,8/5/2017 1:30,54.691,99.472,,,,,
2247,8/5/2017 2:00,54.43,98.78,,,,,
2248,8/5/2017 2:30,55.213,99.201,,,,,
2249,8/5/2017 3:00,56.251,99.763,,,,,
2250,8/5/2017 3:30,56.642,99.622,,,,,
2251,8/5/2017 4:00,57.074,99.286,,,,,
2252,8/5/2017 4:30,55.69,99.225,,,,,
2253,8/5/2017 5:00,55.992,99.698,,,,,
2254,8/5/2017 5:30,55.776,99.64,,,,,
2255,8/5/2017 6:00,55.429,99.561,,,,,
2256,8/5/2017 6:30,55.299,99.516,,,,,
2257,8/5/2017 7:00,56.556,99.634,,,,,
2258,8/5/2017 7:30,58.971,99.375,,,,,
2259,8/5/2017 8:00,62.49,97.968,,,,,
2260,8/5/2017 8:30,64.459,93.988,,,,,
2261,8/5/2017 9:00,66.943,88.558,,,,,
2262,8/5/2017 9:30,68.313,79.454,,,,,
2263,8/5/2017 10:00,70.201,70.767,,,,,
2264,8/5/2017 10:30,72.739,62.482,,,,,
2265,8/5/2017 11:00,74.511,55.53,,,,,
2266,8/5/2017 11:30,76.071,53.116,,,,,
2267,8/5/2017 12:00,75.637,49.888,,,,,
2268,8/5/2017 12:30,78.953,46.209,,,,,
2269,8/5/2017 13:00,80.316,42.915,,,,,
2270,8/5/2017 13:30,81.154,40.535,,,,,
2271,8/5/2017 14:00,78.865,43.346,,,,,
2272,8/5/2017 14:30,74.856,53.148,,,,,
2273,8/5/2017 15:00,79.261,48.454,,,,,
2274,8/5/2017 15:30,73.99,54.459,,,,,
2275,8/5/2017 16:00,81.597,42.996,,,,,
2276,8/5/2017 16:30,79.612,44.306,,,,,
2277,8/5/2017 17:00,79.261,44.544,,,,,
2278,8/5/2017 17:30,80.096,46.319,,,,,
2279,8/5/2017 18:00,83.021,41.571,,,,,
2280,8/5/2017 18:30,79.304,42.132,,,,,
2281,8/5/2017 19:00,74.163,48.636,,,,,
2282,8/5/2017 19:30,72.264,53.916,,,,,
2283,8/5/2017 20:00,71.274,57.555,,,,,
2284,8/5/2017 20:30,66,70.039,,,,,
2285,8/5/2017 21:00,59.745,85.312,,,,,
2286,8/5/2017 21:30,57.936,91.807,,,,,
2287,8/5/2017 22:00,56.772,91.643,,,,,
2288,8/5/2017 22:30,56.34,93.972,,,,,
2289,8/5/2017 23:00,55.558,93.24,,,,,
2290,8/5/2017 23:30,54.952,94.851,,,,,
2291,8/6/2017 0:00,54.255,94.698,,,,,
2292,8/6/2017 0:30,53.121,94.43,,,,,
2293,8/6/2017 1:00,53.078,95.444,,,,,
2294,8/6/2017 1:30,52.641,95.227,,,,,
2295,8/6/2017 2:00,52.378,95.29,,,,,
2296,8/6/2017 2:30,51.764,95.504,,,,,
2297,8/6/2017 3:00,51.721,95.75,,,,,
2298,8/6/2017 3:30,51.764,96.288,,,,,
2299,8/6/2017 4:00,52.641,96.949,,,,,
2300,8/6/2017 4:30,52.817,97.026,,,,,
2301,8/6/2017 5:00,54.082,97.368,,,,,
2302,8/6/2017 5:30,52.947,98.002,,,,,
2303,8/6/2017 6:00,55.863,98.496,,,,,
2304,8/6/2017 6:30,54.169,97.936,,,,,
2305,8/6/2017 7:00,54.387,98.523,,,,,
2306,8/6/2017 7:30,57.85,99.405,,,,,
2307,8/6/2017 8:00,60.775,98.479,,,,,
2308,8/6/2017 8:30,62.447,97.163,,,,,
2309,8/6/2017 9:00,65.745,91.571,,,,,
2310,8/6/2017 9:30,67.627,84.042,,,,,
2311,8/6/2017 10:00,70.93,77.997,,,,,
2312,8/6/2017 10:30,71.92,72.997,,,,,
2313,8/6/2017 11:00,72.351,69.575,,,,,
2314,8/6/2017 11:30,72.997,66.964,,,,,
2315,8/6/2017 12:00,73.947,66.818,,,,,
2316,8/6/2017 12:30,75.637,61.617,,,,,
2317,8/6/2017 13:00,75.16,60.809,,,,,
2318,8/6/2017 13:30,77.77,58.072,,,,,
2319,8/6/2017 14:00,76.114,56.907,,,,,
2320,8/6/2017 14:30,72.007,64.62,,,,,
2321,8/6/2017 15:00,77.378,53.943,,,,,
2322,8/6/2017 15:30,77.902,50.977,,,,,
2323,8/6/2017 16:00,75.724,54.628,,,,,
2324,8/6/2017 16:30,68.313,92.032,,,,,
2325,8/6/2017 17:00,73.904,86.417,,,,,
2326,8/6/2017 17:30,73.947,87.891,,,,,
2327,8/6/2017 18:00,69.514,88.107,,,,,
2328,8/6/2017 18:30,66.772,89.617,,,,,
2329,8/6/2017 19:00,66.515,91.944,,,,,
2330,8/6/2017 19:30,66.385,87.234,,,,,
2331,8/6/2017 20:00,69.942,80.691,,,,,
2332,8/6/2017 20:30,68.185,82.247,,,,,
2333,8/6/2017 21:00,65.188,91.92,,,,,
2334,8/6/2017 21:30,64.418,93.244,,,,,
2335,8/6/2017 22:00,63.475,94.137,,,,,
2336,8/6/2017 22:30,61.547,96.643,,,,,
2337,8/6/2017 23:00,60.775,96.012,,,,,
2338,8/6/2017 23:30,58.195,95.428,,,,,
2339,8/7/2017 0:00,56.988,95.919,,,,,
2340,8/7/2017 0:30,57.722,98.373,,,,,
2341,8/7/2017 1:00,57.074,96.903,,,,,
2342,8/7/2017 1:30,57.936,98.254,,,,,
2343,8/7/2017 2:00,57.204,97.381,,,,,
2344,8/7/2017 2:30,56.512,98.19,,,,,
2345,8/7/2017 3:00,56.165,98.087,,,,,
2346,8/7/2017 3:30,56.035,97.307,,,,,
2347,8/7/2017 4:00,54.473,97.503,,,,,
2348,8/7/2017 4:30,53.559,96.935,,,,,
2349,8/7/2017 5:00,54.777,98.834,,,,,
2350,8/7/2017 5:30,55.429,98.329,,,,,
2351,8/7/2017 6:00,56.079,99.335,,,,,
2352,8/7/2017 6:30,56.988,99.197,,,,,
2353,8/7/2017 7:00,58.023,99.179,,,,,
2354,8/7/2017 7:30,59.315,99.427,,,,,
2355,8/7/2017 8:00,60.948,99.524,,,,,
2356,8/7/2017 8:30,63.005,98.918,,,,,
2357,8/7/2017 9:00,63.176,98.173,,,,,
2358,8/7/2017 9:30,63.262,96.74,,,,,
2359,8/7/2017 10:00,65.059,93.705,,,,,
2360,8/7/2017 10:30,66.173,87.94,,,,,
2361,8/7/2017 11:00,66.173,87.369,,,,,
2362,8/7/2017 11:30,68.742,80.576,,,,,
2363,8/7/2017 12:00,74.727,63.333,,,,,
2364,8/7/2017 12:30,76.375,57.737,,,,,
2365,8/7/2017 13:00,77.99,58.587,,,,,
2366,8/7/2017 13:30,78.427,53.646,,,,,
2367,8/7/2017 14:00,79.173,51.962,,,,,
2368,8/7/2017 14:30,78.733,48.577,,,,,
2369,8/7/2017 15:00,79.216,47.84,,,,,
2370,8/7/2017 15:30,80.492,48.541,,,,,
2371,8/7/2017 16:00,80.802,45.165,,,,,
2372,8/7/2017 16:30,77.77,46.452,,,,,
2373,8/7/2017 17:00,77.859,51.196,,,,,
2374,8/7/2017 17:30,81.73,43.037,,,,,
2375,8/7/2017 18:00,83.377,43.863,,,,,
2376,8/7/2017 18:30,77.727,49.402,,,,,
2377,8/7/2017 19:00,81.333,48.149,,,,,
2378,8/7/2017 19:30,78.514,47.662,,,,,
2379,8/7/2017 20:00,78.645,46.253,,,,,
2380,8/7/2017 20:30,68.785,64.495,,,,,
2381,8/7/2017 21:00,61.29,80.713,,,,,
2382,8/7/2017 21:30,57.936,88.216,,,,,
2383,8/7/2017 22:00,55.863,90.706,,,,,
2384,8/7/2017 22:30,53.253,91.098,,,,,
2385,8/7/2017 23:00,51.809,92.085,,,,,
2386,8/7/2017 23:30,50.621,92.968,,,,,
2387,8/8/2017 0:00,50.268,93.249,,,,,
2388,8/8/2017 0:30,53.253,94.552,,,,,
2389,8/8/2017 1:00,53.994,93.942,,,,,
2390,8/8/2017 1:30,53.298,93.841,,,,,
2391,8/8/2017 2:00,53.121,92.53,,,,,
2392,8/8/2017 2:30,52.072,94.226,,,,,
2393,8/8/2017 3:00,48.938,94.327,,,,,
2394,8/8/2017 3:30,47.781,94.41,,,,,
2395,8/8/2017 4:00,47.244,94.381,,,,,
2396,8/8/2017 4:30,47.377,94.904,,,,,
2397,8/8/2017 5:00,47.914,95.637,,,,,
2398,8/8/2017 5:30,48.004,95.55,,,,,
2399,8/8/2017 6:00,47.154,95.248,,,,,
2400,8/8/2017 6:30,47.064,95.46,,,,,
2401,8/8/2017 7:00,48.182,96.878,,,,,
2402,8/8/2017 7:30,52.378,97.338,,,,,
2403,8/8/2017 8:00,58.971,96.262,,,,,
2404,8/8/2017 8:30,64.204,82.204,,,,,
2405,8/8/2017 9:00,67.971,72.747,,,,,
2406,8/8/2017 9:30,71.317,65.635,,,,,
2407,8/8/2017 10:00,74.467,61.145,,,,,
2408,8/8/2017 10:30,77.029,55.171,,,,,
2409,8/8/2017 11:00,79.876,50.74,,,,,
2410,8/8/2017 11:30,80.845,50.172,,,,,
2411,8/8/2017 12:00,81.642,48.203,,,,,
2412,8/8/2017 12:30,83.691,44.735,,,,,
2413,8/8/2017 13:00,85.939,39.089,,,,,
2414,8/8/2017 13:30,86.437,37.276,,,,,
2415,8/8/2017 14:00,87.62,36.432,,,,,
2416,8/8/2017 14:30,81.154,42.837,,,,,
2417,8/8/2017 15:00,85.894,34.518,,,,,
2418,8/8/2017 15:30,87.163,33.634,,,,,
2419,8/8/2017 16:00,85.894,34.45,,,,,
2420,8/8/2017 16:30,85.802,35.29,,,,,
2421,8/8/2017 17:00,85.307,34.657,,,,,
2422,8/8/2017 17:30,84.9,36.756,,,,,
2423,8/8/2017 18:00,86.981,35.656,,,,,
2424,8/8/2017 18:30,86.074,34.087,,,,,
2425,8/8/2017 19:00,86.256,33.792,,,,,
2426,8/8/2017 19:30,84.497,36.063,,,,,
2427,8/8/2017 20:00,78.514,42.867,,,,,
2428,8/8/2017 20:30,71.146,56.125,,,,,
2429,8/8/2017 21:00,62.233,76.714,,,,,
2430,8/8/2017 21:30,57.936,85.511,,,,,
2431,8/8/2017 22:00,56.426,89.627,,,,,
2432,8/8/2017 22:30,54.909,89.551,,,,,
2433,8/8/2017 23:00,54.037,90.583,,,,,
2434,8/8/2017 23:30,53.298,91.727,,,,,
2435,8/9/2017 0:00,52.817,92.151,,,,,
2436,8/9/2017 0:30,52.423,93.356,,,,,
2437,8/9/2017 1:00,52.246,93.228,,,,,
2438,8/9/2017 1:30,51.589,93.236,,,,,
2439,8/9/2017 2:00,51.37,93.485,,,,,
2440,8/9/2017 2:30,51.062,93.798,,,,,
2441,8/9/2017 3:00,50.886,94.308,,,,,
2442,8/9/2017 3:30,50.488,94.402,,,,,
2443,8/9/2017 4:00,50.621,94.954,,,,,
2444,8/9/2017 4:30,50.664,95.29,,,,,
2445,8/9/2017 5:00,50.576,95.479,,,,,
2446,8/9/2017 5:30,50.356,95.8,,,,,
2447,8/9/2017 6:00,50.223,95.503,,,,,
2448,8/9/2017 6:30,50.18,95.925,,,,,
2449,8/9/2017 7:00,51.017,95.595,,,,,
2450,8/9/2017 7:30,54.82,96.821,,,,,
2451,8/9/2017 8:00,62.49,97.118,,,,,
2452,8/9/2017 8:30,65.658,86.921,,,,,
2453,8/9/2017 9:00,70.803,69.683,,,,,
2454,8/9/2017 9:30,74.511,61.547,,,,,
2455,8/9/2017 10:00,79.041,52.999,,,,,
2456,8/9/2017 10:30,81.288,46.821,,,,,
2457,8/9/2017 11:00,81.554,46.904,,,,,
2458,8/9/2017 11:30,84.272,43,,,,,
2459,8/9/2017 12:00,84.049,42.755,,,,,
2460,8/9/2017 12:30,89.269,34.488,,,,,
2461,8/9/2017 13:00,89.224,30.385,,,,,
2462,8/9/2017 13:30,86.301,34.607,,,,,
2463,8/9/2017 14:00,88.167,28.1,,,,,
2464,8/9/2017 14:30,90.424,28.231,,,,,
2465,8/9/2017 15:00,88.534,30.491,,,,,
2466,8/9/2017 15:30,85.894,32.79,,,,,
2467,8/9/2017 16:00,89.915,32.748,,,,,
2468,8/9/2017 16:30,88.122,34.463,,,,,
2469,8/9/2017 17:00,81.642,42.736,,,,,
2470,8/9/2017 17:30,81.466,44.361,,,,,
2471,8/9/2017 18:00,82.042,43.319,,,,,
2472,8/9/2017 18:30,79.567,48.122,,,,,
2473,8/9/2017 19:00,78.69,49.951,,,,,
2474,8/9/2017 19:30,77.902,52.563,,,,,
2475,8/9/2017 20:00,79.041,51.857,,,,,
2476,8/9/2017 20:30,75.637,63.295,,,,,
2477,8/9/2017 21:00,65.23,80.576,,,,,
2478,8/9/2017 21:30,61.032,86.129,,,,,
2479,8/9/2017 22:00,59.486,88.85,,,,,
2480,8/9/2017 22:30,58.541,91.445,,,,,
2481,8/9/2017 23:00,57.16,91.253,,,,,
2482,8/9/2017 23:30,56.901,92.34,,,,,
2483,8/10/2017 0:00,55.733,92.435,,,,,
2484,8/10/2017 0:30,55.429,94.15,,,,,
2485,8/10/2017 1:00,54.82,94.576,,,,,
2486,8/10/2017 1:30,54.3,94.704,,,,,
2487,8/10/2017 2:00,54.387,95.739,,,,,
2488,8/10/2017 2:30,54.43,95.694,,,,,
2489,8/10/2017 3:00,54.561,96.223,,,,,
2490,8/10/2017 3:30,54.648,96.642,,,,,
2491,8/10/2017 4:00,54.473,96.261,,,,,
2492,8/10/2017 4:30,54.648,96.997,,,,,
2493,8/10/2017 5:00,55.125,96.866,,,,,
2494,8/10/2017 5:30,54.3,96.743,,,,,
2495,8/10/2017 6:00,53.253,96.687,,,,,
2496,8/10/2017 6:30,53.472,96.568,,,,,
2497,8/10/2017 7:00,53.994,96.849,,,,,
2498,8/10/2017 7:30,57.893,97.79,,,,,
2499,8/10/2017 8:00,60.991,96.406,,,,,
2500,8/10/2017 8:30,65.145,92.34,,,,,
2501,8/10/2017 9:00,67.671,80.308,,,,,
2502,8/10/2017 9:30,69.901,71.38,,,,,
2503,8/10/2017 10:00,73.17,61.091,,,,,
2504,8/10/2017 10:30,78.953,50.226,,,,,
2505,8/10/2017 11:00,82.175,42.802,,,,,
2506,8/10/2017 11:30,84.722,36.478,,,,,
2507,8/10/2017 12:00,85.802,34.243,,,,,
2508,8/10/2017 12:30,85.802,31.322,,,,,
2509,8/10/2017 13:00,87.757,30.387,,,,,
2510,8/10/2017 13:30,84.587,30.378,,,,,
2511,8/10/2017 14:00,88.351,28.142,,,,,
2512,8/10/2017 14:30,88.81,28.369,,,,,
2513,8/10/2017 15:00,88.03,29.953,,,,,
2514,8/10/2017 15:30,88.259,28.759,,,,,
2515,8/10/2017 16:00,87.528,28.383,,,,,
2516,8/10/2017 16:30,86.754,29.998,,,,,
2517,8/10/2017 17:00,87.757,29.632,,,,,
2518,8/10/2017 17:30,84.049,33.309,,,,,
2519,8/10/2017 18:00,80.625,39.678,,,,,
2520,8/10/2017 18:30,78.865,41.744,,,,,
2521,8/10/2017 19:00,76.942,46.395,,,,,
2522,8/10/2017 19:30,75.29,51.605,,,,,
2523,8/10/2017 20:00,74.899,54.093,,,,,
2524,8/10/2017 20:30,72.912,57.878,,,,,
2525,8/10/2017 21:00,69.085,66.581,,,,,
2526,8/10/2017 21:30,67.199,70.221,,,,,
2527,8/10/2017 22:00,67.028,72.935,,,,,
2528,8/10/2017 22:30,68.142,71.37,,,,,
2529,8/10/2017 23:00,69.771,67.895,,,,,
2530,8/10/2017 23:30,69.942,67.497,,,,,
2531,8/11/2017 0:00,69.386,68.831,,,,,
2532,8/11/2017 0:30,69.129,70.216,,,,,
2533,8/11/2017 1:00,70.587,67.798,,,,,
2534,8/11/2017 1:30,70.416,69.82,,,,,
2535,8/11/2017 2:00,63.903,95.09,,,,,
2536,8/11/2017 2:30,64.033,97.165,,,,,
2537,8/11/2017 3:00,63.819,97.702,,,,,
2538,8/11/2017 3:30,63.99,98.141,,,,,
2539,8/11/2017 4:00,63.604,98.392,,,,,
2540,8/11/2017 4:30,63.219,98.334,,,,,
2541,8/11/2017 5:00,62.319,98.661,,,,,
2542,8/11/2017 5:30,61.333,98.154,,,,,
2543,8/11/2017 6:00,62.019,99.127,,,,,
2544,8/11/2017 6:30,62.49,99.301,,,,,
2545,8/11/2017 7:00,63.347,99.252,,,,,
2546,8/11/2017 7:30,64.332,99.196,,,,,
2547,8/11/2017 8:00,65.615,98.9,,,,,
2548,8/11/2017 8:30,67.199,98.828,,,,,
2549,8/11/2017 9:00,69.129,97.814,,,,,
2550,8/11/2017 9:30,69.256,97.989,,,,,
2551,8/11/2017 10:00,70.158,98.175,,,,,
2552,8/11/2017 10:30,71.447,95.78,,,,,
2553,8/11/2017 11:00,74.077,93.477,,,,,
2554,8/11/2017 11:30,78.296,72.084,,,,,
2555,8/11/2017 12:00,79.567,66.701,,,,,
2556,8/11/2017 12:30,83.646,57.626,,,,,
2557,8/11/2017 13:00,82.798,53.797,,,,,
2558,8/11/2017 13:30,84.182,51.315,,,,,
2559,8/11/2017 14:00,79.876,57.844,,,,,
2560,8/11/2017 14:30,84.722,49.164,,,,,
2561,8/11/2017 15:00,79.963,56.098,,,,,
2562,8/11/2017 15:30,83.914,49.784,,,,,
2563,8/11/2017 16:00,79.788,54.574,,,,,
2564,8/11/2017 16:30,81.642,53.231,,,,,
2565,8/11/2017 17:00,80.449,53.614,,,,,
2566,8/11/2017 17:30,79.831,57.122,,,,,
2567,8/11/2017 18:00,82.62,56.44,,,,,
2568,8/11/2017 18:30,74.077,66.411,,,,,
2569,8/11/2017 19:00,79.567,53.641,,,,,
2570,8/11/2017 19:30,75.81,58.835,,,,,
2571,8/11/2017 20:00,68.742,71.696,,,,,
2572,8/11/2017 20:30,66.643,76.537,,,,,
2573,8/11/2017 21:00,65.959,78.725,,,,,
2574,8/11/2017 21:30,64.074,82.493,,,,,
2575,8/11/2017 22:00,63.518,85.008,,,,,
2576,8/11/2017 22:30,62.62,88.763,,,,,
2577,8/11/2017 23:00,62.191,91.001,,,,,
2578,8/11/2017 23:30,61.59,92.53,,,,,
2579,8/12/2017 0:00,61.248,93.688,,,,,
2580,8/12/2017 0:30,60.861,94.234,,,,,
2581,8/12/2017 1:00,60.346,95.484,,,,,
2582,8/12/2017 1:30,59.959,96.305,,,,,
2583,8/12/2017 2:00,59.572,96.763,,,,,
2584,8/12/2017 2:30,59.873,97.372,,,,,
2585,8/12/2017 3:00,60.217,97.372,,,,,
2586,8/12/2017 3:30,59.959,97.589,,,,,
2587,8/12/2017 4:00,59.745,97.711,,,,,
2588,8/12/2017 4:30,60.132,98.28,,,,,
2589,8/12/2017 5:00,60.217,97.935,,,,,
2590,8/12/2017 5:30,60.433,97.967,,,,,
2591,8/12/2017 6:00,60.604,97.839,,,,,
2592,8/12/2017 6:30,60.775,97.814,,,,,
2593,8/12/2017 7:00,60.775,97.609,,,,,
2594,8/12/2017 7:30,60.818,96.844,,,,,
2595,8/12/2017 8:00,63.903,90.784,,,,,
2596,8/12/2017 8:30,66.6,82.527,,,,,
2597,8/12/2017 9:00,67.114,79.453,,,,,
2598,8/12/2017 9:30,69.985,72.294,,,,,
2599,8/12/2017 10:00,73.213,64.583,,,,,
2600,8/12/2017 10:30,70.029,69.044,,,,,
2601,8/12/2017 11:00,70.673,69.64,,,,,
2602,8/12/2017 11:30,72.264,64.283,,,,,
2603,8/12/2017 12:00,73.947,62.319,,,,,
2604,8/12/2017 12:30,78.165,55.011,,,,,
2605,8/12/2017 13:00,72.093,62.968,,,,,
2606,8/12/2017 13:30,75.029,59.877,,,,,
2607,8/12/2017 14:00,77.292,55.881,,,,,
2608,8/12/2017 14:30,77.815,55.36,,,,,
2609,8/12/2017 15:00,77.815,52.967,,,,,
2610,8/12/2017 15:30,81.244,49.912,,,,,
2611,8/12/2017 16:00,82.13,48.947,,,,,
2612,8/12/2017 16:30,75.767,57.624,,,,,
2613,8/12/2017 17:00,79.788,51.085,,,,,
2614,8/12/2017 17:30,76.899,54.659,,,,,
2615,8/12/2017 18:00,77.421,58.539,,,,,
2616,8/12/2017 18:30,83.422,47.583,,,,,
2617,8/12/2017 19:00,82.13,47.753,,,,,
2618,8/12/2017 19:30,80.89,48.795,,,,,
2619,8/12/2017 20:00,73.774,59.245,,,,,
2620,8/12/2017 20:30,68.4,71.951,,,,,
2621,8/12/2017 21:00,66.13,78.886,,,,,
2622,8/12/2017 21:30,64.247,83.177,,,,,
2623,8/12/2017 22:00,63.048,86.363,,,,,
2624,8/12/2017 22:30,62.875,86.07,,,,,
2625,8/12/2017 23:00,61.761,88.943,,,,,
2626,8/12/2017 23:30,59.702,91.265,,,,,
2627,8/13/2017 0:00,58.195,92.993,,,,,
2628,8/13/2017 0:30,56.642,95.663,,,,,
2629,8/13/2017 1:00,55.69,93.31,,,,,
2630,8/13/2017 1:30,54.126,94.577,,,,,
2631,8/13/2017 2:00,53.994,96.393,,,,,
2632,8/13/2017 2:30,52.817,95.354,,,,,
2633,8/13/2017 3:00,52.335,95.613,,,,,
2634,8/13/2017 3:30,51.678,94.881,,,,,
2635,8/13/2017 4:00,51.458,95.711,,,,,
2636,8/13/2017 4:30,50.974,95.184,,,,,
2637,8/13/2017 5:00,50.709,95.701,,,,,
2638,8/13/2017 5:30,50.356,95.699,,,,,
2639,8/13/2017 6:00,50.18,96.629,,,,,
2640,8/13/2017 6:30,49.561,95.581,,,,,
2641,8/13/2017 7:00,49.914,95.558,,,,,
2642,8/13/2017 7:30,55.038,98.118,,,,,
2643,8/13/2017 8:00,57.979,97.293,,,,,
2644,8/13/2017 8:30,64.803,88.786,,,,,
2645,8/13/2017 9:00,65.745,79.573,,,,,
2646,8/13/2017 9:30,72.523,59.597,,,,,
2647,8/13/2017 10:00,76.114,50.939,,,,,
2648,8/13/2017 10:30,75.724,47.628,,,,,
2649,8/13/2017 11:00,81.509,43.023,,,,,
2650,8/13/2017 11:30,80.713,45.614,,,,,
2651,8/13/2017 12:00,80.757,46.007,,,,,
2652,8/13/2017 12:30,76.158,55.164,,,,,
2653,8/13/2017 13:00,80.272,47.527,,,,,
2654,8/13/2017 13:30,83.021,43.578,,,,,
2655,8/13/2017 14:00,79.743,47.812,,,,,
2656,8/13/2017 14:30,83.959,39.707,,,,,
2657,8/13/2017 15:00,87.62,37.543,,,,,
2658,8/13/2017 15:30,84.812,39.724,,,,,
2659,8/13/2017 16:00,83.914,38.906,,,,,
2660,8/13/2017 16:30,87.802,34.141,,,,,
2661,8/13/2017 17:00,85.307,35.062,,,,,
2662,8/13/2017 17:30,81.554,45.182,,,,,
2663,8/13/2017 18:00,84.004,43.87,,,,,
2664,8/13/2017 18:30,86.346,41.243,,,,,
2665,8/13/2017 19:00,81.376,50.114,,,,,
2666,8/13/2017 19:30,80.625,47.422,,,,,
2667,8/13/2017 20:00,75.029,61.165,,,,,
2668,8/13/2017 20:30,67.971,78.338,,,,,
2669,8/13/2017 21:00,63.561,86.485,,,,,
2670,8/13/2017 21:30,61.547,89.155,,,,,
2671,8/13/2017 22:00,61.075,92.299,,,,,
2672,8/13/2017 22:30,61.419,93.713,,,,,
2673,8/13/2017 23:00,62.319,94.417,,,,,
2674,8/13/2017 23:30,62.661,95.041,,,,,
2675,8/14/2017 0:00,63.262,95.206,,,,,
2676,8/14/2017 0:30,63.133,95.109,,,,,
2677,8/14/2017 1:00,62.834,95.639,,,,,
2678,8/14/2017 1:30,62.62,95.816,,,,,
2679,8/14/2017 2:00,62.148,95.903,,,,,
2680,8/14/2017 2:30,61.248,96.289,,,,,
2681,8/14/2017 3:00,61.72,96.849,,,,,
2682,8/14/2017 3:30,61.977,97.016,,,,,
2683,8/14/2017 4:00,61.119,96.115,,,,,
2684,8/14/2017 4:30,61.419,96.443,,,,,
2685,8/14/2017 5:00,59.916,96.17,,,,,
2686,8/14/2017 5:30,60.346,97.263,,,,,
2687,8/14/2017 6:00,59.401,96.788,,,,,
2688,8/14/2017 6:30,58.066,96.539,,,,,
2689,8/14/2017 7:00,57.204,97.024,,,,,
2690,8/14/2017 7:30,61.677,98,,,,,
2691,8/14/2017 8:00,64.418,95.739,,,,,
2692,8/14/2017 8:30,66.258,84.229,,,,,
2693,8/14/2017 9:00,70.587,73.203,,,,,
2694,8/14/2017 9:30,74.467,63.218,,,,,
2695,8/14/2017 10:00,78.033,56.317,,,,,
2696,8/14/2017 10:30,78.471,51.496,,,,,
2697,8/14/2017 11:00,81.73,48.403,,,,,
2698,8/14/2017 11:30,81.952,48.548,,,,,
2699,8/14/2017 12:00,84.812,42.242,,,,,
2700,8/14/2017 12:30,83.154,42.601,,,,,
2701,8/14/2017 13:00,83.377,41.461,,,,,
2702,8/14/2017 13:30,85.667,38.539,,,,,
