number,date_time,temp,RH,site,block,treatment
1168,7/13/2017 14:30,78.645,83.895,CBE,4,bare
1169,7/13/2017 15:00,78.296,83.398,CBE,4,bare
1170,7/13/2017 15:30,80.492,81.435,CBE,4,bare
1171,7/13/2017 16:00,78.208,83.104,CBE,4,bare
1172,7/13/2017 16:30,79.216,80.364,CBE,4,bare
1173,7/13/2017 17:00,81.597,73.382,CBE,4,bare
1174,7/13/2017 17:30,83.646,69.491,CBE,4,bare
1175,7/13/2017 18:00,80.58,70.953,CBE,4,bare
1176,7/13/2017 18:30,81.376,71.99,CBE,4,bare
1177,7/13/2017 19:00,77.684,77.82,CBE,4,bare
1178,7/13/2017 19:30,79.831,75.845,CBE,4,bare
1179,7/13/2017 20:00,77.117,79.716,CBE,4,bare
1180,7/13/2017 20:30,73.688,84.157,CBE,4,bare
1181,7/13/2017 21:00,71.748,89.195,CBE,4,bare
1182,7/13/2017 21:30,70.803,91.405,CBE,4,bare
1183,7/13/2017 22:00,69.901,93.43,CBE,4,bare
1184,7/13/2017 22:30,70.029,94.249,CBE,4,bare
1185,7/13/2017 23:00,69.728,95.163,CBE,4,bare
1186,7/13/2017 23:30,68.828,96.143,CBE,4,bare
1187,7/14/2017 0:00,68.056,97.028,CBE,4,bare
1188,7/14/2017 0:30,67.671,96.971,CBE,4,bare
1189,7/14/2017 1:00,66.857,97.165,CBE,4,bare
1190,7/14/2017 1:30,66.729,97.563,CBE,4,bare
1191,7/14/2017 2:00,66.214,98.007,CBE,4,bare
1192,7/14/2017 2:30,65.872,98.267,CBE,4,bare
1193,7/14/2017 3:00,65.615,98.177,CBE,4,bare
1194,7/14/2017 3:30,65.829,97.898,CBE,4,bare
1195,7/14/2017 4:00,65.145,97.692,CBE,4,bare
1196,7/14/2017 4:30,64.418,97.636,CBE,4,bare
1197,7/14/2017 5:00,64.375,98.172,CBE,4,bare
1198,7/14/2017 5:30,64.161,97.908,CBE,4,bare
1199,7/14/2017 6:00,63.775,98.263,CBE,4,bare
1200,7/14/2017 6:30,63.518,98.508,CBE,4,bare
1201,7/14/2017 7:00,64.033,98.328,CBE,4,bare
1202,7/14/2017 7:30,64.803,97.123,CBE,4,bare
1203,7/14/2017 8:00,67.627,93.883,CBE,4,bare
1204,7/14/2017 8:30,68.142,93.61,CBE,4,bare
1205,7/14/2017 9:00,69.685,87.226,CBE,4,bare
1206,7/14/2017 9:30,72.826,82.674,CBE,4,bare
1207,7/14/2017 10:00,73.774,80.183,CBE,4,bare
1208,7/14/2017 10:30,75.074,78.531,CBE,4,bare
1209,7/14/2017 11:00,75.853,74.619,CBE,4,bare
1210,7/14/2017 11:30,75.985,71.517,CBE,4,bare
1211,7/14/2017 12:00,81.333,63.697,CBE,4,bare
1212,7/14/2017 12:30,81.909,59.045,CBE,4,bare
1213,7/14/2017 13:00,81.864,61.125,CBE,4,bare
1214,7/14/2017 13:30,79.347,63.056,CBE,4,bare
1215,7/14/2017 14:00,78.339,65.28,CBE,4,bare
1216,7/14/2017 14:30,82.263,57.04,CBE,4,bare
1217,7/14/2017 15:00,77.464,61.198,CBE,4,bare
1218,7/14/2017 15:30,83.779,53.523,CBE,4,bare
1219,7/14/2017 16:00,82.62,56.251,CBE,4,bare
1220,7/14/2017 16:30,81.421,55.114,CBE,4,bare
1221,7/14/2017 17:00,77.292,61.029,CBE,4,bare
1222,7/14/2017 17:30,74.986,65.204,CBE,4,bare
1223,7/14/2017 18:00,72.48,67.063,CBE,4,bare
1224,7/14/2017 18:30,76.158,62.398,CBE,4,bare
1225,7/14/2017 19:00,75.117,64.43,CBE,4,bare
1226,7/14/2017 19:30,73.602,67.472,CBE,4,bare
1227,7/14/2017 20:00,71.877,69.704,CBE,4,bare
1228,7/14/2017 20:30,68.999,76.833,CBE,4,bare
1229,7/14/2017 21:00,65.959,82.448,CBE,4,bare
1230,7/14/2017 21:30,64.632,86.351,CBE,4,bare
1231,7/14/2017 22:00,63.819,89.273,CBE,4,bare
1232,7/14/2017 22:30,63.09,90.938,CBE,4,bare
1233,7/14/2017 23:00,62.148,93.082,CBE,4,bare
1234,7/14/2017 23:30,61.804,94.552,CBE,4,bare
1235,7/15/2017 0:00,61.248,94.992,CBE,4,bare
1236,7/15/2017 0:30,61.075,96.444,CBE,4,bare
1237,7/15/2017 1:00,60.861,96.954,CBE,4,bare
1238,7/15/2017 1:30,60.174,96.749,CBE,4,bare
1239,7/15/2017 2:00,59.486,97.647,CBE,4,bare
1240,7/15/2017 2:30,58.971,96.93,CBE,4,bare
1241,7/15/2017 3:00,58.669,98.517,CBE,4,bare
1242,7/15/2017 3:30,58.152,97.651,CBE,4,bare
1243,7/15/2017 4:00,57.506,97.935,CBE,4,bare
1244,7/15/2017 4:30,57.204,98.624,CBE,4,bare
1245,7/15/2017 5:00,56.426,98.531,CBE,4,bare
1246,7/15/2017 5:30,55.733,98.552,CBE,4,bare
1247,7/15/2017 6:00,53.69,97.157,CBE,4,bare
1248,7/15/2017 6:30,54.037,98.067,CBE,4,bare
1249,7/15/2017 7:00,61.633,97.223,CBE,4,bare
1250,7/15/2017 7:30,62.319,95.095,CBE,4,bare
1251,7/15/2017 8:00,65.444,91.396,CBE,4,bare
1252,7/15/2017 8:30,68.056,86.878,CBE,4,bare
1253,7/15/2017 9:00,69.386,84.816,CBE,4,bare
1254,7/15/2017 9:30,70.115,82.903,CBE,4,bare
1255,7/15/2017 10:00,74.64,74.078,CBE,4,bare
1256,7/15/2017 10:30,75.81,70.314,CBE,4,bare
1257,7/15/2017 11:00,77.029,63.606,CBE,4,bare
1258,7/15/2017 11:30,80.139,57.46,CBE,4,bare
1259,7/15/2017 12:00,80.316,58.411,CBE,4,bare
1260,7/15/2017 12:30,82.218,55.24,CBE,4,bare
1261,7/15/2017 13:00,82.085,49.266,CBE,4,bare
1262,7/15/2017 13:30,81.73,52.697,CBE,4,bare
1263,7/15/2017 14:00,82.218,52.288,CBE,4,bare
1264,7/15/2017 14:30,84.812,49.364,CBE,4,bare
1265,7/15/2017 15:00,86.029,46.001,CBE,4,bare
1266,7/15/2017 15:30,84.227,47.671,CBE,4,bare
1267,7/15/2017 16:00,84.004,48.077,CBE,4,bare
1268,7/15/2017 16:30,84.004,50.434,CBE,4,bare
1269,7/15/2017 17:00,84.945,50.696,CBE,4,bare
1270,7/15/2017 17:30,83.332,52.085,CBE,4,bare
1271,7/15/2017 18:00,82.931,54.537,CBE,4,bare
1272,7/15/2017 18:30,80.802,60.101,CBE,4,bare
1273,7/15/2017 19:00,78.953,63.142,CBE,4,bare
1274,7/15/2017 19:30,75.16,68.82,CBE,4,bare
1275,7/15/2017 20:00,72.955,67.557,CBE,4,bare
1276,7/15/2017 20:30,73.731,66.017,CBE,4,bare
1277,7/15/2017 21:00,68.227,79.415,CBE,4,bare
1278,7/15/2017 21:30,63.946,89.747,CBE,4,bare
1279,7/15/2017 22:00,63.048,92.734,CBE,4,bare
1280,7/15/2017 22:30,62.233,93.462,CBE,4,bare
1281,7/15/2017 23:00,62.834,94.961,CBE,4,bare
1282,7/15/2017 23:30,62.233,95.915,CBE,4,bare
1283,7/16/2017 0:00,61.162,95.084,CBE,4,bare
1284,7/16/2017 0:30,63.689,93.642,CBE,4,bare
1285,7/16/2017 1:00,65.145,91.034,CBE,4,bare
1286,7/16/2017 1:30,65.615,88.517,CBE,4,bare
1287,7/16/2017 2:00,64.974,91.464,CBE,4,bare
1288,7/16/2017 2:30,63.39,93.415,CBE,4,bare
1289,7/16/2017 3:00,62.577,95.237,CBE,4,bare
1290,7/16/2017 3:30,64.546,94.211,CBE,4,bare
1291,7/16/2017 4:00,64.375,95.027,CBE,4,bare
1292,7/16/2017 4:30,64.845,93.859,CBE,4,bare
1293,7/16/2017 5:00,64.418,94.613,CBE,4,bare
1294,7/16/2017 5:30,63.475,95.836,CBE,4,bare
1295,7/16/2017 6:00,64.632,94.749,CBE,4,bare
1296,7/16/2017 6:30,65.017,94.699,CBE,4,bare
1297,7/16/2017 7:00,65.916,93.773,CBE,4,bare
1298,7/16/2017 7:30,69.213,89.511,CBE,4,bare
1299,7/16/2017 8:00,71.791,84.228,CBE,4,bare
1300,7/16/2017 8:30,73.99,80.094,CBE,4,bare
1301,7/16/2017 9:00,72.05,83.841,CBE,4,bare
1302,7/16/2017 9:30,72.48,83.979,CBE,4,bare
1303,7/16/2017 10:00,72.48,83.979,CBE,4,bare
1304,7/16/2017 10:30,77.684,78.398,CBE,4,bare
1305,7/16/2017 11:00,72.178,87.274,CBE,4,bare
1306,7/16/2017 11:30,73.472,84.913,CBE,4,bare
1307,7/16/2017 12:00,79.216,73.336,CBE,4,bare
1308,7/16/2017 12:30,78.91,71.703,CBE,4,bare
1309,7/16/2017 13:00,84.632,57.802,CBE,4,bare
1310,7/16/2017 13:30,85.262,55.261,CBE,4,bare
1311,7/16/2017 14:00,83.199,56.487,CBE,4,bare
1312,7/16/2017 14:30,81.199,61.128,CBE,4,bare
1313,7/16/2017 15:00,83.869,56.195,CBE,4,bare
1314,7/16/2017 15:30,85.127,50.645,CBE,4,bare
1315,7/16/2017 16:00,86.572,47.963,CBE,4,bare
1316,7/16/2017 16:30,85.667,43.516,CBE,4,bare
1317,7/16/2017 17:00,79.963,51.672,CBE,4,bare
1318,7/16/2017 17:30,86.437,46.682,CBE,4,bare
1319,7/16/2017 18:00,86.256,48.559,CBE,4,bare
1320,7/16/2017 18:30,84.497,47.56,CBE,4,bare
1321,7/16/2017 19:00,82.396,52.142,CBE,4,bare
1322,7/16/2017 19:30,77.378,61.62,CBE,4,bare
1323,7/16/2017 20:00,78.339,64.094,CBE,4,bare
1324,7/16/2017 20:30,74.467,69.583,CBE,4,bare
1325,7/16/2017 21:00,70.029,78.036,CBE,4,bare
1326,7/16/2017 21:30,67.971,81.102,CBE,4,bare
1327,7/16/2017 22:00,65.574,85.16,CBE,4,bare
1328,7/16/2017 22:30,63.775,88.73,CBE,4,bare
1329,7/16/2017 23:00,62.49,91.758,CBE,4,bare
1330,7/16/2017 23:30,62.62,92.173,CBE,4,bare
1331,7/17/2017 0:00,60.948,94.324,CBE,4,bare
1332,7/17/2017 0:30,59.916,95.059,CBE,4,bare
1333,7/17/2017 1:00,59.229,95.528,CBE,4,bare
1334,7/17/2017 1:30,58.109,96.52,CBE,4,bare
1335,7/17/2017 2:00,58.368,96.686,CBE,4,bare
1336,7/17/2017 2:30,58.928,97.486,CBE,4,bare
1337,7/17/2017 3:00,60.433,98.146,CBE,4,bare
1338,7/17/2017 3:30,60.26,97.993,CBE,4,bare
1339,7/17/2017 4:00,59.873,98.037,CBE,4,bare
1340,7/17/2017 4:30,58.842,98.085,CBE,4,bare
1341,7/17/2017 5:00,59.572,98.552,CBE,4,bare
1342,7/17/2017 5:30,59.185,98.443,CBE,4,bare
1343,7/17/2017 6:00,58.066,98.019,CBE,4,bare
1344,7/17/2017 6:30,58.885,98.956,CBE,4,bare
1345,7/17/2017 7:00,60.003,98.668,CBE,4,bare
1346,7/17/2017 7:30,61.248,97.936,CBE,4,bare
1347,7/17/2017 8:00,63.347,94.302,CBE,4,bare
1348,7/17/2017 8:30,63.604,93.077,CBE,4,bare
1349,7/17/2017 9:00,67.285,88.032,CBE,4,bare
1350,7/17/2017 9:30,68.785,79.707,CBE,4,bare
1351,7/17/2017 10:00,72.05,72.251,CBE,4,bare
1352,7/17/2017 10:30,73.731,66.227,CBE,4,bare
1353,7/17/2017 11:00,77.902,60.313,CBE,4,bare
1354,7/17/2017 11:30,75.463,61.755,CBE,4,bare
1355,7/17/2017 12:00,81.509,52.68,CBE,4,bare
1356,7/17/2017 12:30,81.244,51.895,CBE,4,bare
1357,7/17/2017 13:00,82.753,54.428,CBE,4,bare
1358,7/17/2017 13:30,81.111,54.046,CBE,4,bare
1359,7/17/2017 14:00,79.392,56.616,CBE,4,bare
1360,7/17/2017 14:30,86.799,49.182,CBE,4,bare
1361,7/17/2017 15:00,90.147,43.003,CBE,4,bare
1362,7/17/2017 15:30,91.17,40.463,CBE,4,bare
1363,7/17/2017 16:00,87.436,42.106,CBE,4,bare
1364,7/17/2017 16:30,85.442,44.159,CBE,4,bare
1365,7/17/2017 17:00,82.175,49.851,CBE,4,bare
1366,7/17/2017 17:30,86.709,42.723,CBE,4,bare
1367,7/17/2017 18:00,84.452,44.293,CBE,4,bare
1368,7/17/2017 18:30,85.307,40.783,CBE,4,bare
1369,7/17/2017 19:00,83.242,42.046,CBE,4,bare
1370,7/17/2017 19:30,82.441,42.096,CBE,4,bare
1371,7/17/2017 20:00,81.333,50.496,CBE,4,bare
1372,7/17/2017 20:30,75.333,68.151,CBE,4,bare
1373,7/17/2017 21:00,67.842,82.624,CBE,4,bare
1374,7/17/2017 21:30,64.632,88.359,CBE,4,bare
1375,7/17/2017 22:00,63.048,90.08,CBE,4,bare
1376,7/17/2017 22:30,62.019,91.877,CBE,4,bare
1377,7/17/2017 23:00,61.248,94.054,CBE,4,bare
1378,7/17/2017 23:30,60.474,93.474,CBE,4,bare
1379,7/18/2017 0:00,60.303,94.959,CBE,4,bare
1380,7/18/2017 0:30,59.83,95.098,CBE,4,bare
1381,7/18/2017 1:00,59.788,95.816,CBE,4,bare
1382,7/18/2017 1:30,58.971,95.128,CBE,4,bare
1383,7/18/2017 2:00,58.755,96.641,CBE,4,bare
1384,7/18/2017 2:30,58.541,95.942,CBE,4,bare
1385,7/18/2017 3:00,58.066,95.769,CBE,4,bare
1386,7/18/2017 3:30,58.669,97.32,CBE,4,bare
1387,7/18/2017 4:00,59.358,96.705,CBE,4,bare
1388,7/18/2017 4:30,58.325,97.549,CBE,4,bare
1389,7/18/2017 5:00,57.29,96.986,CBE,4,bare
1390,7/18/2017 5:30,56.988,97.068,CBE,4,bare
1391,7/18/2017 6:00,57.074,97.641,CBE,4,bare
1392,7/18/2017 6:30,57.247,97.845,CBE,4,bare
1393,7/18/2017 7:00,60.647,97.538,CBE,4,bare
1394,7/18/2017 7:30,65.102,97.945,CBE,4,bare
1395,7/18/2017 8:00,69.042,91.596,CBE,4,bare
1396,7/18/2017 8:30,70.846,90.491,CBE,4,bare
1397,7/18/2017 9:00,73.472,80.204,CBE,4,bare
1398,7/18/2017 9:30,76.114,73.035,CBE,4,bare
1399,7/18/2017 10:00,78.733,68.038,CBE,4,bare
1400,7/18/2017 10:30,80.537,66.673,CBE,4,bare
1401,7/18/2017 11:00,84.677,59.688,CBE,4,bare
1402,7/18/2017 11:30,85.352,58.962,CBE,4,bare
1403,7/18/2017 12:00,88.351,52.752,CBE,4,bare
1404,7/18/2017 12:30,90.471,49.963,CBE,4,bare
1405,7/18/2017 13:00,89.638,45.056,CBE,4,bare
1406,7/18/2017 13:30,93.328,43.468,CBE,4,bare
1407,7/18/2017 14:00,91.823,45.496,CBE,4,bare
1408,7/18/2017 14:30,90.612,46.142,CBE,4,bare
1409,7/18/2017 15:00,95.472,42.833,CBE,4,bare
1410,7/18/2017 15:30,94.039,43.112,CBE,4,bare
1411,7/18/2017 16:00,91.402,45.634,CBE,4,bare
1412,7/18/2017 16:30,92.574,43.421,CBE,4,bare
1413,7/18/2017 17:00,91.729,45.027,CBE,4,bare
1414,7/18/2017 17:30,91.355,44.274,CBE,4,bare
1415,7/18/2017 18:00,89.499,45.805,CBE,4,bare
1416,7/18/2017 18:30,88.534,47.675,CBE,4,bare
1417,7/18/2017 19:00,88.306,46.514,CBE,4,bare
1418,7/18/2017 19:30,85.984,49.48,CBE,4,bare
1419,7/18/2017 20:00,85.172,52.959,CBE,4,bare
1420,7/18/2017 20:30,81.952,59.143,CBE,4,bare
1421,7/18/2017 21:00,72.093,79.614,CBE,4,bare
1422,7/18/2017 21:30,68.527,87.295,CBE,4,bare
1423,7/18/2017 22:00,66.6,89.756,CBE,4,bare
1424,7/18/2017 22:30,64.888,91.239,CBE,4,bare
1425,7/18/2017 23:00,63.689,91.659,CBE,4,bare
1426,7/18/2017 23:30,61.804,93.768,CBE,4,bare
1427,7/19/2017 0:00,60.561,93.852,CBE,4,bare
1428,7/19/2017 0:30,60.604,94.327,CBE,4,bare
1429,7/19/2017 1:00,59.745,94.047,CBE,4,bare
1430,7/19/2017 1:30,60.733,94.996,CBE,4,bare
1431,7/19/2017 2:00,60.904,95.824,CBE,4,bare
1432,7/19/2017 2:30,61.547,96.281,CBE,4,bare
1433,7/19/2017 3:00,61.376,96.101,CBE,4,bare
1434,7/19/2017 3:30,60.861,96.49,CBE,4,bare
1435,7/19/2017 4:00,61.419,96.779,CBE,4,bare
1436,7/19/2017 4:30,62.062,96.46,CBE,4,bare
1437,7/19/2017 5:00,66.173,91.897,CBE,4,bare
1438,7/19/2017 5:30,66.173,90.397,CBE,4,bare
1439,7/19/2017 6:00,65.359,91.411,CBE,4,bare
1440,7/19/2017 6:30,64.888,94.681,CBE,4,bare
1441,7/19/2017 7:00,67.372,92.116,CBE,4,bare
1442,7/19/2017 7:30,71.577,89.008,CBE,4,bare
1443,7/19/2017 8:00,74.986,76.675,CBE,4,bare
1444,7/19/2017 8:30,75.81,75.169,CBE,4,bare
1445,7/19/2017 9:00,74.077,77.784,CBE,4,bare
1446,7/19/2017 9:30,81.421,66.971,CBE,4,bare
1447,7/19/2017 10:00,84.722,63.268,CBE,4,bare
1448,7/19/2017 10:30,88.855,58.659,CBE,4,bare
1449,7/19/2017 11:00,89.731,56.319,CBE,4,bare
1450,7/19/2017 11:30,90.612,54.533,CBE,4,bare
1451,7/19/2017 12:00,95.04,50.847,CBE,4,bare
1452,7/19/2017 12:30,94.944,49.891,CBE,4,bare
1453,7/19/2017 13:00,91.776,53.141,CBE,4,bare
1454,7/19/2017 13:30,92.62,53.56,CBE,4,bare
1455,7/19/2017 14:00,94.609,48.751,CBE,4,bare
1456,7/19/2017 14:30,97.452,46.896,CBE,4,bare
1457,7/19/2017 15:00,93.897,50.176,CBE,4,bare
1458,7/19/2017 15:30,95.328,47.25,CBE,4,bare
1459,7/19/2017 16:00,90.844,54.197,CBE,4,bare
1460,7/19/2017 16:30,94.563,49.994,CBE,4,bare
1461,7/19/2017 17:00,86.301,64.309,CBE,4,bare
1462,7/19/2017 17:30,93.092,54.79,CBE,4,bare
1463,7/19/2017 18:00,91.076,58.147,CBE,4,bare
1464,7/19/2017 18:30,89.546,58.242,CBE,4,bare
1465,7/19/2017 19:00,90.055,56.918,CBE,4,bare
1466,7/19/2017 19:30,89.177,59.507,CBE,4,bare
1467,7/19/2017 20:00,85.712,65.61,CBE,4,bare
1468,7/19/2017 20:30,84.182,69.787,CBE,4,bare
1469,7/19/2017 21:00,78.208,80.533,CBE,4,bare
1470,7/19/2017 21:30,74.943,87.992,CBE,4,bare
1471,7/19/2017 22:00,73.083,91.038,CBE,4,bare
1472,7/19/2017 22:30,71.791,91.865,CBE,4,bare
1473,7/19/2017 23:00,71.274,93.623,CBE,4,bare
1474,7/19/2017 23:30,73.386,91.65,CBE,4,bare
1475,7/20/2017 0:00,72.264,93.305,CBE,4,bare
1476,7/20/2017 0:30,72.221,93.272,CBE,4,bare
1477,7/20/2017 1:00,72.093,94.059,CBE,4,bare
1478,7/20/2017 1:30,72.394,94.102,CBE,4,bare
1479,7/20/2017 2:00,74.64,89.963,CBE,4,bare
1480,7/20/2017 2:30,74.381,88.14,CBE,4,bare
1481,7/20/2017 3:00,73.602,88.645,CBE,4,bare
1482,7/20/2017 3:30,71.964,91.401,CBE,4,bare
1483,7/20/2017 4:00,71.19,93.075,CBE,4,bare
1484,7/20/2017 4:30,71.877,92.12,CBE,4,bare
1485,7/20/2017 5:00,70.803,92.86,CBE,4,bare
1486,7/20/2017 5:30,71.62,86.678,CBE,4,bare
1487,7/20/2017 6:00,70.673,87.574,CBE,4,bare
1488,7/20/2017 6:30,69.858,89.434,CBE,4,bare
1489,7/20/2017 7:00,69.942,89.174,CBE,4,bare
1490,7/20/2017 7:30,69.728,89.553,CBE,4,bare
1491,7/20/2017 8:00,69.942,89.663,CBE,4,bare
1492,7/20/2017 8:30,70.243,89.867,CBE,4,bare
1493,7/20/2017 9:00,70.759,89.173,CBE,4,bare
1494,7/20/2017 9:30,70.63,89.619,CBE,4,bare
1495,7/20/2017 10:00,70.502,90.715,CBE,4,bare
1496,7/20/2017 10:30,74.424,83.376,CBE,4,bare
1497,7/20/2017 11:00,78.427,73.782,CBE,4,bare
1498,7/20/2017 11:30,84.722,66.374,CBE,4,bare
1499,7/20/2017 12:00,88.993,57.086,CBE,4,bare
1500,7/20/2017 12:30,89.224,54.777,CBE,4,bare
1501,7/20/2017 13:00,81.997,67.785,CBE,4,bare
1502,7/20/2017 13:30,91.076,56.746,CBE,4,bare
1503,7/20/2017 14:00,92.574,53.783,CBE,4,bare
1504,7/20/2017 14:30,89.776,56.291,CBE,4,bare
1505,7/20/2017 15:00,89.638,54.489,CBE,4,bare
1506,7/20/2017 15:30,88.259,56.391,CBE,4,bare
1507,7/20/2017 16:00,91.308,55.037,CBE,4,bare
1508,7/20/2017 16:30,91.263,53.972,CBE,4,bare
1509,7/20/2017 17:00,92.197,51.65,CBE,4,bare
1510,7/20/2017 17:30,90.797,52.808,CBE,4,bare
1511,7/20/2017 18:00,89.546,54.257,CBE,4,bare
1512,7/20/2017 18:30,90.891,51.586,CBE,4,bare
1513,7/20/2017 19:00,88.167,55.747,CBE,4,bare
1514,7/20/2017 19:30,87.436,58.95,CBE,4,bare
1515,7/20/2017 20:00,84.945,64.153,CBE,4,bare
1516,7/20/2017 20:30,82.841,69.622,CBE,4,bare
1517,7/20/2017 21:00,76.419,79.606,CBE,4,bare
1518,7/20/2017 21:30,72.48,87.093,CBE,4,bare
1519,7/20/2017 22:00,73.342,89.736,CBE,4,bare
1520,7/20/2017 22:30,72.955,90.666,CBE,4,bare
1521,7/20/2017 23:00,72.351,90.911,CBE,4,bare
1522,7/20/2017 23:30,69.343,91.583,CBE,4,bare
1523,7/21/2017 0:00,67.842,94.47,CBE,4,bare
1524,7/21/2017 0:30,68.443,95.19,CBE,4,bare
1525,7/21/2017 1:00,65.916,95.012,CBE,4,bare
1526,7/21/2017 1:30,65.487,96.13,CBE,4,bare
1527,7/21/2017 2:00,63.99,95.598,CBE,4,bare
1528,7/21/2017 2:30,63.518,95.895,CBE,4,bare
1529,7/21/2017 3:00,62.875,96.606,CBE,4,bare
1530,7/21/2017 3:30,62.233,96.149,CBE,4,bare
1531,7/21/2017 4:00,61.891,97.261,CBE,4,bare
1532,7/21/2017 4:30,60.861,97.365,CBE,4,bare
1533,7/21/2017 5:00,59.916,96.659,CBE,4,bare
1534,7/21/2017 5:30,59.873,97.013,CBE,4,bare
1535,7/21/2017 6:00,60.517,97.827,CBE,4,bare
1536,7/21/2017 6:30,60.948,97.686,CBE,4,bare
1537,7/21/2017 7:00,63.775,97.153,CBE,4,bare
1538,7/21/2017 7:30,71.404,96.727,CBE,4,bare
1539,7/21/2017 8:00,69.427,95.887,CBE,4,bare
1540,7/21/2017 8:30,70.759,95.92,CBE,4,bare
1541,7/21/2017 9:00,73.602,92.763,CBE,4,bare
1542,7/21/2017 9:30,78.165,82.529,CBE,4,bare
1543,7/21/2017 10:00,83.287,70.45,CBE,4,bare
1544,7/21/2017 10:30,83.691,65.848,CBE,4,bare
1545,7/21/2017 11:00,85.532,61.355,CBE,4,bare
1546,7/21/2017 11:30,87.528,55.696,CBE,4,bare
1547,7/21/2017 12:00,89.454,48.685,CBE,4,bare
1548,7/21/2017 12:30,92.244,47.634,CBE,4,bare
1549,7/21/2017 13:00,91.963,45.34,CBE,4,bare
1550,7/21/2017 13:30,92.151,47.233,CBE,4,bare
1551,7/21/2017 14:00,95.904,42.49,CBE,4,bare
1552,7/21/2017 14:30,98.92,36.902,CBE,4,bare
1553,7/21/2017 15:00,97.745,37.931,CBE,4,bare
1554,7/21/2017 15:30,94.849,41.957,CBE,4,bare
1555,7/21/2017 16:00,92.714,44.825,CBE,4,bare
1556,7/21/2017 16:30,88.718,49.383,CBE,4,bare
1557,7/21/2017 17:00,87.802,51.132,CBE,4,bare
1558,7/21/2017 17:30,89.454,46.886,CBE,4,bare
1559,7/21/2017 18:00,89.731,47.495,CBE,4,bare
1560,7/21/2017 18:30,86.572,53.195,CBE,4,bare
1561,7/21/2017 19:00,84.587,60.181,CBE,4,bare
1562,7/21/2017 19:30,82.753,65.086,CBE,4,bare
1563,7/21/2017 20:00,80.978,67.383,CBE,4,bare
1564,7/21/2017 20:30,79.435,74.186,CBE,4,bare
1565,7/21/2017 21:00,77.421,79.694,CBE,4,bare
1566,7/21/2017 21:30,76.028,84.419,CBE,4,bare
1567,7/21/2017 22:00,75.463,86.755,CBE,4,bare
1568,7/21/2017 22:30,74.77,88.467,CBE,4,bare
1569,7/21/2017 23:00,74.381,92.383,CBE,4,bare
1570,7/21/2017 23:30,73.818,93.872,CBE,4,bare
1571,7/22/2017 0:00,73.515,94.876,CBE,4,bare
1572,7/22/2017 0:30,73.515,95.17,CBE,4,bare
1573,7/22/2017 1:00,73.126,93.048,CBE,4,bare
1574,7/22/2017 1:30,72.351,95.085,CBE,4,bare
1575,7/22/2017 2:00,71.577,91.294,CBE,4,bare
1576,7/22/2017 2:30,69.6,89.509,CBE,4,bare
1577,7/22/2017 3:00,69.685,88.649,CBE,4,bare
1578,7/22/2017 3:30,68.956,91.476,CBE,4,bare
1579,7/22/2017 4:00,68.956,93.111,CBE,4,bare
1580,7/22/2017 4:30,68.484,95.249,CBE,4,bare
1581,7/22/2017 5:00,69.514,96.4,CBE,4,bare
1582,7/22/2017 5:30,69.6,96.36,CBE,4,bare
1583,7/22/2017 6:00,69.427,97.098,CBE,4,bare
1584,7/22/2017 6:30,69.771,97.699,CBE,4,bare
1585,7/22/2017 7:00,69.685,98.445,CBE,4,bare
1586,7/22/2017 7:30,70.115,98.796,CBE,4,bare
1587,7/22/2017 8:00,70.63,98.82,CBE,4,bare
1588,7/22/2017 8:30,72.61,98.696,CBE,4,bare
1589,7/22/2017 9:00,73.558,97.887,CBE,4,bare
1590,7/22/2017 9:30,76.55,95.333,CBE,4,bare
1591,7/22/2017 10:00,77.029,90.749,CBE,4,bare
1592,7/22/2017 10:30,77.815,85.852,CBE,4,bare
1593,7/22/2017 11:00,80.713,80.943,CBE,4,bare
1594,7/22/2017 11:30,80.713,79.789,CBE,4,bare
1595,7/22/2017 12:00,83.691,73.574,CBE,4,bare
1596,7/22/2017 12:30,83.064,69.825,CBE,4,bare
1597,7/22/2017 13:00,85.532,66.574,CBE,4,bare
1598,7/22/2017 13:30,84.004,65.969,CBE,4,bare
1599,7/22/2017 14:00,79.216,71.468,CBE,4,bare
1600,7/22/2017 14:30,79.435,73.655,CBE,4,bare
1601,7/22/2017 15:00,86.029,65.332,CBE,4,bare
1602,7/22/2017 15:30,85.442,59.691,CBE,4,bare
1603,7/22/2017 16:00,84.137,63.709,CBE,4,bare
1604,7/22/2017 16:30,84.812,62.471,CBE,4,bare
1605,7/22/2017 17:00,81.554,70.064,CBE,4,bare
1606,7/22/2017 17:30,82.798,67.439,CBE,4,bare
1607,7/22/2017 18:00,79.304,74.554,CBE,4,bare
1608,7/22/2017 18:30,77.203,78.43,CBE,4,bare
1609,7/22/2017 19:00,79.567,75.2,CBE,4,bare
1610,7/22/2017 19:30,79.304,75.259,CBE,4,bare
1611,7/22/2017 20:00,77.16,78.858,CBE,4,bare
1612,7/22/2017 20:30,75.29,81.387,CBE,4,bare
1613,7/22/2017 21:00,73.429,85.661,CBE,4,bare
1614,7/22/2017 21:30,71.704,89.845,CBE,4,bare
1615,7/22/2017 22:00,70.887,91.363,CBE,4,bare
1616,7/22/2017 22:30,71.533,90.963,CBE,4,bare
1617,7/22/2017 23:00,70.243,92.997,CBE,4,bare
