number,date_time,temp,RH,site,block,treatment
929,7/1/2017 16:00,83.021,44.593,CBE,1,soy
930,7/1/2017 16:30,82.931,42.62,CBE,1,soy
931,7/1/2017 17:00,82.886,41.596,CBE,1,soy
932,7/1/2017 17:30,81.333,43.699,CBE,1,soy
933,7/1/2017 18:00,81.421,44.097,CBE,1,soy
934,7/1/2017 18:30,80.404,44.097,CBE,1,soy
935,7/1/2017 19:00,79.788,45.163,CBE,1,soy
936,7/1/2017 19:30,78.382,48.36,CBE,1,soy
937,7/1/2017 20:00,78.121,50.005,CBE,1,soy
938,7/1/2017 20:30,76.55,55.914,CBE,1,soy
939,7/1/2017 21:00,68.698,76.77,CBE,1,soy
940,7/1/2017 21:30,65.188,87.403,CBE,1,soy
941,7/1/2017 22:00,62.406,93.591,CBE,1,soy
942,7/1/2017 22:30,61.376,95.479,CBE,1,soy
943,7/1/2017 23:00,61.119,96.011,CBE,1,soy
944,7/1/2017 23:30,61.119,96.115,CBE,1,soy
945,7/2/2017 0:00,62.062,96.098,CBE,1,soy
946,7/2/2017 0:30,60.861,93.293,CBE,1,soy
947,7/2/2017 1:00,61.506,90.455,CBE,1,soy
948,7/2/2017 1:30,60.132,91.851,CBE,1,soy
949,7/2/2017 2:00,59.959,91.722,CBE,1,soy
950,7/2/2017 2:30,59.916,91.821,CBE,1,soy
951,7/2/2017 3:00,60.132,91.034,CBE,1,soy
952,7/2/2017 3:30,59.229,92.224,CBE,1,soy
953,7/2/2017 4:00,59.014,93.109,CBE,1,soy
954,7/2/2017 4:30,58.755,93.645,CBE,1,soy
955,7/2/2017 5:00,58.195,94.421,CBE,1,soy
956,7/2/2017 5:30,57.549,96.104,CBE,1,soy
957,7/2/2017 6:00,56.599,96.27,CBE,1,soy
958,7/2/2017 6:30,57.247,97.921,CBE,1,soy
959,7/2/2017 7:00,62.791,90.125,CBE,1,soy
960,7/2/2017 7:30,66.087,84.29,CBE,1,soy
961,7/2/2017 8:00,67.671,78.898,CBE,1,soy
962,7/2/2017 8:30,70.416,74.229,CBE,1,soy
963,7/2/2017 9:00,70.63,71.515,CBE,1,soy
964,7/2/2017 9:30,73.213,69.663,CBE,1,soy
965,7/2/2017 10:00,74.424,67.672,CBE,1,soy
966,7/2/2017 10:30,77.117,63.035,CBE,1,soy
967,7/2/2017 11:00,78.339,61.152,CBE,1,soy
968,7/2/2017 11:30,79.612,56.728,CBE,1,soy
969,7/2/2017 12:00,81.023,55.996,CBE,1,soy
970,7/2/2017 12:30,83.914,53.915,CBE,1,soy
971,7/2/2017 13:00,82.218,53.529,CBE,1,soy
972,7/2/2017 13:30,83.377,48.389,CBE,1,soy
973,7/2/2017 14:00,85.307,44.61,CBE,1,soy
974,7/2/2017 14:30,84.542,43.082,CBE,1,soy
975,7/2/2017 15:00,82.53,44.136,CBE,1,soy
976,7/2/2017 15:30,86.527,35.429,CBE,1,soy
977,7/2/2017 16:00,85.802,33.193,CBE,1,soy
978,7/2/2017 16:30,82.085,41.975,CBE,1,soy
979,7/2/2017 17:00,80.935,39.2,CBE,1,soy
980,7/2/2017 17:30,79.963,45.532,CBE,1,soy
981,7/2/2017 18:00,74.683,84.925,CBE,1,soy
982,7/2/2017 18:30,78.822,72.11,CBE,1,soy
983,7/2/2017 19:00,75.985,55.712,CBE,1,soy
984,7/2/2017 19:30,74.163,63.645,CBE,1,soy
985,7/2/2017 20:00,67.372,88.288,CBE,1,soy
986,7/2/2017 20:30,64.674,93.808,CBE,1,soy
987,7/2/2017 21:00,64.717,96.408,CBE,1,soy
988,7/2/2017 21:30,64.931,97.194,CBE,1,soy
989,7/2/2017 22:00,64.288,97.255,CBE,1,soy
990,7/2/2017 22:30,64.247,98.024,CBE,1,soy
991,7/2/2017 23:00,64.247,98.308,CBE,1,soy
992,7/2/2017 23:30,64.288,98.546,CBE,1,soy
993,7/3/2017 0:00,63.862,98.842,CBE,1,soy
994,7/3/2017 0:30,63.732,98.977,CBE,1,soy
995,7/3/2017 1:00,63.862,99.15,CBE,1,soy
996,7/3/2017 1:30,63.946,99.214,CBE,1,soy
997,7/3/2017 2:00,63.903,99.31,CBE,1,soy
998,7/3/2017 2:30,63.518,99.329,CBE,1,soy
999,7/3/2017 3:00,62.834,99.071,CBE,1,soy
1000,7/3/2017 3:30,62.533,99.256,CBE,1,soy
1001,7/3/2017 4:00,62.661,99.378,CBE,1,soy
1002,7/3/2017 4:30,62.447,99.345,CBE,1,soy
1003,7/3/2017 5:00,61.633,99.375,CBE,1,soy
1004,7/3/2017 5:30,62.062,99.898,CBE,1,soy
1005,7/3/2017 6:00,61.977,99.478,CBE,1,soy
1006,7/3/2017 6:30,61.977,99.58,CBE,1,soy
1007,7/3/2017 7:00,62.447,99.728,CBE,1,soy
1008,7/3/2017 7:30,65.658,99.216,CBE,1,soy
1009,7/3/2017 8:00,66.043,99.532,CBE,1,soy
1010,7/3/2017 8:30,67.5,97.651,CBE,1,soy
1011,7/3/2017 9:00,67.543,98.412,CBE,1,soy
1012,7/3/2017 9:30,70.803,97.009,CBE,1,soy
1013,7/3/2017 10:00,73.645,94.331,CBE,1,soy
1014,7/3/2017 10:30,73.299,89.401,CBE,1,soy
1015,7/3/2017 11:00,75.594,85.376,CBE,1,soy
1016,7/3/2017 11:30,73.126,73.33,CBE,1,soy
1017,7/3/2017 12:00,79.261,62.588,CBE,1,soy
1018,7/3/2017 12:30,80.492,58.364,CBE,1,soy
1019,7/3/2017 13:00,80.449,61.123,CBE,1,soy
1020,7/3/2017 13:30,83.824,50.357,CBE,1,soy
1021,7/3/2017 14:00,81.73,51.325,CBE,1,soy
1022,7/3/2017 14:30,86.074,46.429,CBE,1,soy
1023,7/3/2017 15:00,83.377,48.454,CBE,1,soy
1024,7/3/2017 15:30,86.709,41.862,CBE,1,soy
1025,7/3/2017 16:00,83.779,43.396,CBE,1,soy
1026,7/3/2017 16:30,83.736,43.525,CBE,1,soy
1027,7/3/2017 17:00,85.127,39.675,CBE,1,soy
1028,7/3/2017 17:30,84.004,41.664,CBE,1,soy
1029,7/3/2017 18:00,83.154,43.816,CBE,1,soy
1030,7/3/2017 18:30,82.708,41.156,CBE,1,soy
1031,7/3/2017 19:00,81.023,42.238,CBE,1,soy
1032,7/3/2017 19:30,79.261,47.102,CBE,1,soy
1033,7/3/2017 20:00,77.292,52.358,CBE,1,soy
1034,7/3/2017 20:30,76.593,58.809,CBE,1,soy
1035,7/3/2017 21:00,68.443,77.112,CBE,1,soy
1036,7/3/2017 21:30,64.288,90.997,CBE,1,soy
1037,7/3/2017 22:00,62.276,93.783,CBE,1,soy
1038,7/3/2017 22:30,62.362,93.349,CBE,1,soy
1039,7/3/2017 23:00,61.804,92.586,CBE,1,soy
1040,7/3/2017 23:30,63.133,85.068,CBE,1,soy
1041,7/4/2017 0:00,61.848,87.343,CBE,1,soy
1042,7/4/2017 0:30,60.003,90.514,CBE,1,soy
1043,7/4/2017 1:00,59.486,92.208,CBE,1,soy
1044,7/4/2017 1:30,59.486,90.971,CBE,1,soy
1045,7/4/2017 2:00,60.39,87.607,CBE,1,soy
1046,7/4/2017 2:30,61.032,86.642,CBE,1,soy
1047,7/4/2017 3:00,60.818,88.12,CBE,1,soy
1048,7/4/2017 3:30,59.873,91.183,CBE,1,soy
1049,7/4/2017 4:00,59.056,93.636,CBE,1,soy
1050,7/4/2017 4:30,57.722,95.975,CBE,1,soy
1051,7/4/2017 5:00,57.636,96.833,CBE,1,soy
1052,7/4/2017 5:30,58.626,96.75,CBE,1,soy
1053,7/4/2017 6:00,57.979,96.782,CBE,1,soy
1054,7/4/2017 6:30,58.325,96.885,CBE,1,soy
1055,7/4/2017 7:00,60.517,92.274,CBE,1,soy
1056,7/4/2017 7:30,61.59,89.908,CBE,1,soy
1057,7/4/2017 8:00,67.285,79.304,CBE,1,soy
1058,7/4/2017 8:30,66.087,77.383,CBE,1,soy
1059,7/4/2017 9:00,71.92,70.063,CBE,1,soy
1060,7/4/2017 9:30,73.472,64.548,CBE,1,soy
1061,7/4/2017 10:00,75.204,59.8,CBE,1,soy
1062,7/4/2017 10:30,77.203,57.309,CBE,1,soy
1063,7/4/2017 11:00,80.096,53.523,CBE,1,soy
1064,7/4/2017 11:30,80.272,51.727,CBE,1,soy
1065,7/4/2017 12:00,81.509,51.468,CBE,1,soy
1066,7/4/2017 12:30,83.199,47.081,CBE,1,soy
1067,7/4/2017 13:00,85.352,44.679,CBE,1,soy
1068,7/4/2017 13:30,84.9,40.36,CBE,1,soy
1069,7/4/2017 14:00,86.981,37.877,CBE,1,soy
1070,7/4/2017 14:30,87.894,37.12,CBE,1,soy
1071,7/4/2017 15:00,87.757,37.517,CBE,1,soy
1072,7/4/2017 15:30,89.407,35.919,CBE,1,soy
1073,7/4/2017 16:00,83.287,41.059,CBE,1,soy
1074,7/4/2017 16:30,82.218,45.812,CBE,1,soy
1075,7/4/2017 17:00,80.89,47.279,CBE,1,soy
1076,7/4/2017 17:30,85.757,36.332,CBE,1,soy
1077,7/4/2017 18:00,85.712,40.275,CBE,1,soy
1078,7/4/2017 18:30,79.963,55.407,CBE,1,soy
1079,7/4/2017 19:00,81.775,49.951,CBE,1,soy
1080,7/4/2017 19:30,81.775,52.063,CBE,1,soy
1081,7/4/2017 20:00,78.602,63.232,CBE,1,soy
1082,7/4/2017 20:30,75.117,76.342,CBE,1,soy
1083,7/4/2017 21:00,69.386,87.187,CBE,1,soy
1084,7/4/2017 21:30,66.857,92.951,CBE,1,soy
1085,7/4/2017 22:00,65.059,94.758,CBE,1,soy
1086,7/4/2017 22:30,64.288,95.59,CBE,1,soy
1087,7/4/2017 23:00,63.433,96.064,CBE,1,soy
1088,7/4/2017 23:30,61.934,96.829,CBE,1,soy
1089,7/5/2017 0:00,61.119,96.476,CBE,1,soy
1090,7/5/2017 0:30,59.959,96.846,CBE,1,soy
1091,7/5/2017 1:00,59.745,97.506,CBE,1,soy
1092,7/5/2017 1:30,60.991,96.406,CBE,1,soy
1093,7/5/2017 2:00,58.541,97.326,CBE,1,soy
1094,7/5/2017 2:30,59.873,97.269,CBE,1,soy
1095,7/5/2017 3:00,57.679,97.146,CBE,1,soy
1096,7/5/2017 3:30,56.035,97.409,CBE,1,soy
1097,7/5/2017 4:00,55.081,97.696,CBE,1,soy
1098,7/5/2017 4:30,54.255,97.697,CBE,1,soy
1099,7/5/2017 5:00,54.082,97.923,CBE,1,soy
1100,7/5/2017 5:30,53.776,97.776,CBE,1,soy
1101,7/5/2017 6:00,52.817,98.032,CBE,1,soy
1102,7/5/2017 6:30,53.69,97.964,CBE,1,soy
1103,7/5/2017 7:00,59.572,97.506,CBE,1,soy
1104,7/5/2017 7:30,65.145,94.718,CBE,1,soy
1105,7/5/2017 8:00,67.586,88.072,CBE,1,soy
1106,7/5/2017 8:30,70.716,76.885,CBE,1,soy
1107,7/5/2017 9:00,72.955,69.104,CBE,1,soy
1108,7/5/2017 9:30,74.943,65.019,CBE,1,soy
1109,7/5/2017 10:00,82.62,54.164,CBE,1,soy
1110,7/5/2017 10:30,82.931,59.757,CBE,1,soy
1111,7/5/2017 11:00,83.377,48.842,CBE,1,soy
1112,7/5/2017 11:30,82.886,45.237,CBE,1,soy
1113,7/5/2017 12:00,82.886,37.047,CBE,1,soy
1114,7/5/2017 12:30,81.154,35.683,CBE,1,soy
1115,7/5/2017 13:00,79.567,35.932,CBE,1,soy
1116,7/5/2017 13:30,79.655,39.588,CBE,1,soy
1117,7/5/2017 14:00,79.041,45.146,CBE,1,soy
1118,7/5/2017 14:30,78.121,43.526,CBE,1,soy
1119,7/5/2017 15:00,72.264,51.283,CBE,1,soy
1120,7/5/2017 15:30,72.523,50.861,CBE,1,soy
1121,7/5/2017 16:00,72.264,51.094,CBE,1,soy
1122,7/5/2017 16:30,72.136,51.588,CBE,1,soy
1123,7/5/2017 17:00,72.136,52.592,CBE,1,soy
1124,7/5/2017 17:30,71.964,52.767,CBE,1,soy
1125,7/5/2017 18:00,71.661,52.994,CBE,1,soy
1126,7/5/2017 18:30,71.447,53.477,CBE,1,soy
1127,7/5/2017 19:00,71.274,53.837,CBE,1,soy
1128,7/5/2017 19:30,71.146,54.294,CBE,1,soy
1129,7/5/2017 20:00,71.06,54.785,CBE,1,soy
1130,7/5/2017 20:30,71.06,55.963,CBE,1,soy
1131,7/5/2017 21:00,71.017,57.348,CBE,1,soy
1132,7/5/2017 21:30,71.017,58.792,CBE,1,soy
1133,7/5/2017 22:00,71.06,59.132,CBE,1,soy
1134,7/5/2017 22:30,71.017,59.435,CBE,1,soy
1135,7/5/2017 23:00,71.017,60.168,CBE,1,soy
1136,7/5/2017 23:30,71.017,60.746,CBE,1,soy
1137,7/6/2017 0:00,70.974,61.077,CBE,1,soy
1138,7/6/2017 0:30,70.974,61.26,CBE,1,soy
1139,7/6/2017 1:00,70.93,61.256,CBE,1,soy
1140,7/6/2017 1:30,70.887,61.1,CBE,1,soy
1141,7/6/2017 2:00,70.846,61.005,CBE,1,soy
1142,7/6/2017 2:30,70.803,60.666,CBE,1,soy
1143,7/6/2017 3:00,70.716,59.714,CBE,1,soy
1144,7/6/2017 3:30,70.63,59.462,CBE,1,soy
1145,7/6/2017 4:00,70.587,59.855,CBE,1,soy
1146,7/6/2017 4:30,70.543,60.065,CBE,1,soy
1147,7/6/2017 5:00,70.543,60.4,CBE,1,soy
1148,7/6/2017 5:30,70.502,60.609,CBE,1,soy
1149,7/6/2017 6:00,70.459,60.545,CBE,1,soy
1150,7/6/2017 6:30,70.459,60.575,CBE,1,soy
1151,7/6/2017 7:00,70.416,60.48,CBE,1,soy
1152,7/6/2017 7:30,70.372,60.507,CBE,1,soy
1153,7/6/2017 8:00,70.372,60.598,CBE,1,soy
1154,7/6/2017 8:30,70.329,60.898,CBE,1,soy
1155,7/6/2017 9:00,70.372,61.357,CBE,1,soy
1156,7/6/2017 9:30,70.416,61.543,CBE,1,soy
1157,7/6/2017 10:00,70.416,61.361,CBE,1,soy
1158,7/6/2017 10:30,70.416,61.452,CBE,1,soy
1159,7/6/2017 11:00,70.416,61.755,CBE,1,soy
1160,7/6/2017 11:30,70.459,61.668,CBE,1,soy
1161,7/6/2017 12:00,70.459,61.183,CBE,1,soy
1162,7/6/2017 12:30,70.459,60.818,CBE,1,soy
1163,7/6/2017 13:00,70.502,60.974,CBE,1,soy
1164,7/6/2017 13:30,70.587,61.741,CBE,1,soy
1165,7/6/2017 14:00,70.673,62.203,CBE,1,soy
1166,7/6/2017 14:30,70.759,63.298,CBE,1,soy
1167,7/6/2017 15:00,71.146,62.911,CBE,1,soy
1168,7/6/2017 15:30,71.49,62.004,CBE,1,soy
1169,7/6/2017 16:00,71.577,62.194,CBE,1,soy
1170,7/6/2017 16:30,71.704,61.872,CBE,1,soy
1171,7/6/2017 17:00,71.834,62.005,CBE,1,soy
1172,7/6/2017 17:30,71.92,62.529,CBE,1,soy
1173,7/6/2017 18:00,71.92,63.376,CBE,1,soy
1174,7/6/2017 18:30,71.92,63.708,CBE,1,soy
1175,7/6/2017 19:00,71.92,64.01,CBE,1,soy
1176,7/6/2017 19:30,71.964,64.164,CBE,1,soy
1177,7/6/2017 20:00,71.964,64.435,CBE,1,soy
1178,7/6/2017 20:30,72.007,64.8,CBE,1,soy
1179,7/6/2017 21:00,72.007,65.521,CBE,1,soy
1180,7/6/2017 21:30,72.093,66.248,CBE,1,soy
1181,7/6/2017 22:00,72.136,66.82,CBE,1,soy
1182,7/6/2017 22:30,72.136,66.999,CBE,1,soy
1183,7/6/2017 23:00,72.093,66.846,CBE,1,soy
1184,7/6/2017 23:30,72.093,66.667,CBE,1,soy
1185,7/7/2017 0:00,72.093,66.547,CBE,1,soy
1186,7/7/2017 0:30,72.093,66.487,CBE,1,soy
1187,7/7/2017 1:00,72.093,66.577,CBE,1,soy
1188,7/7/2017 1:30,72.007,64.379,CBE,1,soy
1189,7/7/2017 2:00,71.964,64.435,CBE,1,soy
1190,7/7/2017 2:30,72.007,65.101,CBE,1,soy
1191,7/7/2017 3:00,71.964,65.397,CBE,1,soy
1192,7/7/2017 3:30,71.964,65.577,CBE,1,soy
1193,7/7/2017 4:00,71.964,65.906,CBE,1,soy
1194,7/7/2017 4:30,72.007,67.076,CBE,1,soy
1195,7/7/2017 5:00,71.92,68.02,CBE,1,soy
1196,7/7/2017 5:30,71.834,67.536,CBE,1,soy
1197,7/7/2017 6:00,71.791,67.442,CBE,1,soy
1198,7/7/2017 6:30,71.748,67.557,CBE,1,soy
1199,7/7/2017 7:00,71.748,66.782,CBE,1,soy
1200,7/7/2017 7:30,71.661,65.907,CBE,1,soy
1201,7/7/2017 8:00,71.62,65.364,CBE,1,soy
1202,7/7/2017 8:30,71.577,64.88,CBE,1,soy
1203,7/7/2017 9:00,71.577,64.609,CBE,1,soy
1204,7/7/2017 9:30,72.007,64.68,CBE,1,soy
1205,7/7/2017 10:00,71.49,64.33,CBE,1,soy
1206,7/7/2017 10:30,71.103,64.324,CBE,1,soy
1207,7/7/2017 11:00,71.361,65.878,CBE,1,soy
1208,7/7/2017 11:30,71.317,65.694,CBE,1,soy
1209,7/7/2017 12:00,71.577,66.138,CBE,1,soy
1210,7/7/2017 12:30,71.533,66.194,CBE,1,soy
1211,7/7/2017 13:00,71.877,66.825,CBE,1,soy
1212,7/7/2017 13:30,71.92,67.663,CBE,1,soy
1213,7/7/2017 14:00,72.093,67.114,CBE,1,soy
1214,7/7/2017 14:30,72.136,67.595,CBE,1,soy
1215,7/7/2017 15:00,72.437,67.863,CBE,1,soy
1216,7/7/2017 15:30,72.437,68.191,CBE,1,soy
1217,7/7/2017 16:00,72.61,68.535,CBE,1,soy
1218,7/7/2017 16:30,72.394,68.572,CBE,1,soy
1219,7/7/2017 17:00,72.567,68.59,CBE,1,soy
1220,7/7/2017 17:30,72.394,68.839,CBE,1,soy
1221,7/7/2017 18:00,72.696,70.084,CBE,1,soy
1222,7/7/2017 18:30,72.567,70.424,CBE,1,soy
1223,7/7/2017 19:00,72.826,70.805,CBE,1,soy
1224,7/7/2017 19:30,72.48,69.026,CBE,1,soy
1225,7/7/2017 20:00,72.783,69.886,CBE,1,soy
1226,7/7/2017 20:30,72.523,68.971,CBE,1,soy
1227,7/7/2017 21:00,72.437,68.309,CBE,1,soy
1228,7/7/2017 21:30,72.307,67.463,CBE,1,soy
1229,7/7/2017 22:00,72.221,65.901,CBE,1,soy
1230,7/7/2017 22:30,72.007,64.53,CBE,1,soy
1231,7/7/2017 23:00,71.964,63.229,CBE,1,soy
1232,7/7/2017 23:30,71.661,62.989,CBE,1,soy
1233,7/8/2017 0:00,71.661,62.808,CBE,1,soy
1234,7/8/2017 0:30,71.577,62.8,CBE,1,soy
1235,7/8/2017 1:00,71.447,62.818,CBE,1,soy
1236,7/8/2017 1:30,71.404,62.905,CBE,1,soy
1237,7/8/2017 2:00,71.317,62.988,CBE,1,soy
1238,7/8/2017 2:30,71.231,62.829,CBE,1,soy
1239,7/8/2017 3:00,71.146,62.397,CBE,1,soy
1240,7/8/2017 3:30,70.974,60.59,CBE,1,soy
1241,7/8/2017 4:00,70.846,59.359,CBE,1,soy
1242,7/8/2017 4:30,70.974,60.316,CBE,1,soy
1243,7/8/2017 5:00,70.803,60.331,CBE,1,soy
1244,7/8/2017 5:30,70.759,59.931,CBE,1,soy
1245,7/8/2017 6:00,70.673,59.191,CBE,1,soy
1246,7/8/2017 6:30,70.673,58.701,CBE,1,soy
1247,7/8/2017 7:00,70.759,58.525,CBE,1,soy
1248,7/8/2017 7:30,70.543,58.751,CBE,1,soy
1249,7/8/2017 8:00,70.716,58.398,CBE,1,soy
1250,7/8/2017 8:30,70.459,58.713,CBE,1,soy
1251,7/8/2017 9:00,70.416,58.893,CBE,1,soy
1252,7/8/2017 9:30,70.372,59.287,CBE,1,soy
1253,7/8/2017 10:00,70.459,59.111,CBE,1,soy
1254,7/8/2017 10:30,70.286,59.493,CBE,1,soy
1255,7/8/2017 11:00,70.372,59.684,CBE,1,soy
1256,7/8/2017 11:30,70.372,59.897,CBE,1,soy
1257,7/8/2017 12:00,70.201,59.577,CBE,1,soy
1258,7/8/2017 12:30,70.115,59.478,CBE,1,soy
1259,7/8/2017 13:00,70.072,58.619,CBE,1,soy
1260,7/8/2017 13:30,69.985,57.599,CBE,1,soy
1261,7/8/2017 14:00,70.115,56.101,CBE,1,soy
1262,7/8/2017 14:30,69.942,53.888,CBE,1,soy
1263,7/8/2017 15:00,70.072,51.274,CBE,1,soy
1264,7/8/2017 15:30,69.942,49.756,CBE,1,soy
1265,7/8/2017 16:00,69.901,48.015,CBE,1,soy
1266,7/8/2017 16:30,69.901,47.507,CBE,1,soy
1267,7/8/2017 17:00,69.858,47.25,CBE,1,soy
1268,7/8/2017 17:30,69.942,47.193,CBE,1,soy
1269,7/8/2017 18:00,69.685,48.379,CBE,1,soy
1270,7/8/2017 18:30,69.814,47.723,CBE,1,soy
1271,7/8/2017 19:00,69.771,48.069,CBE,1,soy
1272,7/8/2017 19:30,69.685,49.327,CBE,1,soy
1273,7/8/2017 20:00,69.685,49.359,CBE,1,soy
1274,7/8/2017 20:30,69.557,49.191,CBE,1,soy
1275,7/8/2017 21:00,69.771,49.049,CBE,1,soy
1276,7/8/2017 21:30,69.514,51.796,CBE,1,soy
1277,7/8/2017 22:00,69.685,54.984,CBE,1,soy
1278,7/8/2017 22:30,69.514,55.681,CBE,1,soy
1279,7/8/2017 23:00,69.514,54.537,CBE,1,soy
1280,7/8/2017 23:30,69.514,54.071,CBE,1,soy
1281,7/9/2017 0:00,69.427,53.567,CBE,1,soy
1282,7/9/2017 0:30,69.471,52.823,CBE,1,soy
1283,7/9/2017 1:00,69.427,51.727,CBE,1,soy
1284,7/9/2017 1:30,69.514,52.515,CBE,1,soy
1285,7/9/2017 2:00,69.728,52.625,CBE,1,soy
1286,7/9/2017 2:30,69.685,52.965,CBE,1,soy
1287,7/9/2017 3:00,69.901,52.763,CBE,1,soy
1288,7/9/2017 3:30,69.858,52.791,CBE,1,soy
1289,7/9/2017 4:00,69.771,53.065,CBE,1,soy
1290,7/9/2017 4:30,69.728,52.937,CBE,1,soy
1291,7/9/2017 5:00,69.728,52.531,CBE,1,soy
1292,7/9/2017 5:30,69.814,51.443,CBE,1,soy
1293,7/9/2017 6:00,69.728,51.123,CBE,1,soy
1294,7/9/2017 6:30,69.942,51.014,CBE,1,soy
1295,7/9/2017 7:00,69.858,51.352,CBE,1,soy
1296,7/9/2017 7:30,69.514,51.483,CBE,1,soy
1297,7/9/2017 8:00,69.343,50.843,CBE,1,soy
1298,7/9/2017 8:30,69.129,50.952,CBE,1,soy
1299,7/9/2017 9:00,69.343,52.127,CBE,1,soy
1300,7/9/2017 9:30,69.085,54.223,CBE,1,soy
1301,7/9/2017 10:00,69.17,55.746,CBE,1,soy
1302,7/9/2017 10:30,69.085,56.509,CBE,1,soy
1303,7/9/2017 11:00,69.129,57.312,CBE,1,soy
1304,7/9/2017 11:30,69.343,57.79,CBE,1,soy
1305,7/9/2017 12:00,69.427,58.716,CBE,1,soy
1306,7/9/2017 12:30,69.728,58.711,CBE,1,soy
1307,7/9/2017 13:00,69.643,59.315,CBE,1,soy
1308,7/9/2017 13:30,69.685,59.135,CBE,1,soy
1309,7/9/2017 14:00,69.942,59.036,CBE,1,soy
1310,7/9/2017 14:30,69.858,59.639,CBE,1,soy
1311,7/9/2017 15:00,70.115,59.936,CBE,1,soy
1312,7/9/2017 15:30,70.029,60.841,CBE,1,soy
1313,7/9/2017 16:00,69.942,60.681,CBE,1,soy
1314,7/9/2017 16:30,69.858,60.4,CBE,1,soy
1315,7/9/2017 17:00,70.029,60.294,CBE,1,soy
1316,7/9/2017 17:30,70.286,59.127,CBE,1,soy
1317,7/9/2017 18:00,69.771,58.317,CBE,1,soy
1318,7/9/2017 18:30,69.771,57.98,CBE,1,soy
1319,7/9/2017 19:00,69.685,58.003,CBE,1,soy
1320,7/9/2017 19:30,69.6,58.761,CBE,1,soy
1321,7/9/2017 20:00,69.814,60.061,CBE,1,soy
1322,7/9/2017 20:30,69.771,60.939,CBE,1,soy
1323,7/9/2017 21:00,69.985,61.656,CBE,1,soy
1324,7/9/2017 21:30,69.814,62.155,CBE,1,soy
1325,7/9/2017 22:00,69.685,61.508,CBE,1,soy
1326,7/9/2017 22:30,69.6,60.073,CBE,1,soy
1327,7/9/2017 23:00,69.3,59.224,CBE,1,soy
1328,7/9/2017 23:30,69.557,59.947,CBE,1,soy
1329,7/10/2017 0:00,69.557,60.13,CBE,1,soy
1330,7/10/2017 0:30,69.557,60.282,CBE,1,soy
1331,7/10/2017 1:00,69.386,60.814,CBE,1,soy
1332,7/10/2017 1:30,69.256,61.136,CBE,1,soy
1333,7/10/2017 2:00,69.386,61.117,CBE,1,soy
1334,7/10/2017 2:30,69.213,61.586,CBE,1,soy
1335,7/10/2017 3:00,69.343,61.719,CBE,1,soy
1336,7/10/2017 3:30,69.129,62.062,CBE,1,soy
1337,7/10/2017 4:00,69.042,62.446,CBE,1,soy
1338,7/10/2017 4:30,69.256,62.586,CBE,1,soy
1339,7/10/2017 5:00,69.256,63.129,CBE,1,soy
1340,7/10/2017 5:30,69.343,63.588,CBE,1,soy
1341,7/10/2017 6:00,69.343,64.128,CBE,1,soy
1342,7/10/2017 6:30,69.427,66.109,CBE,1,soy
1343,7/10/2017 7:00,69.728,67.298,CBE,1,soy
1344,7/10/2017 7:30,69.814,69.169,CBE,1,soy
1345,7/10/2017 8:00,69.942,67.645,CBE,1,soy
1346,7/10/2017 8:30,70.115,68.284,CBE,1,soy
1347,7/10/2017 9:00,71.017,67.306,CBE,1,soy
1348,7/10/2017 9:30,71.49,65.801,CBE,1,soy
1349,7/10/2017 10:00,71.661,64.948,CBE,1,soy
1350,7/10/2017 10:30,71.964,65.157,CBE,1,soy
1351,7/10/2017 11:00,72.093,64.899,CBE,1,soy
1352,7/10/2017 11:30,72.093,64.628,CBE,1,soy
1353,7/10/2017 12:00,72.264,64.313,CBE,1,soy
1354,7/10/2017 12:30,72.437,64.39,CBE,1,soy
1355,7/10/2017 13:00,72.523,64.849,CBE,1,soy
1356,7/10/2017 13:30,72.523,64.337,CBE,1,soy
1357,7/10/2017 14:00,72.61,63.984,CBE,1,soy
1358,7/10/2017 14:30,72.437,65.382,CBE,1,soy
1359,7/10/2017 15:00,72.912,66.118,CBE,1,soy
1362,7/10/2017 15:30,74.163,64.28,CBE,1,soy
1363,7/10/2017 16:00,73.558,64.284,CBE,1,soy
1364,7/10/2017 16:30,73.04,65.29,CBE,1,soy
1365,7/10/2017 17:00,72.739,66.52,CBE,1,soy
1366,7/10/2017 17:30,72.523,66.44,CBE,1,soy
1367,7/10/2017 18:00,72.351,67.229,CBE,1,soy
1368,7/10/2017 18:30,72.136,68.754,CBE,1,soy
1369,7/10/2017 19:00,72.007,69.747,CBE,1,soy
1370,7/10/2017 19:30,71.877,70.147,CBE,1,soy
1371,7/10/2017 20:00,71.834,71.143,CBE,1,soy
1372,7/10/2017 20:30,71.748,71.545,CBE,1,soy
1373,7/10/2017 21:00,71.704,71.658,CBE,1,soy
1374,7/10/2017 21:30,71.62,71.502,CBE,1,soy
1375,7/10/2017 22:00,71.533,72.722,CBE,1,soy
1376,7/10/2017 22:30,71.533,73.538,CBE,1,soy
1377,7/10/2017 23:00,71.49,74.201,CBE,1,soy
1378,7/10/2017 23:30,71.49,74.172,CBE,1,soy
1379,7/11/2017 0:00,71.447,74.226,CBE,1,soy
1380,7/11/2017 0:30,71.404,74.395,CBE,1,soy
1381,7/11/2017 1:00,71.317,74.356,CBE,1,soy
1382,7/11/2017 1:30,71.274,74.381,CBE,1,soy
1383,7/11/2017 2:00,71.19,74.197,CBE,1,soy
