number,date_time,temp,RH,site,block,treatment,,
2157,8/3/2017 4:30,59.916,94.488,,,,,
2158,8/3/2017 5:00,59.659,93.983,,,,,
2159,8/3/2017 5:30,59.959,94.52,,,,,
2160,8/3/2017 6:00,59.659,94.814,,,,,
2161,8/3/2017 6:30,59.099,95.406,,,,,
2162,8/3/2017 7:00,60.046,95.518,,,,,
2163,8/3/2017 7:30,62.49,96.057,,,,,
2164,8/3/2017 8:00,67.242,92.632,,,,,
2165,8/3/2017 8:30,68.484,89.387,,,,,
2166,8/3/2017 9:00,75.029,79.759,,,,,
2167,8/3/2017 9:30,78.777,70.111,,,,,
2168,8/3/2017 10:00,83.199,59.686,,,,,
2169,8/3/2017 10:30,84.452,56.273,,,,,
2170,8/3/2017 11:00,87.436,52.458,,,,,
2171,8/3/2017 11:30,89.454,48.685,,,,,
2172,8/3/2017 12:00,92.433,42.345,,,,,
2173,8/3/2017 12:30,93.47,40.531,,,,,
2174,8/3/2017 13:00,95.904,36.399,,,,,
2175,8/3/2017 13:30,96.822,34.53,,,,,
2176,8/3/2017 14:00,94.181,37.226,,,,,
2177,8/3/2017 14:30,81.554,57.828,,,,,
2178,8/3/2017 15:00,80.978,59.246,,,,,
2179,8/3/2017 15:30,91.542,47.389,,,,,
2180,8/3/2017 16:00,80.537,60.45,,,,,
2181,8/3/2017 16:30,77.16,68.572,,,,,
2182,8/3/2017 17:00,73.126,92.021,,,,,
2183,8/3/2017 17:30,73.861,79.965,,,,,
2184,8/3/2017 18:00,76.114,71.885,,,,,
2185,8/3/2017 18:30,74.986,70.793,,,,,
2186,8/3/2017 19:00,73.947,70.98,,,,,
2187,8/3/2017 19:30,73.126,73.155,,,,,
2188,8/3/2017 20:00,72.696,75.088,,,,,
2189,8/3/2017 20:30,71.231,75.879,,,,,
2190,8/3/2017 21:00,68.056,79.621,,,,,
2191,8/3/2017 21:30,66.558,81.686,,,,,
2192,8/3/2017 22:00,66.13,84.874,,,,,
2193,8/3/2017 22:30,67.372,85.362,,,,,
2194,8/3/2017 23:00,67.757,84.639,,,,,
2195,8/3/2017 23:30,67.757,85.493,,,,,
2196,8/4/2017 0:00,66.6,94.108,,,,,
2197,8/4/2017 0:30,65.916,96.349,,,,,
2198,8/4/2017 1:00,65.316,97.51,,,,,
2199,8/4/2017 1:30,64.803,98.211,,,,,
2200,8/4/2017 2:00,64.931,98.643,,,,,
2201,8/4/2017 2:30,64.717,98.662,,,,,
2202,8/4/2017 3:00,64.717,98.868,,,,,
2203,8/4/2017 3:30,64.974,99.061,,,,,
2204,8/4/2017 4:00,65.145,99.293,,,,,
2205,8/4/2017 4:30,66,99.422,,,,,
2206,8/4/2017 5:00,66.385,99.481,,,,,
2207,8/4/2017 5:30,66.472,99.442,,,,,
2208,8/4/2017 6:00,66.558,99.455,,,,,
2209,8/4/2017 6:30,66.173,99.371,,,,,
2210,8/4/2017 7:00,61.59,98.909,,,,,
2211,8/4/2017 7:30,61.547,99.056,,,,,
2212,8/4/2017 8:00,61.29,98.71,,,,,
2213,8/4/2017 8:30,62.791,97.704,,,,,
2214,8/4/2017 9:00,65.017,95.171,,,,,
2215,8/4/2017 9:30,63.475,96.46,,,,,
2216,8/4/2017 10:00,65.273,93.153,,,,,
2217,8/4/2017 10:30,64.674,86.412,,,,,
2218,8/4/2017 11:00,63.347,76.219,,,,,
2219,8/4/2017 11:30,61.462,79.372,,,,,
2220,8/4/2017 12:00,63.304,78.049,,,,,
2221,8/4/2017 12:30,62.406,79.037,,,,,
2222,8/4/2017 13:00,65.102,73.705,,,,,
2223,8/4/2017 13:30,62.191,81.376,,,,,
2224,8/4/2017 14:00,61.934,80.319,,,,,
2225,8/4/2017 14:30,62.834,80.511,,,,,
2226,8/4/2017 15:00,61.29,89.894,,,,,
2227,8/4/2017 15:30,60.39,93.566,,,,,
2228,8/4/2017 16:00,61.29,95.233,,,,,
2229,8/4/2017 16:30,59.83,97.724,,,,,
2230,8/4/2017 17:00,60.003,98.158,,,,,
2231,8/4/2017 17:30,60.346,98.516,,,,,
2232,8/4/2017 18:00,60.904,98.856,,,,,
2233,8/4/2017 18:30,60.132,99.247,,,,,
2234,8/4/2017 19:00,59.83,99.455,,,,,
2235,8/4/2017 19:30,59.315,99.579,,,,,
2236,8/4/2017 20:00,57.592,99.517,,,,,
2237,8/4/2017 20:30,56.251,99.462,,,,,
2238,8/4/2017 21:00,56.383,99.984,,,,,
2239,8/4/2017 21:30,56.901,100,,,,,
2240,8/4/2017 22:00,57.074,100,,,,,
2241,8/4/2017 22:30,57.16,100,,,,,
2242,8/4/2017 23:00,57.074,100,,,,,
2243,8/4/2017 23:30,57.031,99.984,,,,,
2244,8/5/2017 0:00,56.208,100,,,,,
2245,8/5/2017 0:30,55.949,100,,,,,
2246,8/5/2017 1:00,55.863,100,,,,,
2247,8/5/2017 1:30,55.472,100,,,,,
2248,8/5/2017 2:00,55.213,100,,,,,
2249,8/5/2017 2:30,55.863,100,,,,,
2250,8/5/2017 3:00,56.599,100,,,,,
2251,8/5/2017 3:30,57.117,100,,,,,
2252,8/5/2017 4:00,57.549,100,,,,,
2253,8/5/2017 4:30,56.469,100,,,,,
2254,8/5/2017 5:00,56.642,100,,,,,
2255,8/5/2017 5:30,56.383,100,,,,,
2256,8/5/2017 6:00,56.165,100,,,,,
2257,8/5/2017 6:30,56.035,100,,,,,
2258,8/5/2017 7:00,57.031,100,,,,,
2259,8/5/2017 7:30,58.325,100,,,,,
2260,8/5/2017 8:00,60.003,100,,,,,
2261,8/5/2017 8:30,61.677,100,,,,,
2262,8/5/2017 9:00,65.017,99.119,,,,,
2263,8/5/2017 9:30,65.23,97.627,,,,,
2264,8/5/2017 10:00,68.142,95.991,,,,,
2265,8/5/2017 10:30,71.146,93.31,,,,,
2266,8/5/2017 11:00,73.126,92.319,,,,,
2267,8/5/2017 11:30,77.421,89.423,,,,,
2268,8/5/2017 12:00,79.392,57.429,,,,,
2269,8/5/2017 12:30,81.687,48.787,,,,,
2270,8/5/2017 13:00,84.137,41.176,,,,,
2271,8/5/2017 13:30,85.217,41.076,,,,,
2272,8/5/2017 14:00,82.841,42.285,,,,,
2273,8/5/2017 14:30,75.898,53.732,,,,,
2274,8/5/2017 15:00,80.096,49.829,,,,,
2275,8/5/2017 15:30,74.034,56.828,,,,,
2276,8/5/2017 16:00,81.864,46.795,,,,,
2277,8/5/2017 16:30,80.668,46.195,,,,,
2278,8/5/2017 17:00,78.471,47.338,,,,,
2279,8/5/2017 17:30,77.902,50.627,,,,,
2280,8/5/2017 18:00,77.639,48.019,,,,,
2281,8/5/2017 18:30,74.986,50.158,,,,,
2282,8/5/2017 19:00,72.869,53.713,,,,,
2283,8/5/2017 19:30,71.274,58.538,,,,,
2284,8/5/2017 20:00,70.502,61.581,,,,,
2285,8/5/2017 20:30,67.199,68.815,,,,,
2286,8/5/2017 21:00,62.319,85.345,,,,,
2287,8/5/2017 21:30,60.26,90.417,,,,,
2288,8/5/2017 22:00,58.928,92.548,,,,,
2289,8/5/2017 22:30,58.368,93.642,,,,,
2290,8/5/2017 23:00,57.85,94.501,,,,,
2291,8/5/2017 23:30,56.944,95.245,,,,,
2292,8/6/2017 0:00,56.383,95.983,,,,,
2293,8/6/2017 0:30,55.906,95.938,,,,,
2294,8/6/2017 1:00,55.168,96.262,,,,,
2295,8/6/2017 1:30,54.777,96.89,,,,,
2296,8/6/2017 2:00,54.516,96.978,,,,,
2297,8/6/2017 2:30,54.037,97.26,,,,,
2298,8/6/2017 3:00,53.865,97.738,,,,,
2299,8/6/2017 3:30,53.645,98.083,,,,,
2300,8/6/2017 4:00,53.865,98.091,,,,,
2301,8/6/2017 4:30,54.255,98.201,,,,,
2302,8/6/2017 5:00,55.081,98.226,,,,,
2303,8/6/2017 5:30,54.169,98.389,,,,,
2304,8/6/2017 6:00,56.383,99.004,,,,,
2305,8/6/2017 6:30,55.558,98.273,,,,,
2306,8/6/2017 7:00,55.256,98.756,,,,,
2307,8/6/2017 7:30,57.85,99.329,,,,,
2308,8/6/2017 8:00,60.69,99.307,,,,,
2309,8/6/2017 8:30,62.748,97.491,,,,,
2310,8/6/2017 9:00,66,93.388,,,,,
2311,8/6/2017 9:30,68.227,87.802,,,,,
2312,8/6/2017 10:00,70.93,81.543,,,,,
2313,8/6/2017 10:30,72.783,76.917,,,,,
2314,8/6/2017 11:00,73.688,71.543,,,,,
2315,8/6/2017 11:30,74.856,69.058,,,,,
2316,8/6/2017 12:00,74.034,69.48,,,,,
2317,8/6/2017 12:30,76.419,64.644,,,,,
2318,8/6/2017 13:00,77.509,61.785,,,,,
2319,8/6/2017 13:30,79.435,58.399,,,,,
2320,8/6/2017 14:00,80.89,52.442,,,,,
2321,8/6/2017 14:30,72.955,70.405,,,,,
2322,8/6/2017 15:00,78.69,56.965,,,,,
2323,8/6/2017 15:30,80.713,52.873,,,,,
2324,8/6/2017 16:00,78.865,53.87,,,,,
2325,8/6/2017 16:30,67.586,94.565,,,,,
2326,8/6/2017 17:00,73.861,94.496,,,,,
2327,8/6/2017 17:30,71.404,95.136,,,,,
2328,8/6/2017 18:00,69.985,94.03,,,,,
2329,8/6/2017 18:30,67.028,94.513,,,,,
2330,8/6/2017 19:00,67.028,96.354,,,,,
2331,8/6/2017 19:30,66.6,95.347,,,,,
2332,8/6/2017 20:00,66.729,91.171,,,,,
2333,8/6/2017 20:30,66.985,91.179,,,,,
2334,8/6/2017 21:00,65.658,94.106,,,,,
2335,8/6/2017 21:30,65.102,95.367,,,,,
2336,8/6/2017 22:00,64.459,96.188,,,,,
2337,8/6/2017 22:30,62.748,96.975,,,,,
2338,8/6/2017 23:00,62.019,97.409,,,,,
2339,8/6/2017 23:30,60.346,97.083,,,,,
2340,8/7/2017 0:00,59.229,97.685,,,,,
2341,8/7/2017 0:30,58.842,98.899,,,,,
2342,8/7/2017 1:00,59.014,98.239,,,,,
2343,8/7/2017 1:30,58.928,98.81,,,,,
2344,8/7/2017 2:00,58.455,98.358,,,,,
2345,8/7/2017 2:30,57.979,98.945,,,,,
2346,8/7/2017 3:00,57.592,98.987,,,,,
2347,8/7/2017 3:30,57.42,98.783,,,,,
2348,8/7/2017 4:00,56.079,98.705,,,,,
2349,8/7/2017 4:30,55.69,98.873,,,,,
2350,8/7/2017 5:00,55.992,99.472,,,,,
2351,8/7/2017 5:30,56.642,99.924,,,,,
2352,8/7/2017 6:00,56.815,100,,,,,
2353,8/7/2017 6:30,57.679,100,,,,,
2354,8/7/2017 7:00,58.541,100,,,,,
2355,8/7/2017 7:30,59.745,99.949,,,,,
2356,8/7/2017 8:00,61.333,99.99,,,,,
2357,8/7/2017 8:30,63.176,99.635,,,,,
2358,8/7/2017 9:00,63.604,98.546,,,,,
2359,8/7/2017 9:30,63.433,97.593,,,,,
2360,8/7/2017 10:00,65.316,93.53,,,,,
2361,8/7/2017 10:30,66.772,90.048,,,,,
2362,8/7/2017 11:00,66.385,89.025,,,,,
2363,8/7/2017 11:30,68.657,83.42,,,,,
2364,8/7/2017 12:00,77.639,64.576,,,,,
2365,8/7/2017 12:30,79.128,55.717,,,,,
2366,8/7/2017 13:00,81.554,54.492,,,,,
2367,8/7/2017 13:30,83.109,48.952,,,,,
2368,8/7/2017 14:00,82.753,46.921,,,,,
2369,8/7/2017 14:30,82.575,45.217,,,,,
2370,8/7/2017 15:00,81.687,45.484,,,,,
2371,8/7/2017 15:30,81.864,48.993,,,,,
2372,8/7/2017 16:00,81.333,47.568,,,,,
2373,8/7/2017 16:30,79.567,45.473,,,,,
2374,8/7/2017 17:00,77.509,52.248,,,,,
2375,8/7/2017 17:30,79.963,46.245,,,,,
2376,8/7/2017 18:00,79.347,48.621,,,,,
2377,8/7/2017 18:30,75.204,54.837,,,,,
2378,8/7/2017 19:00,74.683,61.44,,,,,
2379,8/7/2017 19:30,73.213,60.27,,,,,
2380,8/7/2017 20:00,71.361,61.689,,,,,
2381,8/7/2017 20:30,68.657,67.636,,,,,
2382,8/7/2017 21:00,64.074,78.28,,,,,
2383,8/7/2017 21:30,61.333,83.801,,,,,
2384,8/7/2017 22:00,58.928,87.895,,,,,
2385,8/7/2017 22:30,56.858,90.712,,,,,
2386,8/7/2017 23:00,55.472,92.268,,,,,
2387,8/7/2017 23:30,54.604,93.67,,,,,
2388,8/8/2017 0:00,54.126,94.064,,,,,
2389,8/8/2017 0:30,55.386,92.178,,,,,
2390,8/8/2017 1:00,55.429,90.016,,,,,
2391,8/8/2017 1:30,55.342,88.212,,,,,
2392,8/8/2017 2:00,55.213,86.841,,,,,
2393,8/8/2017 2:30,55.125,88.183,,,,,
2394,8/8/2017 3:00,52.072,92.586,,,,,
2395,8/8/2017 3:30,51.062,93.62,,,,,
2396,8/8/2017 4:00,50.533,94.713,,,,,
2397,8/8/2017 4:30,50.092,95.104,,,,,
2398,8/8/2017 5:00,50.311,96.045,,,,,
2399,8/8/2017 5:30,50.223,96.208,,,,,
2400,8/8/2017 6:00,49.825,96.149,,,,,
2401,8/8/2017 6:30,49.737,96.688,,,,,
2402,8/8/2017 7:00,49.914,96.99,,,,,
2403,8/8/2017 7:30,52.86,97.385,,,,,
2404,8/8/2017 8:00,57.29,97.215,,,,,
2405,8/8/2017 8:30,61.462,90.635,,,,,
2406,8/8/2017 9:00,66.472,81.257,,,,,
2407,8/8/2017 9:30,69.386,77.591,,,,,
2408,8/8/2017 10:00,72.437,71.617,,,,,
2409,8/8/2017 10:30,75.898,63.623,,,,,
2410,8/8/2017 11:00,78.514,57.792,,,,,
2411,8/8/2017 11:30,81.466,53.058,,,,,
2412,8/8/2017 12:00,83.601,48.47,,,,,
2413,8/8/2017 12:30,85.667,44.075,,,,,
2414,8/8/2017 13:00,89.87,36.011,,,,,
2415,8/8/2017 13:30,89.915,34.385,,,,,
2416,8/8/2017 14:00,90.333,34.814,,,,,
2417,8/8/2017 14:30,82.931,41.038,,,,,
2418,8/8/2017 15:00,88.81,33.376,,,,,
2419,8/8/2017 15:30,89.177,32.336,,,,,
2420,8/8/2017 16:00,88.075,33.849,,,,,
2421,8/8/2017 16:30,87.847,33.328,,,,,
2422,8/8/2017 17:00,85.532,35.31,,,,,
2423,8/8/2017 17:30,83.824,38.435,,,,,
2424,8/8/2017 18:00,82.53,39.226,,,,,
2425,8/8/2017 18:30,80.184,40.938,,,,,
2426,8/8/2017 19:00,78.514,43.78,,,,,
2427,8/8/2017 19:30,76.942,47.81,,,,,
2428,8/8/2017 20:00,74.338,51.691,,,,,
2429,8/8/2017 20:30,71.361,57.685,,,,,
2430,8/8/2017 21:00,65.316,72.75,,,,,
2431,8/8/2017 21:30,61.633,82.357,,,,,
2432,8/8/2017 22:00,59.959,86.717,,,,,
2433,8/8/2017 22:30,58.712,89.012,,,,,
2434,8/8/2017 23:00,57.765,90.206,,,,,
2435,8/8/2017 23:30,56.815,90.864,,,,,
2436,8/9/2017 0:00,56.165,91.35,,,,,
2437,8/9/2017 0:30,55.515,93.13,,,,,
2438,8/9/2017 1:00,55.256,92.471,,,,,
2439,8/9/2017 1:30,54.734,93.328,,,,,
2440,8/9/2017 2:00,54.473,93.445,,,,,
2441,8/9/2017 2:30,54.126,93.807,,,,,
2442,8/9/2017 3:00,53.865,94.205,,,,,
2443,8/9/2017 3:30,53.209,94.008,,,,,
2444,8/9/2017 4:00,53.341,94.667,,,,,
2445,8/9/2017 4:30,53.559,95.489,,,,,
2446,8/9/2017 5:00,53.384,95.132,,,,,
2447,8/9/2017 5:30,52.903,95.596,,,,,
2448,8/9/2017 6:00,52.947,95.577,,,,,
2449,8/9/2017 6:30,52.686,95.538,,,,,
2450,8/9/2017 7:00,52.947,95.526,,,,,
2451,8/9/2017 7:30,55.038,96.599,,,,,
2452,8/9/2017 8:00,60.132,96.588,,,,,
2453,8/9/2017 8:30,63.518,92.589,,,,,
2454,8/9/2017 9:00,68.4,79.577,,,,,
2455,8/9/2017 9:30,72.264,73.179,,,,,
2456,8/9/2017 10:00,76.071,65.609,,,,,
2457,8/9/2017 10:30,80.449,55.477,,,,,
2458,8/9/2017 11:00,82.13,50.49,,,,,
2459,8/9/2017 11:30,85.127,44.861,,,,,
2460,8/9/2017 12:00,86.074,42.882,,,,,
2461,8/9/2017 12:30,90.75,34.563,,,,,
2462,8/9/2017 13:00,93.375,28.913,,,,,
2463,8/9/2017 13:30,89.454,32.52,,,,,
2464,8/9/2017 14:00,96.676,24.747,,,,,
2465,8/9/2017 14:30,94.276,27.351,,,,,
2466,8/9/2017 15:00,90.75,29.766,,,,,
2467,8/9/2017 15:30,88.671,30.909,,,,,
2468,8/9/2017 16:00,91.542,32.416,,,,,
2469,8/9/2017 16:30,88.902,35.622,,,,,
2470,8/9/2017 17:00,82.13,42.504,,,,,
2471,8/9/2017 17:30,80.713,46.004,,,,,
2472,8/9/2017 18:00,81.466,45.274,,,,,
2473,8/9/2017 18:30,79.567,48.604,,,,,
2474,8/9/2017 19:00,78.427,50.952,,,,,
2475,8/9/2017 19:30,77.639,53.995,,,,,
2476,8/9/2017 20:00,76.158,58.988,,,,,
2477,8/9/2017 20:30,74.206,68.397,,,,,
2478,8/9/2017 21:00,67.798,79.703,,,,,
2479,8/9/2017 21:30,64.717,84.722,,,,,
2480,8/9/2017 22:00,62.834,87.527,,,,,
2481,8/9/2017 22:30,61.462,88.983,,,,,
2482,8/9/2017 23:00,60.39,90.461,,,,,
2483,8/9/2017 23:30,59.83,91.309,,,,,
2484,8/10/2017 0:00,58.928,92.653,,,,,
2485,8/10/2017 0:30,58.066,93.651,,,,,
2486,8/10/2017 1:00,57.16,93.495,,,,,
2487,8/10/2017 1:30,56.988,94.117,,,,,
2488,8/10/2017 2:00,56.772,94.705,,,,,
2489,8/10/2017 2:30,56.685,94.358,,,,,
2490,8/10/2017 3:00,56.642,94.686,,,,,
2491,8/10/2017 3:30,56.426,94.938,,,,,
2492,8/10/2017 4:00,56.383,95.009,,,,,
2493,8/10/2017 4:30,56.208,95.035,,,,,
2494,8/10/2017 5:00,56.642,95.406,,,,,
2495,8/10/2017 5:30,56.208,95.394,,,,,
2496,8/10/2017 6:00,55.515,95.829,,,,,
2497,8/10/2017 6:30,55.429,95.484,,,,,
2498,8/10/2017 7:00,55.472,96.053,,,,,
2499,8/10/2017 7:30,58.152,96.244,,,,,
2500,8/10/2017 8:00,61.162,94.876,,,,,
2501,8/10/2017 8:30,65.059,89.709,,,,,
2502,8/10/2017 9:00,68.571,83.437,,,,,
2503,8/10/2017 9:30,70.759,74.585,,,,,
2504,8/10/2017 10:00,73.386,68.494,,,,,
2505,8/10/2017 10:30,79.567,54.493,,,,,
2506,8/10/2017 11:00,82.218,47.791,,,,,
2507,8/10/2017 11:30,87.163,37.551,,,,,
2508,8/10/2017 12:00,89.132,32.914,,,,,
2509,8/10/2017 12:30,93.897,28.032,,,,,
2510,8/10/2017 13:00,95.806,25.593,,,,,
2511,8/10/2017 13:30,92.151,26.497,,,,,
2512,8/10/2017 14:00,97.16,23.919,,,,,
2513,8/10/2017 14:30,97.354,23.785,,,,,
2514,8/10/2017 15:00,93.281,26.892,,,,,
2515,8/10/2017 15:30,95.135,26.303,,,,,
2516,8/10/2017 16:00,93.659,25.999,,,,,
2517,8/10/2017 16:30,93.801,26.599,,,,,
2518,8/10/2017 17:00,92.763,27.114,,,,,
2519,8/10/2017 17:30,88.075,30.23,,,,,
2520,8/10/2017 18:00,83.109,37.527,,,,,
2521,8/10/2017 18:30,80.492,40.627,,,,,
2522,8/10/2017 19:00,78.076,45.018,,,,,
2523,8/10/2017 19:30,76.071,50.65,,,,,
2524,8/10/2017 20:00,75.724,53.593,,,,,
2525,8/10/2017 20:30,73.515,57.125,,,,,
2526,8/10/2017 21:00,70.286,63.616,,,,,
2527,8/10/2017 21:30,67.885,69.032,,,,,
2528,8/10/2017 22:00,67.372,71.929,,,,,
2529,8/10/2017 22:30,68.4,71.164,,,,,
2530,8/10/2017 23:00,69.343,69.386,,,,,
2531,8/10/2017 23:30,69.17,69.898,,,,,
2532,8/11/2017 0:00,68.999,70.789,,,,,
2533,8/11/2017 0:30,68.828,71.443,,,,,
2534,8/11/2017 1:00,70.115,69.583,,,,,
2535,8/11/2017 1:30,70.716,69.851,,,,,
2536,8/11/2017 2:00,64.247,94.326,,,,,
2537,8/11/2017 2:30,64.375,96.878,,,,,
2538,8/11/2017 3:00,64.117,97.462,,,,,
2539,8/11/2017 3:30,64.375,98.147,,,,,
2540,8/11/2017 4:00,64.033,98.199,,,,,
2541,8/11/2017 4:30,63.775,98.315,,,,,
2542,8/11/2017 5:00,62.875,98.745,,,,,
2543,8/11/2017 5:30,62.319,98.481,,,,,
2544,8/11/2017 6:00,62.362,99.128,,,,,
2545,8/11/2017 6:30,62.875,99.334,,,,,
2546,8/11/2017 7:00,63.819,99.4,,,,,
2547,8/11/2017 7:30,64.803,99.395,,,,,
2548,8/11/2017 8:00,65.829,99.242,,,,,
2549,8/11/2017 8:30,67.329,99.313,,,,,
2550,8/11/2017 9:00,69.213,98.87,,,,,
2551,8/11/2017 9:30,69.129,99.065,,,,,
2552,8/11/2017 10:00,69.213,99.182,,,,,
2553,8/11/2017 10:30,70.543,98.389,,,,,
2554,8/11/2017 11:00,72.997,96.508,,,,,
2555,8/11/2017 11:30,76.725,81.872,,,,,
2556,8/11/2017 12:00,77.553,73.924,,,,,
2557,8/11/2017 12:30,84.094,58.103,,,,,
2558,8/11/2017 13:00,84.137,54.442,,,,,
2559,8/11/2017 13:30,85.622,49.584,,,,,
2560,8/11/2017 14:00,80.537,60.884,,,,,
2561,8/11/2017 14:30,85.487,50.542,,,,,
2562,8/11/2017 15:00,80.051,58.108,,,,,
2563,8/11/2017 15:30,83.287,54.089,,,,,
2564,8/11/2017 16:00,79.48,56.372,,,,,
2565,8/11/2017 16:30,81.952,53.826,,,,,
2566,8/11/2017 17:00,78.69,57.807,,,,,
2567,8/11/2017 17:30,77.292,63.448,,,,,
2568,8/11/2017 18:00,75.985,65.269,,,,,
2569,8/11/2017 18:30,73.04,69.794,,,,,
2570,8/11/2017 19:00,73.083,67.63,,,,,
2571,8/11/2017 19:30,71.103,71.272,,,,,
2572,8/11/2017 20:00,68.484,74.94,,,,,
2573,8/11/2017 20:30,66.9,77.845,,,,,
2574,8/11/2017 21:00,66.301,79.076,,,,,
2575,8/11/2017 21:30,64.803,81.667,,,,,
2576,8/11/2017 22:00,64.117,84.591,,,,,
2577,8/11/2017 22:30,63.304,87.805,,,,,
2578,8/11/2017 23:00,62.834,89.997,,,,,
2579,8/11/2017 23:30,62.319,91.496,,,,,
2580,8/12/2017 0:00,61.891,92.519,,,,,
2581,8/12/2017 0:30,61.633,92.956,,,,,
2582,8/12/2017 1:00,61.162,94.094,,,,,
2583,8/12/2017 1:30,60.818,95.268,,,,,
2584,8/12/2017 2:00,60.517,95.354,,,,,
2585,8/12/2017 2:30,60.604,96.426,,,,,
2586,8/12/2017 3:00,60.904,96.083,,,,,
2587,8/12/2017 3:30,60.69,96.439,,,,,
2588,8/12/2017 4:00,60.604,96.632,,,,,
2589,8/12/2017 4:30,60.69,97.005,,,,,
2590,8/12/2017 5:00,60.775,96.555,,,,,
2591,8/12/2017 5:30,60.948,96.554,,,,,
2592,8/12/2017 6:00,61.162,96.534,,,,,
2593,8/12/2017 6:30,61.29,96.605,,,,,
2594,8/12/2017 7:00,61.248,96.573,,,,,
2595,8/12/2017 7:30,61.162,96.224,,,,,
2596,8/12/2017 8:00,62.49,95.225,,,,,
2597,8/12/2017 8:30,64.332,90.361,,,,,
2598,8/12/2017 9:00,66.729,86.076,,,,,
2599,8/12/2017 9:30,67.842,82.094,,,,,
2600,8/12/2017 10:00,72.739,70.973,,,,,
2601,8/12/2017 10:30,70.158,71.202,,,,,
2602,8/12/2017 11:00,69.685,75.102,,,,,
2603,8/12/2017 11:30,71.92,67.395,,,,,
2604,8/12/2017 12:00,73.126,66.199,,,,,
2605,8/12/2017 12:30,77.99,58.152,,,,,
2606,8/12/2017 13:00,72.437,64.209,,,,,
2607,8/12/2017 13:30,74.163,63.554,,,,,
2608,8/12/2017 14:00,79.304,54.346,,,,,
2609,8/12/2017 14:30,78.339,54.774,,,,,
2610,8/12/2017 15:00,78.777,53.421,,,,,
2611,8/12/2017 15:30,80.361,50.265,,,,,
2612,8/12/2017 16:00,82.53,50.744,,,,,
2613,8/12/2017 16:30,75.247,59.526,,,,,
2614,8/12/2017 17:00,79.435,52.902,,,,,
2615,8/12/2017 17:30,75.117,58.188,,,,,
2616,8/12/2017 18:00,74.856,61.669,,,,,
2617,8/12/2017 18:30,76.203,60.01,,,,,
2618,8/12/2017 19:00,74.554,63.954,,,,,
2619,8/12/2017 19:30,72.653,67.557,,,,,
2620,8/12/2017 20:00,70.63,70.342,,,,,
2621,8/12/2017 20:30,68.657,73.719,,,,,
2622,8/12/2017 21:00,66.9,78.298,,,,,
2623,8/12/2017 21:30,65.359,81.373,,,,,
2624,8/12/2017 22:00,64.074,84.969,,,,,
2625,8/12/2017 22:30,63.689,85.084,,,,,
2626,8/12/2017 23:00,62.661,87.207,,,,,
2627,8/12/2017 23:30,61.462,88.689,,,,,
2628,8/13/2017 0:00,60.303,90.741,,,,,
2629,8/13/2017 0:30,58.669,92.669,,,,,
2630,8/13/2017 1:00,58.282,92.509,,,,,
2631,8/13/2017 1:30,56.685,94.203,,,,,
2632,8/13/2017 2:00,55.299,94.953,,,,,
2633,8/13/2017 2:30,55.038,95.069,,,,,
2634,8/13/2017 3:00,54.516,95.427,,,,,
2635,8/13/2017 3:30,54.037,95.815,,,,,
2636,8/13/2017 4:00,53.645,96.391,,,,,
2637,8/13/2017 4:30,53.472,96.568,,,,,
2638,8/13/2017 5:00,53.209,96.63,,,,,
2639,8/13/2017 5:30,52.86,96.83,,,,,
2640,8/13/2017 6:00,52.597,96.942,,,,,
2641,8/13/2017 6:30,52.115,96.82,,,,,
2642,8/13/2017 7:00,52.335,97.808,,,,,
2643,8/13/2017 7:30,55.602,98.254,,,,,
2644,8/13/2017 8:00,57.42,97.005,,,,,
2645,8/13/2017 8:30,61.29,94.06,,,,,
2646,8/13/2017 9:00,63.775,88.515,,,,,
2647,8/13/2017 9:30,68.828,77.612,,,,,
2648,8/13/2017 10:00,73.299,65.044,,,,,
2649,8/13/2017 10:30,76.289,55.924,,,,,
2650,8/13/2017 11:00,79.392,53.342,,,,,
2651,8/13/2017 11:30,80.58,50.633,,,,,
2652,8/13/2017 12:00,82.042,49.166,,,,,
2653,8/13/2017 12:30,75.898,57.945,,,,,
2654,8/13/2017 13:00,81.864,47.637,,,,,
2655,8/13/2017 13:30,83.779,44.839,,,,,
2656,8/13/2017 14:00,80.802,48.112,,,,,
2657,8/13/2017 14:30,87.028,40.186,,,,,
2658,8/13/2017 15:00,87.21,40.763,,,,,
2659,8/13/2017 15:30,87.483,39.178,,,,,
2660,8/13/2017 16:00,87.62,39.219,,,,,
2661,8/13/2017 16:30,89.269,36.453,,,,,
2662,8/13/2017 17:00,88.81,35.82,,,,,
2663,8/13/2017 17:30,81.509,45.992,,,,,
2664,8/13/2017 18:00,82.042,47.779,,,,,
2665,8/13/2017 18:30,80.625,51.849,,,,,
2666,8/13/2017 19:00,77.421,57.576,,,,,
2667,8/13/2017 19:30,75.853,59.055,,,,,
2668,8/13/2017 20:00,73.256,68.183,,,,,
2669,8/13/2017 20:30,68.099,80.977,,,,,
2670,8/13/2017 21:00,65.316,86.413,,,,,
2671,8/13/2017 21:30,63.604,89.62,,,,,
2672,8/13/2017 22:00,62.748,91.104,,,,,
2673,8/13/2017 22:30,62.661,92.548,,,,,
2674,8/13/2017 23:00,63.048,93.288,,,,,
2675,8/13/2017 23:30,63.561,93.598,,,,,
