number,date_time,temp,RH,site,block,treatment
1412,7/18/2017 16:30,97.014,44.435,CBE,4,prairie
1413,7/18/2017 17:00,95.184,45.384,CBE,4,prairie
1414,7/18/2017 17:30,92.903,46.756,CBE,4,prairie
1415,7/18/2017 18:00,89.823,48.352,CBE,4,prairie
1416,7/18/2017 18:30,87.528,52.24,CBE,4,prairie
1417,7/18/2017 19:00,84.945,54.887,CBE,4,prairie
1418,7/18/2017 19:30,81.819,59.599,CBE,4,prairie
1419,7/18/2017 20:00,78.996,65.767,CBE,4,prairie
1420,7/18/2017 20:30,73.774,77.807,CBE,4,prairie
1421,7/18/2017 21:00,67.242,85.868,CBE,4,prairie
1422,7/18/2017 21:30,63.732,89.128,CBE,4,prairie
1423,7/18/2017 22:00,61.376,91.286,CBE,4,prairie
1424,7/18/2017 22:30,59.572,92.351,CBE,4,prairie
1425,7/18/2017 23:00,58.541,92.467,CBE,4,prairie
1426,7/18/2017 23:30,56.208,93.022,CBE,4,prairie
1427,7/19/2017 0:00,54.691,93.58,CBE,4,prairie
1428,7/19/2017 0:30,55.168,94.806,CBE,4,prairie
1429,7/19/2017 1:00,54.3,95.012,CBE,4,prairie
1430,7/19/2017 1:30,55.081,95.765,CBE,4,prairie
1431,7/19/2017 2:00,56.295,96.379,CBE,4,prairie
1432,7/19/2017 2:30,56.815,96.532,CBE,4,prairie
1433,7/19/2017 3:00,57.247,96.826,CBE,4,prairie
1434,7/19/2017 3:30,57.074,96.75,CBE,4,prairie
1435,7/19/2017 4:00,57.333,97.145,CBE,4,prairie
1436,7/19/2017 4:30,57.893,97.408,CBE,4,prairie
1437,7/19/2017 5:00,60.861,98.39,CBE,4,prairie
1438,7/19/2017 5:30,62.577,98.289,CBE,4,prairie
1439,7/19/2017 6:00,61.891,98.032,CBE,4,prairie
1440,7/19/2017 6:30,61.977,98.584,CBE,4,prairie
1441,7/19/2017 7:00,64.845,98.836,CBE,4,prairie
1442,7/19/2017 7:30,66,98.752,CBE,4,prairie
1443,7/19/2017 8:00,68.871,99.338,CBE,4,prairie
1444,7/19/2017 8:30,71.661,99.288,CBE,4,prairie
1445,7/19/2017 9:00,71.533,93.766,CBE,4,prairie
1446,7/19/2017 9:30,79.084,81.153,CBE,4,prairie
1447,7/19/2017 10:00,84.542,71.089,CBE,4,prairie
1448,7/19/2017 10:30,88.579,60.84,CBE,4,prairie
1449,7/19/2017 11:00,92.151,53.363,CBE,4,prairie
1450,7/19/2017 11:30,94.753,51.675,CBE,4,prairie
1451,7/19/2017 12:00,97.99,45.7,CBE,4,prairie
1452,7/19/2017 12:30,98.676,47.443,CBE,4,prairie
1453,7/19/2017 13:00,93.092,51.976,CBE,4,prairie
1454,7/19/2017 13:30,96.773,50.513,CBE,4,prairie
1455,7/19/2017 14:00,103.537,41.327,CBE,4,prairie
1456,7/19/2017 14:30,103.59,41.159,CBE,4,prairie
1457,7/19/2017 15:00,99.266,45.582,CBE,4,prairie
1458,7/19/2017 15:30,98.577,48.464,CBE,4,prairie
1459,7/19/2017 16:00,93.139,53.082,CBE,4,prairie
1460,7/19/2017 16:30,97.745,48.737,CBE,4,prairie
1461,7/19/2017 17:00,85.984,64.958,CBE,4,prairie
1462,7/19/2017 17:30,94.086,57.054,CBE,4,prairie
1463,7/19/2017 18:00,92.714,57.199,CBE,4,prairie
1464,7/19/2017 18:30,90.009,59.357,CBE,4,prairie
1465,7/19/2017 19:00,88.167,60.741,CBE,4,prairie
1466,7/19/2017 19:30,85.082,68.209,CBE,4,prairie
1467,7/19/2017 20:00,81.909,74.689,CBE,4,prairie
1468,7/19/2017 20:30,78.777,81.461,CBE,4,prairie
1469,7/19/2017 21:00,73.818,86.683,CBE,4,prairie
1470,7/19/2017 21:30,70.201,90.132,CBE,4,prairie
1471,7/19/2017 22:00,68.443,92.157,CBE,4,prairie
1472,7/19/2017 22:30,67.372,93.395,CBE,4,prairie
1473,7/19/2017 23:00,66.772,94.37,CBE,4,prairie
1474,7/19/2017 23:30,69.129,95.606,CBE,4,prairie
1475,7/20/2017 0:00,68.614,96.164,CBE,4,prairie
1476,7/20/2017 0:30,68.443,96.455,CBE,4,prairie
1477,7/20/2017 1:00,68.227,96.791,CBE,4,prairie
1478,7/20/2017 1:30,69.814,97.653,CBE,4,prairie
1479,7/20/2017 2:00,71.533,98.064,CBE,4,prairie
1480,7/20/2017 2:30,70.93,97.817,CBE,4,prairie
1481,7/20/2017 3:00,70.286,97.486,CBE,4,prairie
1482,7/20/2017 3:30,69.256,97.361,CBE,4,prairie
1483,7/20/2017 4:00,67.757,97.454,CBE,4,prairie
1484,7/20/2017 4:30,68.527,98.195,CBE,4,prairie
1485,7/20/2017 5:00,67.586,98.107,CBE,4,prairie
1486,7/20/2017 5:30,68.142,97.798,CBE,4,prairie
1487,7/20/2017 6:00,68.27,96.955,CBE,4,prairie
1488,7/20/2017 6:30,67.928,96.957,CBE,4,prairie
1489,7/20/2017 7:00,68.142,96.411,CBE,4,prairie
1490,7/20/2017 7:30,68.227,95.898,CBE,4,prairie
1491,7/20/2017 8:00,68.698,95.201,CBE,4,prairie
1492,7/20/2017 8:30,69.256,94.671,CBE,4,prairie
1493,7/20/2017 9:00,69.942,93.49,CBE,4,prairie
1494,7/20/2017 9:30,69.858,93.638,CBE,4,prairie
1495,7/20/2017 10:00,69.771,95.672,CBE,4,prairie
1496,7/20/2017 10:30,73.472,93.392,CBE,4,prairie
1497,7/20/2017 11:00,79.7,79.006,CBE,4,prairie
1498,7/20/2017 11:30,85.532,70.164,CBE,4,prairie
1499,7/20/2017 12:00,93.801,55.876,CBE,4,prairie
1500,7/20/2017 12:30,96.192,48.96,CBE,4,prairie
1501,7/20/2017 13:00,83.736,64.319,CBE,4,prairie
1502,7/20/2017 13:30,98.136,50.282,CBE,4,prairie
1503,7/20/2017 14:00,100.557,46.669,CBE,4,prairie
1504,7/20/2017 14:30,93.943,51.648,CBE,4,prairie
1505,7/20/2017 15:00,94.467,49.299,CBE,4,prairie
1506,7/20/2017 15:30,95.855,47.087,CBE,4,prairie
1507,7/20/2017 16:00,98.429,47.658,CBE,4,prairie
1508,7/20/2017 16:30,96.724,51.362,CBE,4,prairie
1509,7/20/2017 17:00,97.354,47.818,CBE,4,prairie
1510,7/20/2017 17:30,94.419,51.227,CBE,4,prairie
1511,7/20/2017 18:00,91.308,52.75,CBE,4,prairie
1512,7/20/2017 18:30,89.685,56.793,CBE,4,prairie
1513,7/20/2017 19:00,87.073,59.8,CBE,4,prairie
1514,7/20/2017 19:30,83.467,68.233,CBE,4,prairie
1515,7/20/2017 20:00,81.023,72.102,CBE,4,prairie
1516,7/20/2017 20:30,77.072,80.056,CBE,4,prairie
1517,7/20/2017 21:00,71.92,86.052,CBE,4,prairie
1518,7/20/2017 21:30,68.142,89.558,CBE,4,prairie
1519,7/20/2017 22:00,66.857,92.738,CBE,4,prairie
1520,7/20/2017 22:30,68.227,94.604,CBE,4,prairie
1521,7/20/2017 23:00,68.871,94.881,CBE,4,prairie
1522,7/20/2017 23:30,65.145,94.139,CBE,4,prairie
1523,7/21/2017 0:00,62.834,94.961,CBE,4,prairie
1524,7/21/2017 0:30,63.604,95.281,CBE,4,prairie
1525,7/21/2017 1:00,61.248,95.252,CBE,4,prairie
1526,7/21/2017 1:30,60.089,95.86,CBE,4,prairie
1527,7/21/2017 2:00,59.401,96.274,CBE,4,prairie
1528,7/21/2017 2:30,59.185,96.833,CBE,4,prairie
1529,7/21/2017 3:00,58.755,96.872,CBE,4,prairie
1530,7/21/2017 3:30,58.842,97.166,CBE,4,prairie
1531,7/21/2017 4:00,57.592,96.878,CBE,4,prairie
1532,7/21/2017 4:30,56.815,97.373,CBE,4,prairie
1533,7/21/2017 5:00,56.556,97.334,CBE,4,prairie
1534,7/21/2017 5:30,55.992,97.352,CBE,4,prairie
1535,7/21/2017 6:00,55.647,97.452,CBE,4,prairie
1536,7/21/2017 6:30,56.122,97.726,CBE,4,prairie
1537,7/21/2017 7:00,58.541,98.218,CBE,4,prairie
1538,7/21/2017 7:30,64.033,99.176,CBE,4,prairie
1539,7/21/2017 8:00,67.798,98.503,CBE,4,prairie
1540,7/21/2017 8:30,70.072,98.476,CBE,4,prairie
1541,7/21/2017 9:00,72.437,99.011,CBE,4,prairie
1542,7/21/2017 9:30,76.55,98.22,CBE,4,prairie
1543,7/21/2017 10:00,81.952,84.472,CBE,4,prairie
1544,7/21/2017 10:30,84.632,64.555,CBE,4,prairie
1545,7/21/2017 11:00,89.593,55.861,CBE,4,prairie
1546,7/21/2017 11:30,93.375,50.596,CBE,4,prairie
1547,7/21/2017 12:00,95.616,43.745,CBE,4,prairie
1548,7/21/2017 12:30,98.676,41.817,CBE,4,prairie
1549,7/21/2017 13:00,97.599,41.213,CBE,4,prairie
1550,7/21/2017 13:30,95.567,45.176,CBE,4,prairie
1551,7/21/2017 14:00,101.458,36.282,CBE,4,prairie
1552,7/21/2017 14:30,103.282,34.545,CBE,4,prairie
1553,7/21/2017 15:00,102.569,37.201,CBE,4,prairie
1554,7/21/2017 15:30,99.91,40.231,CBE,4,prairie
1555,7/21/2017 16:00,99.167,40.662,CBE,4,prairie
1556,7/21/2017 16:30,92.62,48.579,CBE,4,prairie
1557,7/21/2017 17:00,88.122,53.986,CBE,4,prairie
1558,7/21/2017 17:30,90.286,51.606,CBE,4,prairie
1559,7/21/2017 18:00,89.593,51.845,CBE,4,prairie
1560,7/21/2017 18:30,85.757,58.463,CBE,4,prairie
1561,7/21/2017 19:00,82.708,67.885,CBE,4,prairie
1562,7/21/2017 19:30,80.713,72.932,CBE,4,prairie
1563,7/21/2017 20:00,78.427,76.45,CBE,4,prairie
1564,7/21/2017 20:30,77.421,81.013,CBE,4,prairie
1565,7/21/2017 21:00,74.727,86.967,CBE,4,prairie
1566,7/21/2017 21:30,72.912,90.824,CBE,4,prairie
1567,7/21/2017 22:00,72.351,92.994,CBE,4,prairie
1568,7/21/2017 22:30,71.577,93.906,CBE,4,prairie
1569,7/21/2017 23:00,71.661,95.864,CBE,4,prairie
1570,7/21/2017 23:30,71.533,97.274,CBE,4,prairie
1571,7/22/2017 0:00,71.317,97.927,CBE,4,prairie
1572,7/22/2017 0:30,71.834,98.633,CBE,4,prairie
1573,7/22/2017 1:00,71.577,98.647,CBE,4,prairie
1574,7/22/2017 1:30,70.716,98.781,CBE,4,prairie
1575,7/22/2017 2:00,69.728,98.66,CBE,4,prairie
1576,7/22/2017 2:30,67.586,99.093,CBE,4,prairie
1577,7/22/2017 3:00,67.842,99.494,CBE,4,prairie
1578,7/22/2017 3:30,67.114,99.591,CBE,4,prairie
1579,7/22/2017 4:00,67.199,99.707,CBE,4,prairie
1580,7/22/2017 4:30,67.158,99.778,CBE,4,prairie
1581,7/22/2017 5:00,68.4,99.992,CBE,4,prairie
1582,7/22/2017 5:30,68.698,99.882,CBE,4,prairie
1583,7/22/2017 6:00,68.571,99.966,CBE,4,prairie
1584,7/22/2017 6:30,69.3,100,CBE,4,prairie
1585,7/22/2017 7:00,69.343,100,CBE,4,prairie
1586,7/22/2017 7:30,69.814,100,CBE,4,prairie
1587,7/22/2017 8:00,71.017,100,CBE,4,prairie
1588,7/22/2017 8:30,72.997,100,CBE,4,prairie
1589,7/22/2017 9:00,74.554,100,CBE,4,prairie
1590,7/22/2017 9:30,77.99,99.705,CBE,4,prairie
1591,7/22/2017 10:00,78.076,98.922,CBE,4,prairie
1592,7/22/2017 10:30,80.272,98.925,CBE,4,prairie
1593,7/22/2017 11:00,84.137,96.68,CBE,4,prairie
1594,7/22/2017 11:30,82.665,96.579,CBE,4,prairie
1595,7/22/2017 12:00,87.757,89.97,CBE,4,prairie
1596,7/22/2017 12:30,87.802,70.575,CBE,4,prairie
1597,7/22/2017 13:00,87.939,70.68,CBE,4,prairie
1598,7/22/2017 13:30,85.487,69.403,CBE,4,prairie
1599,7/22/2017 14:00,80.492,74.181,CBE,4,prairie
1600,7/22/2017 14:30,80.757,75.83,CBE,4,prairie
1601,7/22/2017 15:00,91.542,64.668,CBE,4,prairie
1602,7/22/2017 15:30,91.823,56.007,CBE,4,prairie
1603,7/22/2017 16:00,88.396,61.888,CBE,4,prairie
1604,7/22/2017 16:30,88.947,57.622,CBE,4,prairie
1605,7/22/2017 17:00,82.931,68.483,CBE,4,prairie
1606,7/22/2017 17:30,84.9,65.103,CBE,4,prairie
1607,7/22/2017 18:00,80.935,72.896,CBE,4,prairie
1608,7/22/2017 18:30,77.639,78.538,CBE,4,prairie
1609,7/22/2017 19:00,79.567,77.102,CBE,4,prairie
1610,7/22/2017 19:30,78.339,78.473,CBE,4,prairie
1611,7/22/2017 20:00,75.942,82.261,CBE,4,prairie
1612,7/22/2017 20:30,73.904,85.721,CBE,4,prairie
1613,7/22/2017 21:00,71.791,89.365,CBE,4,prairie
1614,7/22/2017 21:30,69.129,92.948,CBE,4,prairie
1615,7/22/2017 22:00,68.227,94.578,CBE,4,prairie
1616,7/22/2017 22:30,69.728,96.273,CBE,4,prairie
1617,7/22/2017 23:00,68.356,95.389,CBE,4,prairie
1618,7/22/2017 23:30,67.114,96.314,CBE,4,prairie
1619,7/23/2017 0:00,66.9,96.989,CBE,4,prairie
1620,7/23/2017 0:30,65.316,96.366,CBE,4,prairie
1621,7/23/2017 1:00,64.546,96.955,CBE,4,prairie
1622,7/23/2017 1:30,67.714,98.49,CBE,4,prairie
1623,7/23/2017 2:00,68.185,98.638,CBE,4,prairie
1624,7/23/2017 2:30,68.313,98.839,CBE,4,prairie
1625,7/23/2017 3:00,68.614,99.04,CBE,4,prairie
1626,7/23/2017 3:30,68.443,99.17,CBE,4,prairie
1627,7/23/2017 4:00,68.313,99.358,CBE,4,prairie
1628,7/23/2017 4:30,68.443,99.377,CBE,4,prairie
1629,7/23/2017 5:00,68.527,99.546,CBE,4,prairie
1630,7/23/2017 5:30,68.657,99.617,CBE,4,prairie
1631,7/23/2017 6:00,68.356,99.623,CBE,4,prairie
1632,7/23/2017 6:30,68.527,99.701,CBE,4,prairie
1633,7/23/2017 7:00,69.085,99.837,CBE,4,prairie
1634,7/23/2017 7:30,68.785,99.584,CBE,4,prairie
1635,7/23/2017 8:00,71.317,99.81,CBE,4,prairie
1636,7/23/2017 8:30,72.136,98.415,CBE,4,prairie
1637,7/23/2017 9:00,73.342,96.106,CBE,4,prairie
1638,7/23/2017 9:30,72.869,92.012,CBE,4,prairie
1639,7/23/2017 10:00,78.121,82.496,CBE,4,prairie
1640,7/23/2017 10:30,81.642,77.569,CBE,4,prairie
1641,7/23/2017 11:00,86.527,68.838,CBE,4,prairie
1642,7/23/2017 11:30,92.763,53.797,CBE,4,prairie
1643,7/23/2017 12:00,95.279,51.877,CBE,4,prairie
1644,7/23/2017 12:30,95.518,50.947,CBE,4,prairie
1645,7/23/2017 13:00,94.658,51.864,CBE,4,prairie
1646,7/23/2017 13:30,97.794,46.686,CBE,4,prairie
1647,7/23/2017 14:00,94.181,53.517,CBE,4,prairie
1648,7/23/2017 14:30,99.464,41.425,CBE,4,prairie
1649,7/23/2017 15:00,99.167,40.086,CBE,4,prairie
1650,7/23/2017 15:30,98.577,43.73,CBE,4,prairie
1651,7/23/2017 16:00,94.086,50.811,CBE,4,prairie
1652,7/23/2017 16:30,88.671,53.805,CBE,4,prairie
1653,7/23/2017 17:00,93.045,49.33,CBE,4,prairie
1654,7/23/2017 17:30,88.167,46.111,CBE,4,prairie
1655,7/23/2017 18:00,87.255,49.376,CBE,4,prairie
1656,7/23/2017 18:30,83.779,58.798,CBE,4,prairie
1657,7/23/2017 19:00,79.216,66.334,CBE,4,prairie
1658,7/23/2017 19:30,77.727,71.551,CBE,4,prairie
1659,7/23/2017 20:00,75.247,78.033,CBE,4,prairie
1660,7/23/2017 20:30,71.877,83.512,CBE,4,prairie
1661,7/23/2017 21:00,70.93,86.837,CBE,4,prairie
1662,7/23/2017 21:30,70.372,87.288,CBE,4,prairie
1663,7/23/2017 22:00,68.099,90.174,CBE,4,prairie
1664,7/23/2017 22:30,66.087,91.778,CBE,4,prairie
1665,7/23/2017 23:00,64.204,92.95,CBE,4,prairie
1666,7/23/2017 23:30,62.748,93.745,CBE,4,prairie
1667,7/24/2017 0:00,61.72,94.017,CBE,4,prairie
1668,7/24/2017 0:30,62.748,95.262,CBE,4,prairie
1669,7/24/2017 1:00,61.891,95.242,CBE,4,prairie
1670,7/24/2017 1:30,60.604,95.107,CBE,4,prairie
1671,7/24/2017 2:00,59.056,95.348,CBE,4,prairie
1672,7/24/2017 2:30,59.572,96.042,CBE,4,prairie
1673,7/24/2017 3:00,58.626,95.852,CBE,4,prairie
1674,7/24/2017 3:30,60.303,97.333,CBE,4,prairie
1675,7/24/2017 4:00,60.174,96.697,CBE,4,prairie
1676,7/24/2017 4:30,60.818,97.615,CBE,4,prairie
1677,7/24/2017 5:00,60.303,97.256,CBE,4,prairie
1678,7/24/2017 5:30,60.089,97.352,CBE,4,prairie
1679,7/24/2017 6:00,59.572,97.25,CBE,4,prairie
1680,7/24/2017 6:30,59.572,97.736,CBE,4,prairie
1681,7/24/2017 7:00,59.272,97.793,CBE,4,prairie
1682,7/24/2017 7:30,61.72,99.03,CBE,4,prairie
1683,7/24/2017 8:00,63.862,98.945,CBE,4,prairie
1684,7/24/2017 8:30,63.604,98.624,CBE,4,prairie
1685,7/24/2017 9:00,64.546,98.069,CBE,4,prairie
1686,7/24/2017 9:30,66,95.471,CBE,4,prairie
1687,7/24/2017 10:00,67.757,88.122,CBE,4,prairie
1688,7/24/2017 10:30,71.19,78.169,CBE,4,prairie
1689,7/24/2017 11:00,74.424,68.866,CBE,4,prairie
1690,7/24/2017 11:30,81.687,58.902,CBE,4,prairie
1691,7/24/2017 12:00,82.575,52.027,CBE,4,prairie
1692,7/24/2017 12:30,84.272,49.035,CBE,4,prairie
1693,7/24/2017 13:00,84.182,47.992,CBE,4,prairie
1694,7/24/2017 13:30,90.239,39.47,CBE,4,prairie
1695,7/24/2017 14:00,88.122,43.704,CBE,4,prairie
1696,7/24/2017 14:30,83.332,46.765,CBE,4,prairie
1697,7/24/2017 15:00,86.391,43.825,CBE,4,prairie
1698,7/24/2017 15:30,90.055,37.778,CBE,4,prairie
1699,7/24/2017 16:00,85.397,43.301,CBE,4,prairie
1700,7/24/2017 16:30,92.386,34.647,CBE,4,prairie
1701,7/24/2017 17:00,92.527,36.865,CBE,4,prairie
1702,7/24/2017 17:30,78.602,45.052,CBE,4,prairie
1703,7/24/2017 18:00,86.346,41.343,CBE,4,prairie
1704,7/24/2017 18:30,79.173,49.922,CBE,4,prairie
1705,7/24/2017 19:00,78.514,49.523,CBE,4,prairie
1706,7/24/2017 19:30,75.074,57.473,CBE,4,prairie
1707,7/24/2017 20:00,71.49,62.822,CBE,4,prairie
1708,7/24/2017 20:30,67.028,77.406,CBE,4,prairie
1709,7/24/2017 21:00,60.904,84.238,CBE,4,prairie
1710,7/24/2017 21:30,56.944,87.417,CBE,4,prairie
1711,7/24/2017 22:00,55.081,90.1,CBE,4,prairie
1712,7/24/2017 22:30,54.082,91.214,CBE,4,prairie
1713,7/24/2017 23:00,53.253,92.083,CBE,4,prairie
1714,7/24/2017 23:30,52.378,92.681,CBE,4,prairie
1715,7/25/2017 0:00,51.809,93.293,CBE,4,prairie
1716,7/25/2017 0:30,51.325,93.811,CBE,4,prairie
1717,7/25/2017 1:00,53.427,94.424,CBE,4,prairie
1718,7/25/2017 1:30,51.413,94.792,CBE,4,prairie
1719,7/25/2017 2:00,50.356,94.941,CBE,4,prairie
1720,7/25/2017 2:30,49.649,95.392,CBE,4,prairie
1721,7/25/2017 3:00,50.356,95.548,CBE,4,prairie
1722,7/25/2017 3:30,49.116,95.766,CBE,4,prairie
1723,7/25/2017 4:00,48.405,95.811,CBE,4,prairie
1724,7/25/2017 4:30,47.557,95.784,CBE,4,prairie
1725,7/25/2017 5:00,47.244,96.137,CBE,4,prairie
1726,7/25/2017 5:30,46.931,96.19,CBE,4,prairie
1727,7/25/2017 6:00,46.616,96.242,CBE,4,prairie
1728,7/25/2017 6:30,47.109,96.516,CBE,4,prairie
1729,7/25/2017 7:00,49.028,97.181,CBE,4,prairie
1730,7/25/2017 7:30,52.686,97.711,CBE,4,prairie
1731,7/25/2017 8:00,57.16,98.39,CBE,4,prairie
1732,7/25/2017 8:30,62.919,98.366,CBE,4,prairie
1733,7/25/2017 9:00,66.344,97.611,CBE,4,prairie
1734,7/25/2017 9:30,69.685,84.577,CBE,4,prairie
1735,7/25/2017 10:00,76.071,58.888,CBE,4,prairie
1736,7/25/2017 10:30,80.449,47.087,CBE,4,prairie
1737,7/25/2017 11:00,84.362,42.28,CBE,4,prairie
1738,7/25/2017 11:30,85.577,36.457,CBE,4,prairie
1739,7/25/2017 12:00,89.731,33.899,CBE,4,prairie
1740,7/25/2017 12:30,92.244,28.517,CBE,4,prairie
1741,7/25/2017 13:00,96.822,28.017,CBE,4,prairie
1742,7/25/2017 13:30,98.773,21.67,CBE,4,prairie
1743,7/25/2017 14:00,99.415,23.47,CBE,4,prairie
1744,7/25/2017 14:30,100.108,22.927,CBE,4,prairie
1745,7/25/2017 15:00,98.676,22.165,CBE,4,prairie
1746,7/25/2017 15:30,98.233,19.797,CBE,4,prairie
1747,7/25/2017 16:00,87.757,31.003,CBE,4,prairie
1748,7/25/2017 16:30,89.87,33.394,CBE,4,prairie
1749,7/25/2017 17:00,92.48,27.137,CBE,4,prairie
1750,7/25/2017 17:30,89.085,29.347,CBE,4,prairie
1751,7/25/2017 18:00,84.632,37.612,CBE,4,prairie
1752,7/25/2017 18:30,82.62,42.37,CBE,4,prairie
1753,7/25/2017 19:00,81.154,45.156,CBE,4,prairie
1754,7/25/2017 19:30,76.681,51.108,CBE,4,prairie
1755,7/25/2017 20:00,70.846,62.097,CBE,4,prairie
1756,7/25/2017 20:30,64.288,77.063,CBE,4,prairie
1757,7/25/2017 21:00,61.075,83.878,CBE,4,prairie
1758,7/25/2017 21:30,57.549,87.418,CBE,4,prairie
1759,7/25/2017 22:00,55.906,89.74,CBE,4,prairie
1760,7/25/2017 22:30,54.82,90.953,CBE,4,prairie
1761,7/25/2017 23:00,55.038,92.414,CBE,4,prairie
1762,7/25/2017 23:30,54.777,92.843,CBE,4,prairie
1763,7/26/2017 0:00,54.516,93.606,CBE,4,prairie
1764,7/26/2017 0:30,54.473,94.114,CBE,4,prairie
1765,7/26/2017 1:00,55.038,94.71,CBE,4,prairie
1766,7/26/2017 1:30,55.256,95.28,CBE,4,prairie
1767,7/26/2017 2:00,55.125,95.823,CBE,4,prairie
1768,7/26/2017 2:30,55.168,95.906,CBE,4,prairie
1769,7/26/2017 3:00,55.429,96.199,CBE,4,prairie
1770,7/26/2017 3:30,57.85,97.376,CBE,4,prairie
1771,7/26/2017 4:00,59.185,97.576,CBE,4,prairie
1772,7/26/2017 4:30,60.003,97.519,CBE,4,prairie
1773,7/26/2017 5:00,58.195,96.763,CBE,4,prairie
1774,7/26/2017 5:30,54.82,96.44,CBE,4,prairie
1775,7/26/2017 6:00,54.255,97.596,CBE,4,prairie
1776,7/26/2017 6:30,56.165,97.479,CBE,4,prairie
1777,7/26/2017 7:00,56.772,98.331,CBE,4,prairie
1778,7/26/2017 7:30,60.604,98.581,CBE,4,prairie
1779,7/26/2017 8:00,64.117,98.418,CBE,4,prairie
1780,7/26/2017 8:30,65.23,96.744,CBE,4,prairie
1781,7/26/2017 9:00,68.056,93.89,CBE,4,prairie
1782,7/26/2017 9:30,71.577,84.425,CBE,4,prairie
1783,7/26/2017 10:00,73.515,75.642,CBE,4,prairie
1784,7/26/2017 10:30,76.681,69.987,CBE,4,prairie
1785,7/26/2017 11:00,79.48,62.208,CBE,4,prairie
1786,7/26/2017 11:30,86.617,50.302,CBE,4,prairie
1787,7/26/2017 12:00,85.802,49.597,CBE,4,prairie
1788,7/26/2017 12:30,86.572,48.614,CBE,4,prairie
1789,7/26/2017 13:00,91.076,45.216,CBE,4,prairie
1790,7/26/2017 13:30,88.443,47.864,CBE,4,prairie
1791,7/26/2017 14:00,86.572,48.354,CBE,4,prairie
1792,7/26/2017 14:30,90.936,42.686,CBE,4,prairie
1793,7/26/2017 15:00,93.281,40.822,CBE,4,prairie
1794,7/26/2017 15:30,99.415,35.384,CBE,4,prairie
1795,7/26/2017 16:00,93.706,38.589,CBE,4,prairie
1796,7/26/2017 16:30,87.573,45.94,CBE,4,prairie
1797,7/26/2017 17:00,88.626,46.83,CBE,4,prairie
1798,7/26/2017 17:30,94.23,39.362,CBE,4,prairie
1799,7/26/2017 18:00,86.391,52.283,CBE,4,prairie
1800,7/26/2017 18:30,83.824,56.191,CBE,4,prairie
1801,7/26/2017 19:00,80.316,61.883,CBE,4,prairie
1802,7/26/2017 19:30,77.727,70.451,CBE,4,prairie
1803,7/26/2017 20:00,75.204,77.047,CBE,4,prairie
1804,7/26/2017 20:30,72.955,81.561,CBE,4,prairie
1805,7/26/2017 21:00,70.072,86.589,CBE,4,prairie
1806,7/26/2017 21:30,67.285,89.767,CBE,4,prairie
1807,7/26/2017 22:00,66.385,91.953,CBE,4,prairie
1808,7/26/2017 22:30,66.087,93.797,CBE,4,prairie
1809,7/26/2017 23:00,67.627,94.492,CBE,4,prairie
1810,7/26/2017 23:30,66.558,94.788,CBE,4,prairie
1811,7/27/2017 0:00,65.615,95.153,CBE,4,prairie
1812,7/27/2017 0:30,65.916,95.773,CBE,4,prairie
1813,7/27/2017 1:00,65.658,95.945,CBE,4,prairie
1814,7/27/2017 1:30,65.23,95.909,CBE,4,prairie
1815,7/27/2017 2:00,63.689,95.659,CBE,4,prairie
1816,7/27/2017 2:30,60.132,95.194,CBE,4,prairie
1817,7/27/2017 3:00,58.669,96.167,CBE,4,prairie
1818,7/27/2017 3:30,60.69,97.442,CBE,4,prairie
1819,7/27/2017 4:00,60.26,96.504,CBE,4,prairie
1820,7/27/2017 4:30,58.669,96.577,CBE,4,prairie
1821,7/27/2017 5:00,58.541,97.173,CBE,4,prairie
1822,7/27/2017 5:30,60.26,97.455,CBE,4,prairie
1823,7/27/2017 6:00,60.604,98.3,CBE,4,prairie
1824,7/27/2017 6:30,62.148,98.225,CBE,4,prairie
1825,7/27/2017 7:00,62.276,98.142,CBE,4,prairie
1826,7/27/2017 7:30,66.301,99.313,CBE,4,prairie
1827,7/27/2017 8:00,69.771,98.718,CBE,4,prairie
1828,7/27/2017 8:30,75.767,96.134,CBE,4,prairie
1829,7/27/2017 9:00,80.008,77.793,CBE,4,prairie
1830,7/27/2017 9:30,82.263,70.976,CBE,4,prairie
1831,7/27/2017 10:00,83.736,66.066,CBE,4,prairie
1832,7/27/2017 10:30,88.443,55.45,CBE,4,prairie
1833,7/27/2017 11:00,91.076,57.798,CBE,4,prairie
1834,7/27/2017 11:30,96.724,43.614,CBE,4,prairie
1835,7/27/2017 12:00,93.754,46.615,CBE,4,prairie
1836,7/27/2017 12:30,101.71,36.502,CBE,4,prairie
1837,7/27/2017 13:00,97.696,41.185,CBE,4,prairie
1838,7/27/2017 13:30,98.479,39.944,CBE,4,prairie
1839,7/27/2017 14:00,104.205,34.834,CBE,4,prairie
1840,7/27/2017 14:30,95.76,47.444,CBE,4,prairie
1841,7/27/2017 15:00,106.389,34.945,CBE,4,prairie
1842,7/27/2017 15:30,94.086,45.644,CBE,4,prairie
1843,7/27/2017 16:00,98.136,43.97,CBE,4,prairie
1844,7/27/2017 16:30,99.365,41.892,CBE,4,prairie
1845,7/27/2017 17:00,96.435,44.865,CBE,4,prairie
1846,7/27/2017 17:30,91.216,51.707,CBE,4,prairie
1847,7/27/2017 18:00,92.997,49.261,CBE,4,prairie
1848,7/27/2017 18:30,85.577,59.295,CBE,4,prairie
