number,date_time,temp,RH,site,block,treatment,,
1085,7/4/2017 22:00,65.574,88.376,CBE,3,soy,,
1086,7/4/2017 22:30,64.459,90.486,CBE,3,soy,,
1087,7/4/2017 23:00,64.117,90.813,CBE,3,soy,,
1088,7/4/2017 23:30,62.148,91.393,CBE,3,soy,,
1089,7/5/2017 0:00,60.948,92.176,CBE,3,soy,,
1090,7/5/2017 0:30,60.69,93.53,CBE,3,soy,,
1091,7/5/2017 1:00,59.401,93.164,CBE,3,soy,,
1092,7/5/2017 1:30,60.904,92.328,CBE,3,soy,,
1093,7/5/2017 2:00,58.541,92.624,CBE,3,soy,,
1094,7/5/2017 2:30,59.185,93.707,CBE,3,soy,,
1095,7/5/2017 3:00,57.074,93.586,CBE,3,soy,,
1096,7/5/2017 3:30,55.776,94.406,CBE,3,soy,,
1097,7/5/2017 4:00,55.168,94.575,CBE,3,soy,,
1098,7/5/2017 4:30,54.037,95.433,CBE,3,soy,,
1099,7/5/2017 5:00,53.908,95.668,CBE,3,soy,,
1100,7/5/2017 5:30,54.734,96.757,CBE,3,soy,,
1101,7/5/2017 6:00,52.992,95.533,CBE,3,soy,,
1102,7/5/2017 6:30,54.604,96.229,CBE,3,soy,,
1103,7/5/2017 7:00,60.26,95.937,CBE,3,soy,,
1104,7/5/2017 7:30,65.701,92.284,CBE,3,soy,,
1105,7/5/2017 8:00,67.199,87.04,CBE,3,soy,,
1106,7/5/2017 8:30,70.543,84.073,CBE,3,soy,,
1107,7/5/2017 9:00,74.077,74.716,CBE,3,soy,,
1108,7/5/2017 9:30,76.289,65.811,CBE,3,soy,,
1109,7/5/2017 10:00,79.788,60.323,CBE,3,soy,,
1110,7/5/2017 10:30,82.665,56.696,CBE,3,soy,,
1111,7/5/2017 11:00,84.722,44.047,CBE,3,soy,,
1112,7/5/2017 11:30,82.441,44.523,CBE,3,soy,,
1113,7/5/2017 12:00,80.537,36.485,CBE,3,soy,,
1114,7/5/2017 12:30,75.898,39.204,CBE,3,soy,,
1115,7/5/2017 13:00,74.64,40.081,CBE,3,soy,,
1116,7/5/2017 13:30,78.165,39.896,CBE,3,soy,,
1117,7/5/2017 14:00,79.788,43.829,CBE,3,soy,,
1118,7/5/2017 14:30,76.507,44.979,CBE,3,soy,,
1119,7/5/2017 15:00,72.61,50.583,CBE,3,soy,,
1120,7/5/2017 15:30,72.48,50.952,CBE,3,soy,,
1121,7/5/2017 16:00,72.394,50.851,CBE,3,soy,,
1122,7/5/2017 16:30,72.351,51.572,CBE,3,soy,,
1123,7/5/2017 17:00,72.264,52.445,CBE,3,soy,,
1124,7/5/2017 17:30,71.92,52.293,CBE,3,soy,,
1125,7/5/2017 18:00,71.577,52.549,CBE,3,soy,,
1126,7/5/2017 18:30,71.317,53.217,CBE,3,soy,,
1127,7/5/2017 19:00,71.146,53.484,CBE,3,soy,,
1128,7/5/2017 19:30,71.06,53.976,CBE,3,soy,,
1129,7/5/2017 20:00,70.974,54.436,CBE,3,soy,,
1130,7/5/2017 20:30,70.974,55.615,CBE,3,soy,,
1131,7/5/2017 21:00,70.974,57.098,CBE,3,soy,,
1132,7/5/2017 21:30,71.017,58.669,CBE,3,soy,,
1133,7/5/2017 22:00,71.017,58.7,CBE,3,soy,,
1134,7/5/2017 22:30,71.017,59.006,CBE,3,soy,,
1135,7/5/2017 23:00,70.974,59.767,CBE,3,soy,,
1136,7/5/2017 23:30,71.017,60.411,CBE,3,soy,,
1137,7/6/2017 0:00,70.974,60.743,CBE,3,soy,,
1138,7/6/2017 0:30,70.974,60.864,CBE,3,soy,,
1139,7/6/2017 1:00,70.93,60.678,CBE,3,soy,,
1140,7/6/2017 1:30,70.887,60.552,CBE,3,soy,,
1141,7/6/2017 2:00,70.846,60.305,CBE,3,soy,,
1142,7/6/2017 2:30,70.803,60.027,CBE,3,soy,,
1143,7/6/2017 3:00,70.673,59.191,CBE,3,soy,,
1144,7/6/2017 3:30,70.587,58.877,CBE,3,soy,,
1145,7/6/2017 4:00,70.587,59.306,CBE,3,soy,,
1146,7/6/2017 4:30,70.543,59.485,CBE,3,soy,,
1147,7/6/2017 5:00,70.502,59.878,CBE,3,soy,,
1148,7/6/2017 5:30,70.459,59.996,CBE,3,soy,,
1149,7/6/2017 6:00,70.459,59.935,CBE,3,soy,,
1150,7/6/2017 6:30,70.416,60.023,CBE,3,soy,,
1151,7/6/2017 7:00,70.372,59.867,CBE,3,soy,,
1152,7/6/2017 7:30,70.372,59.958,CBE,3,soy,,
1153,7/6/2017 8:00,70.329,60.076,CBE,3,soy,,
1154,7/6/2017 8:30,70.329,60.472,CBE,3,soy,,
1155,7/6/2017 9:00,70.372,60.902,CBE,3,soy,,
1156,7/6/2017 9:30,70.416,60.997,CBE,3,soy,,
1157,7/6/2017 10:00,70.416,60.754,CBE,3,soy,,
1158,7/6/2017 10:30,70.416,60.875,CBE,3,soy,,
1159,7/6/2017 11:00,70.416,61.24,CBE,3,soy,,
1160,7/6/2017 11:30,70.459,60.91,CBE,3,soy,,
1161,7/6/2017 12:00,70.459,60.453,CBE,3,soy,,
1162,7/6/2017 12:30,70.459,60.149,CBE,3,soy,,
1163,7/6/2017 13:00,70.502,60.305,CBE,3,soy,,
1164,7/6/2017 13:30,70.63,61.32,CBE,3,soy,,
1165,7/6/2017 14:00,70.716,61.904,CBE,3,soy,,
1166,7/6/2017 14:30,70.803,62.698,CBE,3,soy,,
1167,7/6/2017 15:00,71.146,62.549,CBE,3,soy,,
1168,7/6/2017 15:30,71.404,61.724,CBE,3,soy,,
1169,7/6/2017 16:00,71.62,61.682,CBE,3,soy,,
1170,7/6/2017 16:30,71.791,61.363,CBE,3,soy,,
1171,7/6/2017 17:00,71.964,61.348,CBE,3,soy,,
1172,7/6/2017 17:30,72.007,61.748,CBE,3,soy,,
1173,7/6/2017 18:00,72.007,62.779,CBE,3,soy,,
1174,7/6/2017 18:30,72.007,63.203,CBE,3,soy,,
1175,7/6/2017 19:00,72.007,63.656,CBE,3,soy,,
1176,7/6/2017 19:30,72.007,63.656,CBE,3,soy,,
1177,7/6/2017 20:00,72.007,63.807,CBE,3,soy,,
1178,7/6/2017 20:30,72.05,64.082,CBE,3,soy,,
1179,7/6/2017 21:00,72.093,64.809,CBE,3,soy,,
1180,7/6/2017 21:30,72.178,65.717,CBE,3,soy,,
1181,7/6/2017 22:00,72.178,66.167,CBE,3,soy,,
1182,7/6/2017 22:30,72.221,66.291,CBE,3,soy,,
1183,7/6/2017 23:00,72.178,66.227,CBE,3,soy,,
1184,7/6/2017 23:30,72.178,66.017,CBE,3,soy,,
1185,7/7/2017 0:00,72.178,65.927,CBE,3,soy,,
1186,7/7/2017 0:30,72.178,65.897,CBE,3,soy,,
1187,7/7/2017 1:00,72.136,65.953,CBE,3,soy,,
1188,7/7/2017 1:30,72.05,64.413,CBE,3,soy,,
1189,7/7/2017 2:00,72.007,63.927,CBE,3,soy,,
1190,7/7/2017 2:30,72.05,64.564,CBE,3,soy,,
1191,7/7/2017 3:00,72.05,64.895,CBE,3,soy,,
1192,7/7/2017 3:30,72.007,65.041,CBE,3,soy,,
1193,7/7/2017 4:00,72.007,65.431,CBE,3,soy,,
1194,7/7/2017 4:30,72.05,66.662,CBE,3,soy,,
1195,7/7/2017 5:00,72.007,67.553,CBE,3,soy,,
1196,7/7/2017 5:30,71.92,67.008,CBE,3,soy,,
1197,7/7/2017 6:00,71.834,66.88,CBE,3,soy,,
1198,7/7/2017 6:30,71.834,67.029,CBE,3,soy,,
1199,7/7/2017 7:00,71.791,66.279,CBE,3,soy,,
1200,7/7/2017 7:30,71.704,65.522,CBE,3,soy,,
1201,7/7/2017 8:00,71.661,64.888,CBE,3,soy,,
1202,7/7/2017 8:30,71.62,64.493,CBE,3,soy,,
1203,7/7/2017 9:00,71.577,64.278,CBE,3,soy,,
1204,7/7/2017 9:30,72.093,64.026,CBE,3,soy,,
1205,7/7/2017 10:00,71.577,63.495,CBE,3,soy,,
1206,7/7/2017 10:30,71.404,62.875,CBE,3,soy,,
1207,7/7/2017 11:00,71.49,65.052,CBE,3,soy,,
1208,7/7/2017 11:30,71.447,64.897,CBE,3,soy,,
1209,7/7/2017 12:00,71.704,65.372,CBE,3,soy,,
1210,7/7/2017 12:30,71.661,65.458,CBE,3,soy,,
1211,7/7/2017 13:00,72.05,65.975,CBE,3,soy,,
1212,7/7/2017 13:30,72.093,66.905,CBE,3,soy,,
1213,7/7/2017 14:00,72.221,66.35,CBE,3,soy,,
1214,7/7/2017 14:30,72.221,66.858,CBE,3,soy,,
1215,7/7/2017 15:00,72.61,67.016,CBE,3,soy,,
1216,7/7/2017 15:30,72.567,67.4,CBE,3,soy,,
1217,7/7/2017 16:00,72.696,67.77,CBE,3,soy,,
1218,7/7/2017 16:30,72.48,67.897,CBE,3,soy,,
1219,7/7/2017 17:00,72.653,67.885,CBE,3,soy,,
1220,7/7/2017 17:30,72.437,68.101,CBE,3,soy,,
1221,7/7/2017 18:00,72.783,69.353,CBE,3,soy,,
1222,7/7/2017 18:30,72.653,69.695,CBE,3,soy,,
1223,7/7/2017 19:00,72.912,70.076,CBE,3,soy,,
1224,7/7/2017 19:30,72.567,68.322,CBE,3,soy,,
1225,7/7/2017 20:00,72.912,69.129,CBE,3,soy,,
1226,7/7/2017 20:30,72.61,68.178,CBE,3,soy,,
1227,7/7/2017 21:00,72.523,67.485,CBE,3,soy,,
1228,7/7/2017 21:30,72.437,66.641,CBE,3,soy,,
1229,7/7/2017 22:00,72.351,64.863,CBE,3,soy,,
1230,7/7/2017 22:30,72.178,63.551,CBE,3,soy,,
1231,7/7/2017 23:00,72.221,61.98,CBE,3,soy,,
1232,7/7/2017 23:30,71.877,61.554,CBE,3,soy,,
1233,7/8/2017 0:00,71.791,61.819,CBE,3,soy,,
1234,7/8/2017 0:30,71.704,61.629,CBE,3,soy,,
1235,7/8/2017 1:00,71.661,61.504,CBE,3,soy,,
1236,7/8/2017 1:30,71.577,61.709,CBE,3,soy,,
1237,7/8/2017 2:00,71.533,61.644,CBE,3,soy,,
1238,7/8/2017 2:30,71.533,61.462,CBE,3,soy,,
1239,7/8/2017 3:00,71.49,60.85,CBE,3,soy,,
1240,7/8/2017 3:30,71.146,59.476,CBE,3,soy,,
1241,7/8/2017 4:00,71.317,57.681,CBE,3,soy,,
1242,7/8/2017 4:30,71.146,59.079,CBE,3,soy,,
1243,7/8/2017 5:00,70.974,59.247,CBE,3,soy,,
1244,7/8/2017 5:30,70.974,58.727,CBE,3,soy,,
1245,7/8/2017 6:00,70.803,58.129,CBE,3,soy,,
1246,7/8/2017 6:30,70.846,57.641,CBE,3,soy,,
1247,7/8/2017 7:00,70.887,57.707,CBE,3,soy,,
1248,7/8/2017 7:30,70.673,57.75,CBE,3,soy,,
1249,7/8/2017 8:00,70.803,57.545,CBE,3,soy,,
1250,7/8/2017 8:30,70.543,57.677,CBE,3,soy,,
1251,7/8/2017 9:00,70.543,57.892,CBE,3,soy,,
1252,7/8/2017 9:30,70.459,58.284,CBE,3,soy,,
1253,7/8/2017 10:00,70.803,57.73,CBE,3,soy,,
1254,7/8/2017 10:30,70.372,58.522,CBE,3,soy,,
1255,7/8/2017 11:00,70.63,58.391,CBE,3,soy,,
1256,7/8/2017 11:30,70.459,58.989,CBE,3,soy,,
1257,7/8/2017 12:00,70.416,58.311,CBE,3,soy,,
1258,7/8/2017 12:30,70.286,58.331,CBE,3,soy,,
1259,7/8/2017 13:00,70.158,57.675,CBE,3,soy,,
1260,7/8/2017 13:30,70.115,56.687,CBE,3,soy,,
1261,7/8/2017 14:00,70.201,55.366,CBE,3,soy,,
1262,7/8/2017 14:30,69.942,53.172,CBE,3,soy,,
1263,7/8/2017 15:00,70.158,50.59,CBE,3,soy,,
1264,7/8/2017 15:30,70.029,49.131,CBE,3,soy,,
1265,7/8/2017 16:00,69.942,47.415,CBE,3,soy,,
1266,7/8/2017 16:30,69.985,46.878,CBE,3,soy,,
1267,7/8/2017 17:00,69.942,46.588,CBE,3,soy,,
1268,7/8/2017 17:30,70.072,46.47,CBE,3,soy,,
1269,7/8/2017 18:00,69.771,47.657,CBE,3,soy,,
1270,7/8/2017 18:30,69.942,47.129,CBE,3,soy,,
1271,7/8/2017 19:00,69.858,47.441,CBE,3,soy,,
1272,7/8/2017 19:30,69.728,48.572,CBE,3,soy,,
1273,7/8/2017 20:00,69.771,48.638,CBE,3,soy,,
1274,7/8/2017 20:30,69.6,48.468,CBE,3,soy,,
1275,7/8/2017 21:00,69.942,48.303,CBE,3,soy,,
1276,7/8/2017 21:30,69.557,51.079,CBE,3,soy,,
1277,7/8/2017 22:00,69.771,54.216,CBE,3,soy,,
1278,7/8/2017 22:30,69.643,54.671,CBE,3,soy,,
1279,7/8/2017 23:00,69.771,53.283,CBE,3,soy,,
1280,7/8/2017 23:30,69.557,53.266,CBE,3,soy,,
1281,7/9/2017 0:00,69.514,52.639,CBE,3,soy,,
1282,7/9/2017 0:30,69.6,52.021,CBE,3,soy,,
1283,7/9/2017 1:00,69.514,51.013,CBE,3,soy,,
1284,7/9/2017 1:30,69.6,51.709,CBE,3,soy,,
1285,7/9/2017 2:00,69.814,51.913,CBE,3,soy,,
1286,7/9/2017 2:30,69.771,52.128,CBE,3,soy,,
1287,7/9/2017 3:00,69.985,51.957,CBE,3,soy,,
1288,7/9/2017 3:30,69.942,51.923,CBE,3,soy,,
1289,7/9/2017 4:00,69.814,52.35,CBE,3,soy,,
1290,7/9/2017 4:30,69.771,52.222,CBE,3,soy,,
1291,7/9/2017 5:00,69.771,51.784,CBE,3,soy,,
1292,7/9/2017 5:30,69.901,50.665,CBE,3,soy,,
1293,7/9/2017 6:00,69.771,50.435,CBE,3,soy,,
1294,7/9/2017 6:30,70.029,50.266,CBE,3,soy,,
1295,7/9/2017 7:00,69.942,50.605,CBE,3,soy,,
1296,7/9/2017 7:30,69.557,50.765,CBE,3,soy,,
1297,7/9/2017 8:00,69.343,50.058,CBE,3,soy,,
1298,7/9/2017 8:30,69.17,50.171,CBE,3,soy,,
1299,7/9/2017 9:00,69.471,51.323,CBE,3,soy,,
1300,7/9/2017 9:30,69.17,53.329,CBE,3,soy,,
1301,7/9/2017 10:00,69.256,54.98,CBE,3,soy,,
1302,7/9/2017 10:30,69.129,55.712,CBE,3,soy,,
1303,7/9/2017 11:00,69.213,56.489,CBE,3,soy,,
1304,7/9/2017 11:30,69.427,56.969,CBE,3,soy,,
1305,7/9/2017 12:00,69.514,57.805,CBE,3,soy,,
1306,7/9/2017 12:30,69.901,57.623,CBE,3,soy,,
1307,7/9/2017 13:00,69.685,58.249,CBE,3,soy,,
1308,7/9/2017 13:30,69.771,58.011,CBE,3,soy,,
1309,7/9/2017 14:00,70.115,57.825,CBE,3,soy,,
1310,7/9/2017 14:30,70.029,58.554,CBE,3,soy,,
1311,7/9/2017 15:00,70.286,58.851,CBE,3,soy,,
1312,7/9/2017 15:30,70.115,59.875,CBE,3,soy,,
1313,7/9/2017 16:00,70.029,59.745,CBE,3,soy,,
1314,7/9/2017 16:30,69.858,59.486,CBE,3,soy,,
1315,7/9/2017 17:00,70.115,59.387,CBE,3,soy,,
1316,7/9/2017 17:30,70.459,57.947,CBE,3,soy,,
1317,7/9/2017 18:00,69.814,57.554,CBE,3,soy,,
1318,7/9/2017 18:30,69.814,57.278,CBE,3,soy,,
1319,7/9/2017 19:00,69.728,57.24,CBE,3,soy,,
1320,7/9/2017 19:30,69.685,57.973,CBE,3,soy,,
1321,7/9/2017 20:00,69.901,59.246,CBE,3,soy,,
1322,7/9/2017 20:30,69.858,60.096,CBE,3,soy,,
1323,7/9/2017 21:00,70.072,60.936,CBE,3,soy,,
1324,7/9/2017 21:30,69.901,61.375,CBE,3,soy,,
1325,7/9/2017 22:00,69.771,60.666,CBE,3,soy,,
1326,7/9/2017 22:30,69.685,59.288,CBE,3,soy,,
1327,7/9/2017 23:00,69.3,58.46,CBE,3,soy,,
1328,7/9/2017 23:30,69.6,59.128,CBE,3,soy,,
1329,7/10/2017 0:00,69.685,59.258,CBE,3,soy,,
1330,7/10/2017 0:30,69.685,59.41,CBE,3,soy,,
1331,7/10/2017 1:00,69.427,59.906,CBE,3,soy,,
1332,7/10/2017 1:30,69.256,60.286,CBE,3,soy,,
1333,7/10/2017 2:00,69.514,60.157,CBE,3,soy,,
1334,7/10/2017 2:30,69.256,60.711,CBE,3,soy,,
1335,7/10/2017 3:00,69.427,60.848,CBE,3,soy,,
1336,7/10/2017 3:30,69.213,61.101,CBE,3,soy,,
1337,7/10/2017 4:00,69.085,61.544,CBE,3,soy,,
1338,7/10/2017 4:30,69.343,61.628,CBE,3,soy,,
1339,7/10/2017 5:00,69.386,62.176,CBE,3,soy,,
1340,7/10/2017 5:30,69.427,62.693,CBE,3,soy,,
1341,7/10/2017 6:00,69.427,63.235,CBE,3,soy,,
1342,7/10/2017 6:30,69.471,65.248,CBE,3,soy,,
1343,7/10/2017 7:00,69.858,66.27,CBE,3,soy,,
1344,7/10/2017 7:30,69.858,68.14,CBE,3,soy,,
1345,7/10/2017 8:00,70.072,66.648,CBE,3,soy,,
1346,7/10/2017 8:30,70.286,67.145,CBE,3,soy,,
1347,7/10/2017 9:00,71.146,66.634,CBE,3,soy,,
1348,7/10/2017 9:30,71.748,64.896,CBE,3,soy,,
1349,7/10/2017 10:00,71.92,63.889,CBE,3,soy,,
1350,7/10/2017 10:30,72.264,64.132,CBE,3,soy,,
1351,7/10/2017 11:00,72.394,64.114,CBE,3,soy,,
1352,7/10/2017 11:30,72.739,62.877,CBE,3,soy,,
1353,7/10/2017 12:00,72.61,63.47,CBE,3,soy,,
1354,7/10/2017 12:30,72.696,63.539,CBE,3,soy,,
1355,7/10/2017 13:00,72.696,64.324,CBE,3,soy,,
1356,7/10/2017 13:30,72.653,63.837,CBE,3,soy,,
1357,7/10/2017 14:00,72.783,63.577,CBE,3,soy,,
1358,7/10/2017 14:30,72.264,65.486,CBE,3,soy,,
1359,7/10/2017 15:00,72.997,65.346,CBE,3,soy,,
1360,7/10/2017 15:16,,,,Logged,Logged,,
1361,7/10/2017 15:17,,,Logged,,,,
1362,7/10/2017 15:18,,,,Logged,,,
1363,7/10/2017 15:18,,,Logged,,,,
1364,7/10/2017 15:30,74.943,62.471,,,,,
1365,7/10/2017 16:00,73.17,64.64,,,,,
1366,7/10/2017 16:30,72.783,65.836,,,,,
1367,7/10/2017 17:00,72.567,67.131,,,,,
1368,7/10/2017 17:30,72.437,66.431,,,,,
1369,7/10/2017 18:00,72.178,67.421,,,,,
1370,7/10/2017 18:30,71.877,69.054,,,,,
1371,7/10/2017 19:00,71.748,70.045,,,,,
1372,7/10/2017 19:30,71.661,70.449,,,,,
1373,7/10/2017 20:00,71.577,71.498,,,,,
1374,7/10/2017 20:30,71.577,71.82,,,,,
1375,7/10/2017 21:00,71.533,71.845,,,,,
1376,7/10/2017 21:30,71.404,71.772,,,,,
1377,7/10/2017 22:00,71.274,73.306,,,,,
1378,7/10/2017 22:30,71.317,74.037,,,,,
1379,7/10/2017 23:00,71.361,74.622,,,,,
1380,7/10/2017 23:30,71.317,74.414,,,,,
1381,7/11/2017 0:00,71.231,74.492,,,,,
1382,7/11/2017 0:30,71.19,74.69,,,,,
1383,7/11/2017 1:00,71.103,74.652,,,,,
1384,7/11/2017 1:30,71.017,74.729,,,,,
1385,7/11/2017 2:00,70.93,74.546,,,,,
1386,7/11/2017 2:30,70.887,74.715,,,,,
1387,7/11/2017 3:00,70.846,74.797,,,,,
1388,7/11/2017 3:30,70.803,74.705,,,,,
1389,7/11/2017 4:00,70.716,74.58,,,,,
1390,7/11/2017 4:30,70.716,74.435,,,,,
1391,7/11/2017 5:00,70.673,74.257,,,,,
1392,7/11/2017 5:30,70.63,74.02,,,,,
1393,7/11/2017 6:00,70.673,74.778,,,,,
1394,7/11/2017 6:30,70.716,74.898,,,,,
1395,7/11/2017 7:00,70.543,73.489,,,,,
1396,7/11/2017 7:30,71.404,81.656,,,,,
1397,7/11/2017 8:00,68.698,52.67,,,,,
1398,7/11/2017 8:30,71.49,74.868,,,,,
1399,7/11/2017 9:00,75.42,76.955,,,,,
1400,7/11/2017 9:30,79.567,74.818,,,,,
1401,7/11/2017 10:00,82.665,72.9,,,,,
1402,7/11/2017 10:30,85.127,70.757,,,,,
1403,7/11/2017 11:00,87.802,67.987,,,,,
1404,7/11/2017 11:30,90.844,59.016,,,,,
1405,7/11/2017 12:00,97.403,49.572,,,,,
1406,7/11/2017 12:30,97.696,46.746,,,,,
1407,7/11/2017 13:00,104.463,41.177,,,,,
1408,7/11/2017 13:30,87.21,59.717,,,,,
1409,7/11/2017 14:00,86.119,64.169,,,,,
1410,7/11/2017 14:30,87.255,65.509,,,,,
1411,7/11/2017 15:00,86.754,62.584,,,,,
1412,7/11/2017 15:30,87.118,64.323,,,,,
1413,7/11/2017 16:00,92.856,53.934,,,,,
1414,7/11/2017 16:30,88.259,60.059,,,,,
1415,7/11/2017 17:00,89.499,58.46,,,,,
1416,7/11/2017 17:30,87.346,62.138,,,,,
1417,7/11/2017 18:00,90.518,55.615,,,,,
1418,7/11/2017 18:30,87.802,59.359,,,,,
1419,7/11/2017 19:00,82.441,70.184,,,,,
1420,7/11/2017 19:30,82.53,69.952,,,,,
1421,7/11/2017 20:00,80.58,74.191,,,,,
1422,7/11/2017 20:30,78.427,76.625,,,,,
1423,7/11/2017 21:00,76.768,80.536,,,,,
1424,7/11/2017 21:30,75.681,82.314,,,,,
1425,7/11/2017 22:00,75.81,83.632,,,,,
1426,7/11/2017 22:30,74.943,85.573,,,,,
1427,7/11/2017 23:00,74.12,88.024,,,,,
1428,7/11/2017 23:30,73.342,90.501,,,,,
1429,7/12/2017 0:00,71.834,93.701,,,,,
1430,7/12/2017 0:30,71.62,95.007,,,,,
1431,7/12/2017 1:00,72.783,94.638,,,,,
1432,7/12/2017 1:30,72.783,94.638,,,,,
1433,7/12/2017 2:00,72.869,94.007,,,,,
1434,7/12/2017 2:30,72.61,94.185,,,,,
1435,7/12/2017 3:00,72.007,95.169,,,,,
1436,7/12/2017 3:30,73.04,91.005,,,,,
1437,7/12/2017 4:00,72.653,91.495,,,,,
1438,7/12/2017 4:30,69.427,97.098,,,,,
1439,7/12/2017 5:00,69.771,98.17,,,,,
1440,7/12/2017 5:30,69.343,98.472,,,,,
1441,7/12/2017 6:00,69.213,98.792,,,,,
1442,7/12/2017 6:30,69.858,99.018,,,,,
1443,7/12/2017 7:00,70.93,98.839,,,,,
1444,7/12/2017 7:30,70.372,98.677,,,,,
1445,7/12/2017 8:00,69.858,98.287,,,,,
1446,7/12/2017 8:30,71.577,97.912,,,,,
1447,7/12/2017 9:00,71.404,97.413,,,,,
1448,7/12/2017 9:30,71.49,97.268,,,,,
1449,7/12/2017 10:00,72.093,97.567,,,,,
1450,7/12/2017 10:30,72.696,98.024,,,,,
1451,7/12/2017 11:00,68.4,98.644,,,,,
1452,7/12/2017 11:30,68.527,99.079,,,,,
1453,7/12/2017 12:00,68.871,99.208,,,,,
1454,7/12/2017 12:30,68.484,99.565,,,,,
1455,7/12/2017 13:00,68.785,99.688,,,,,
1456,7/12/2017 13:30,69.557,99.519,,,,,
1457,7/12/2017 14:00,74.338,96.781,,,,,
1458,7/12/2017 14:30,77.378,94.18,,,,,
1459,7/12/2017 15:00,78.382,92.987,,,,,
1460,7/12/2017 15:30,80.404,89.483,,,,,
1461,7/12/2017 16:00,79.876,87.936,,,,,
1462,7/12/2017 16:30,79.655,84.019,,,,,
1463,7/12/2017 17:00,83.869,71.891,,,,,
1464,7/12/2017 17:30,82.841,71.934,,,,,
1465,7/12/2017 18:00,81.421,72.054,,,,,
1466,7/12/2017 18:30,80.404,75.762,,,,,
1467,7/12/2017 19:00,84.767,67.813,,,,,
1468,7/12/2017 19:30,80.89,75.433,,,,,
1469,7/12/2017 20:00,80.272,77.006,,,,,
1470,7/12/2017 20:30,77.117,82.374,,,,,
1471,7/12/2017 21:00,73.731,89.157,,,,,
1472,7/12/2017 21:30,72.394,92.434,,,,,
1473,7/12/2017 22:00,71.834,94.798,,,,,
1474,7/12/2017 22:30,72.178,95.62,,,,,
1475,7/12/2017 23:00,71.017,96.248,,,,,
1476,7/12/2017 23:30,71.146,96.637,,,,,
1477,7/13/2017 0:00,71.274,96.656,,,,,
1478,7/13/2017 0:30,71.877,96.849,,,,,
1479,7/13/2017 1:00,70.974,97.113,,,,,
1480,7/13/2017 1:30,70.93,97.607,,,,,
1481,7/13/2017 2:00,70.887,97.785,,,,,
1482,7/13/2017 2:30,71.404,96.886,,,,,
1483,7/13/2017 3:00,71.964,96.226,,,,,
1484,7/13/2017 3:30,72.523,97.26,,,,,
1485,7/13/2017 4:00,72.523,98.709,,,,,
1486,7/13/2017 4:30,72.437,99.194,,,,,
1487,7/13/2017 5:00,72.264,99.326,,,,,
1488,7/13/2017 5:30,71.661,99.549,,,,,
1489,7/13/2017 6:00,70.759,99.518,,,,,
1490,7/13/2017 6:30,70.459,99.837,,,,,
1491,7/13/2017 7:00,71.49,99.784,,,,,
1492,7/13/2017 7:30,71.964,99.646,,,,,
1493,7/13/2017 8:00,72.307,99.149,,,,,
1494,7/13/2017 8:30,72.567,98.689,,,,,
1495,7/13/2017 9:00,73.558,97.967,,,,,
1496,7/13/2017 9:30,73.947,95.659,,,,,
1497,7/13/2017 10:00,74.683,94.853,,,,,
1498,7/13/2017 10:30,74.727,94.456,,,,,
1499,7/13/2017 11:00,74.338,94.697,,,,,
1500,7/13/2017 11:30,79.48,86.933,,,,,
1501,7/13/2017 12:00,82.263,80.374,,,,,
1502,7/13/2017 12:30,80.757,81.61,,,,,
1503,7/13/2017 13:00,80.184,82.087,,,,,
1504,7/13/2017 13:30,80.272,81.696,,,,,
1505,7/13/2017 14:00,79.831,80.091,,,,,
1506,7/13/2017 14:30,78.645,81.617,,,,,
1507,7/13/2017 15:00,79.128,80.929,,,,,
1508,7/13/2017 15:30,81.687,77.281,,,,,
1509,7/13/2017 16:00,77.815,82.117,,,,,
1510,7/13/2017 16:30,78.953,79.671,,,,,
1511,7/13/2017 17:00,81.333,70.341,,,,,
1512,7/13/2017 17:30,83.646,65.017,,,,,
1513,7/13/2017 18:00,80.935,69.009,,,,,
1514,7/13/2017 18:30,80.978,69.765,,,,,
1515,7/13/2017 19:00,77.684,77.239,,,,,
1516,7/13/2017 19:30,79.788,74.548,,,,,
1517,7/13/2017 20:00,76.854,78.765,,,,,
1518,7/13/2017 20:30,73.472,84.382,,,,,
1519,7/13/2017 21:00,70.846,90.978,,,,,
1520,7/13/2017 21:30,69.728,93.567,,,,,
1521,7/13/2017 22:00,69.256,95.042,,,,,
1522,7/13/2017 22:30,69.085,95.969,,,,,
1523,7/13/2017 23:00,69.042,96.384,,,,,
1524,7/13/2017 23:30,68.142,97.224,,,,,
1525,7/14/2017 0:00,66.814,97.966,,,,,
1526,7/14/2017 0:30,66.772,98.116,,,,,
1527,7/14/2017 1:00,65.959,98.28,,,,,
1528,7/14/2017 1:30,66.344,98.648,,,,,
1529,7/14/2017 2:00,65.658,98.855,,,,,
1530,7/14/2017 2:30,65.102,98.952,,,,,
1531,7/14/2017 3:00,64.803,99.036,,,,,
1532,7/14/2017 3:30,65.23,98.997,,,,,
1533,7/14/2017 4:00,64.674,98.707,,,,,
1534,7/14/2017 4:30,63.819,98.887,,,,,
1535,7/14/2017 5:00,63.648,99.297,,,,,
1536,7/14/2017 5:30,63.775,98.983,,,,,
1537,7/14/2017 6:00,63.475,99.194,,,,,
1538,7/14/2017 6:30,63.176,99.328,,,,,
1539,7/14/2017 7:00,63.732,99.131,,,,,
1540,7/14/2017 7:30,64.204,98.25,,,,,
